stocks,levels
IFBIND,"{""805.0"": 9, ""592.85"": 3, ""733.0"": 7, ""219.15"": 1, ""495.0"": 2, ""332.0"": 2, ""470.0"": 2, ""462.05"": 1, ""361.2"": 1, ""362.0"": 2, ""687.0"": 9, ""681.1"": 9, ""802.0"": 6, ""1502.9"": 5, ""1090.3"": 14, ""970.75"": 18, ""1199.0"": 16, ""903.15"": 19, ""1190.0"": 11, ""1010.0"": 22, ""876.25"": 25, ""1261.75"": 12, ""1365.85"": 15, ""1329.7"": 7, ""1086.65"": 5, ""1291.0"": 5, ""1080.3"": 11, ""800.0"": 17, ""1054.8"": 17, ""1019.9"": 18, ""824.0"": 32, ""944.85"": 33, ""895.65"": 19, ""1087.2"": 5, ""1097.75"": 9, ""852.15"": 13, ""994.0"": 17, ""915.25"": 31, ""1129.95"": 12, ""1029.2"": 19, ""851.0"": 17, ""998.0"": 23, ""876.65"": 19, ""698.0"": 5, ""908.0"": 25, ""848.0"": 24, ""787.8"": 6, ""796.1"": 7, ""890.0"": 27, ""818.0"": 22, ""1003.0"": 30, ""949.95"": 26, ""850.0"": 17, ""1053.0"": 12, ""895.6"": 19, ""1420.0"": 6, ""1495.0"": 6, ""1281.0"": 7, ""1603.75"": 9, ""1335.0"": 9, ""1720.25"": 8, ""1366.95"": 15, ""1533.6"": 12, ""1014.0"": 31, ""1755.0"": 5, ""1480.0"": 6, ""2172.0"": 2, ""2149.3"": 2, ""2015.0"": 4, ""1698.0"": 6, ""2359.9"": 1, ""1481.65"": 5, ""2015.95"": 3}"
TRF,"{""120.9"": 8, ""98.25"": 8, ""142.95"": 8, ""45.15"": 1, ""89.6"": 7, ""61.05"": 1, ""86.0"": 10, ""72.0"": 7, ""124.7"": 10, ""71.85"": 4, ""70.75"": 2, ""116.9"": 11, ""88.7"": 11, ""105.2"": 8, ""91.0"": 10, ""108.2"": 14, ""94.75"": 4, ""104.15"": 10, ""80.3"": 7, ""102.7"": 12, ""105.9"": 9, ""137.7"": 6, ""170.0"": 14, ""98.4"": 9, ""131.45"": 6, ""172.4"": 26, ""123.35"": 7, ""141.55"": 8, ""116.3"": 11, ""168.55"": 22, ""128.1"": 10, ""164.95"": 20, ""106.1"": 9, ""168.95"": 16, ""128.0"": 14, ""147.8"": 5, ""111.35"": 10, ""168.25"": 24, ""120.45"": 8, ""375.4"": 2, ""153.15"": 7, ""158.0"": 9, ""180.8"": 7, ""152.65"": 6, ""188.0"": 7, ""155.95"": 11, ""155.1"": 7, ""158.85"": 11, ""179.45"": 7, ""164.2"": 23, ""206.85"": 1, ""184.6"": 5, ""258.55"": 11, ""215.25"": 1, ""261.0"": 6, ""220.75"": 1, ""292.7"": 1, ""243.3"": 7, ""293.95"": 2, ""237.15"": 8, ""509.95"": 7, ""502.15"": 7, ""403.4"": 3, ""669.0"": 1, ""523.6"": 8, ""651.0"": 1, ""557.0"": 1, ""450.6"": 6, ""616.0"": 1, ""528.8"": 4, ""410.55"": 5, ""390.0"": 7, ""507.4"": 7}"
GRINDWELL,"{""582.05"": 7, ""630.0"": 9, ""562.0"": 7, ""576.25"": 7, ""698.0"": 2, ""373.55"": 1, ""603.7"": 9, ""451.55"": 2, ""548.9"": 15, ""481.3"": 10, ""527.5"": 6, ""476.45"": 4, ""570.2"": 18, ""491.85"": 5, ""654.5"": 9, ""502.6"": 12, ""579.75"": 16, ""578.0"": 6, ""532.6"": 11, ""629.95"": 9, ""785.0"": 2, ""672.0"": 3, ""762.0"": 1, ""980.95"": 1, ""814.8"": 3, ""965.0"": 3, ""860.0"": 4, ""1305.0"": 6, ""1330.4"": 2, ""1130.35"": 1, ""1390.0"": 2, ""1217.65"": 11, ""1161.0"": 3, ""1510.7"": 4, ""1359.3"": 4, ""1385.7"": 6, ""1876.5"": 22, ""1550.1"": 4, ""2018.35"": 14, ""1504.8"": 3, ""1975.0"": 16, ""1712.2"": 23, ""1983.8"": 10, ""1598.2"": 4, ""1819.0"": 22, ""1451.0"": 9, ""1760.6"": 22, ""1639.65"": 6, ""2328.35"": 19, ""1956.05"": 13, ""2189.95"": 36, ""1777.0"": 24, ""1894.4"": 21, ""2149.15"": 37, ""1720.25"": 15, ""1943.1"": 21, ""2310.5"": 10, ""2106.35"": 25, ""2495.0"": 5, ""2165.8"": 36, ""2314.4"": 8, ""1987.0"": 13, ""2214.0"": 25, ""1950.0"": 36, ""2195.7"": 26, ""2292.8"": 19, ""2390.75"": 19, ""2468.1"": 18, ""1875.2"": 14, ""2777.0"": 3, ""2960.0"": 1, ""2787.3"": 2, ""2367.8"": 10, ""2539.4"": 6, ""2325.2"": 11, ""2632.0"": 4, ""2015.6"": 13, ""2280.0"": 17}"
MODISONLTD,"{""95.75"": 2, ""97.25"": 2, ""66.95"": 24, ""66.8"": 15, ""77.0"": 44, ""66.0"": 25, ""83.1"": 7, ""67.2"": 16, ""104.9"": 4, ""76.3"": 10, ""94.85"": 2, ""79.95"": 23, ""59.4"": 9, ""65.05"": 22, ""78.0"": 24, ""59.1"": 9, ""49.55"": 1, ""75.6"": 17, ""61.05"": 16, ""71.5"": 24, ""81.15"": 4, ""65.55"": 9, ""76.75"": 8, ""59.45"": 12, ""74.0"": 33, ""65.0"": 23, ""71.25"": 20, ""56.0"": 5, ""66.45"": 16, ""50.1"": 1, ""77.8"": 24, ""67.85"": 13, ""95.85"": 3, ""70.25"": 27, ""84.5"": 6, ""75.0"": 30, ""72.55"": 27, ""127.5"": 6, ""109.55"": 2, ""144.9"": 6, ""122.85"": 7, ""158.7"": 10, ""97.2"": 2, ""150.8"": 4, ""121.05"": 9, ""115.05"": 2, ""118.3"": 8, ""185.53"": 3, ""146.81"": 9, ""154.54"": 2, ""232.8"": 1, ""146.75"": 8, ""211.0"": 1}"
TI,"{""14.7"": 5, ""11.4"": 1, ""15.95"": 1, ""12.45"": 2, ""20.15"": 1, ""19.9"": 2, ""13.35"": 6, ""16.95"": 14, ""19.65"": 3, ""22.85"": 1, ""16.3"": 5, ""19.35"": 2, ""15.25"": 2, ""17.6"": 18, ""19.45"": 5, ""16.0"": 11, ""20.8"": 3, ""32.5"": 2, ""32.75"": 1, ""25.0"": 3, ""31.2"": 1, ""39.0"": 15, ""30.2"": 2, ""45.0"": 4, ""34.3"": 1, ""42.65"": 3, ""35.75"": 4, ""49.2"": 1, ""37.15"": 5, ""38.2"": 3, ""42.5"": 12, ""38.35"": 6, ""102.9"": 9, ""64.6"": 1, ""75.0"": 13, ""65.5"": 5, ""75.5"": 6, ""50.65"": 1, ""77.3"": 6, ""64.8"": 3, ""84.7"": 2, ""75.55"": 5, ""83.9"": 6, ""72.0"": 16, ""109.85"": 2, ""90.85"": 6, ""104.0"": 10, ""94.0"": 9, ""114.7"": 10, ""92.6"": 5, ""127.1"": 1, ""125.35"": 2, ""98.2"": 5, ""110.5"": 3, ""160.0"": 2, ""140.1"": 3, ""224.95"": 11, ""195.85"": 3, ""227.0"": 9, ""177.0"": 1, ""291.4"": 4, ""233.45"": 11, ""263.5"": 6, ""236.3"": 16, ""220.65"": 7, ""257.0"": 12, ""182.05"": 1, ""244.9"": 18, ""212.1"": 15, ""202.05"": 6, ""288.9"": 3, ""225.55"": 6, ""266.5"": 1, ""224.25"": 7, ""329.9"": 1, ""318.0"": 3, ""265.3"": 7, ""364.5"": 3, ""444.2"": 2, ""457.0"": 2}"
SAKHTISUG,"{""10.55"": 18, ""7.85"": 17, ""11.1"": 2, ""5.55"": 1, ""13.35"": 8, ""7.25"": 5, ""11.6"": 2, ""8.45"": 19, ""10.0"": 18, ""7.6"": 17, ""6.95"": 2, ""11.5"": 1, ""11.0"": 9, ""10.35"": 14, ""8.9"": 27, ""11.05"": 3, ""8.55"": 20, ""17.1"": 14, ""11.4"": 1, ""22.95"": 4, ""13.55"": 4, ""16.35"": 11, ""14.3"": 6, ""16.1"": 21, ""13.45"": 2, ""16.2"": 14, ""13.65"": 3, ""19.65"": 5, ""14.95"": 17, ""17.65"": 3, ""13.3"": 1, ""17.4"": 10, ""21.6"": 9, ""15.1"": 12, ""13.7"": 8, ""17.7"": 5, ""15.35"": 13, ""16.25"": 20, ""28.45"": 6, ""20.65"": 3, ""24.2"": 11, ""20.1"": 12, ""20.7"": 6, ""34.4"": 16, ""19.8"": 4, ""23.35"": 9, ""18.25"": 4, ""25.55"": 6, ""20.95"": 7, ""27.75"": 3, ""23.9"": 12, ""26.5"": 8, ""24.0"": 14, ""36.5"": 9, ""27.2"": 5, ""34.25"": 14, ""26.8"": 4, ""30.7"": 11, ""26.75"": 3, ""46.75"": 1, ""28.9"": 5, ""38.9"": 13, ""40.65"": 5, ""28.95"": 4, ""44.0"": 1, ""35.42"": 7, ""41.25"": 7, ""42.33"": 2, ""36.58"": 4, ""45.0"": 1, ""30.42"": 9, ""35.07"": 5, ""32.29"": 9}"
WALCHANNAG,"{""55.25"": 17, ""71.8"": 22, ""62.05"": 40, ""56.3"": 13, ""76.45"": 3, ""49.0"": 15, ""32.0"": 1, ""67.2"": 25, ""50.75"": 16, ""62.95"": 56, ""43.75"": 1, ""45.05"": 3, ""69.9"": 33, ""53.05"": 27, ""73.9"": 6, ""60.15"": 30, ""59.2"": 15, ""75.6"": 10, ""51.1"": 17, ""82.45"": 7, ""92.0"": 1, ""66.0"": 22, ""57.0"": 29, ""73.7"": 9, ""53.3"": 28, ""61.6"": 19, ""39.45"": 2, ""54.15"": 22, ""45.25"": 7, ""64.3"": 13, ""44.0"": 2, ""57.5"": 17, ""49.1"": 34, ""75.7"": 7, ""46.25"": 8, ""60.0"": 26, ""57.3"": 11, ""70.8"": 18, ""53.2"": 24, ""54.2"": 20, ""80.5"": 11, ""80.4"": 12, ""49.75"": 9, ""72.2"": 13, ""98.0"": 3, ""77.0"": 10, ""96.75"": 1, ""117.9"": 1, ""93.05"": 2, ""137.55"": 1, ""110.85"": 2, ""180.15"": 6, ""198.95"": 5, ""206.9"": 9, ""168.45"": 4, ""171.15"": 2, ""268.1"": 5, ""181.65"": 6, ""202.9"": 3, ""252.7"": 9, ""182.05"": 5, ""237.9"": 6, ""188.05"": 9, ""382.03"": 2, ""438.7"": 1, ""333.0"": 5, ""339.15"": 4, ""254.1"": 3, ""335.0"": 4, ""228.1"": 7, ""304.0"": 2}"
IFBAGRO,"{""470.0"": 17, ""367.05"": 2, ""477.7"": 30, ""467.0"": 20, ""144.0"": 1, ""324.9"": 6, ""313.9"": 7, ""275.5"": 4, ""330.0"": 10, ""260.0"": 1, ""361.5"": 3, ""377.0"": 7, ""310.0"": 9, ""367.7"": 12, ""320.0"": 8, ""378.0"": 9, ""524.7"": 24, ""624.0"": 9, ""506.95"": 11, ""406.25"": 9, ""409.85"": 10, ""389.0"": 6, ""673.9"": 9, ""570.9"": 31, ""663.9"": 8, ""495.4"": 25, ""609.85"": 27, ""547.95"": 22, ""789.0"": 1, ""739.0"": 2, ""583.0"": 22, ""652.0"": 8, ""571.85"": 47, ""867.0"": 1, ""510.0"": 30, ""539.8"": 44, ""744.0"": 1, ""533.0"": 25, ""645.0"": 6, ""478.0"": 25, ""627.0"": 6, ""550.7"": 43, ""634.8"": 12, ""531.0"": 24, ""532.35"": 32, ""643.25"": 8, ""545.0"": 46, ""590.0"": 33, ""504.95"": 20, ""413.6"": 11, ""532.0"": 27, ""473.05"": 25, ""584.55"": 39, ""577.2"": 35, ""556.85"": 40, ""451.05"": 15, ""488.0"": 25, ""465.0"": 34, ""541.0"": 20, ""474.5"": 40, ""542.0"": 24, ""452.0"": 20, ""410.7"": 8, ""496.85"": 14, ""388.0"": 5, ""474.9"": 41, ""653.7"": 5, ""605.0"": 26, ""515.0"": 25, ""619.8"": 25, ""552.0"": 31, ""598.0"": 23, ""503.0"": 14, ""595.2"": 35, ""526.1"": 23, ""639.35"": 12}"
GMBREW,"{""292.0"": 1, ""348.8"": 42, ""355.85"": 7, ""316.25"": 34, ""370.4"": 2, ""302.0"": 17, ""376.0"": 1, ""176.85"": 1, ""367.2"": 1, ""305.6"": 54, ""359.15"": 4, ""290.9"": 3, ""305.65"": 26, ""331.9"": 32, ""296.0"": 5, ""336.2"": 35, ""297.6"": 8, ""374.8"": 1, ""324.0"": 36, ""379.2"": 1, ""378.4"": 1, ""313.9"": 25, ""320.0"": 42, ""355.2"": 12, ""292.5"": 3, ""384.8"": 1, ""522.95"": 12, ""522.4"": 12, ""502.4"": 17, ""418.0"": 1, ""492.0"": 30, ""428.8"": 4, ""738.4"": 7, ""564.3"": 14, ""648.0"": 5, ""520.0"": 15, ""530.4"": 16, ""710.3"": 5, ""448.85"": 22, ""608.0"": 21, ""424.0"": 1, ""492.2"": 36, ""404.4"": 2, ""496.0"": 30, ""487.0"": 25, ""446.45"": 26, ""525.6"": 9, ""523.65"": 14, ""466.5"": 34, ""462.9"": 45, ""519.2"": 16, ""446.4"": 26, ""446.5"": 26, ""432.8"": 6, ""468.0"": 52, ""409.6"": 1, ""494.35"": 19, ""442.1"": 12, ""499.85"": 30, ""456.8"": 34, ""487.75"": 22, ""572.1"": 24, ""646.4"": 10, ""492.05"": 30, ""549.3"": 11, ""516.9"": 13, ""585.6"": 10, ""497.7"": 20, ""464.05"": 41, ""651.8"": 6, ""660.0"": 5, ""584.0"": 12, ""688.7"": 4, ""580.0"": 13, ""948.0"": 4, ""754.2"": 5, ""946.8"": 3, ""815.25"": 13, ""1049.0"": 1, ""736.95"": 5, ""881.0"": 6}"
SDBL,"{""21.0"": 6, ""24.0"": 4, ""20.2"": 5, ""22.85"": 4, ""21.65"": 16, ""9.6"": 6, ""15.9"": 13, ""16.7"": 9, ""17.1"": 5, ""8.85"": 6, ""12.9"": 15, ""9.7"": 7, ""12.0"": 14, ""14.0"": 14, ""10.35"": 7, ""13.55"": 12, ""10.5"": 8, ""15.1"": 7, ""10.8"": 16, ""20.05"": 2, ""17.35"": 14, ""16.85"": 10, ""23.45"": 3, ""14.55"": 12, ""17.9"": 10, ""15.15"": 14, ""20.35"": 4, ""13.85"": 5, ""20.1"": 8, ""14.1"": 6, ""29.5"": 4, ""21.45"": 14, ""28.65"": 2, ""23.3"": 7, ""31.05"": 1, ""41.2"": 2, ""34.85"": 3, ""53.15"": 4, ""40.85"": 2, ""60.1"": 1, ""43.7"": 3, ""51.9"": 3, ""44.7"": 3, ""50.75"": 3, ""45.1"": 5, ""110.4"": 32, ""146.0"": 4, ""116.9"": 19, ""120.0"": 17, ""156.0"": 1, ""107.7"": 18, ""133.0"": 5, ""113.2"": 32, ""124.65"": 14, ""109.6"": 19, ""125.05"": 11, ""92.25"": 1, ""114.8"": 18, ""86.45"": 1, ""144.8"": 4, ""113.85"": 23, ""148.9"": 1, ""105.0"": 9, ""123.6"": 7, ""104.2"": 11, ""119.9"": 20, ""106.0"": 20, ""128.44"": 15, ""95.78"": 2, ""122.7"": 8, ""121.59"": 15}"
ASALCBR,"{""123.05"": 1, ""211.65"": 2, ""274.95"": 3, ""218.1"": 3, ""288.9"": 1, ""236.7"": 3, ""278.55"": 2, ""238.95"": 3, ""236.65"": 3, ""310.2"": 5, ""274.85"": 3, ""344.0"": 3, ""283.8"": 4, ""385.55"": 9, ""460.0"": 42, ""391.25"": 9, ""434.5"": 45, ""516.0"": 12, ""486.45"": 22, ""430.2"": 41, ""415.0"": 18, ""413.95"": 13, ""653.65"": 1, ""610.0"": 1, ""540.0"": 15, ""459.1"": 25, ""555.95"": 6, ""411.1"": 12, ""525.0"": 15, ""439.0"": 49, ""380.0"": 4, ""475.0"": 34, ""422.0"": 10, ""468.0"": 39, ""429.25"": 20, ""528.85"": 12, ""485.7"": 34, ""463.0"": 20, ""399.7"": 15, ""434.0"": 33, ""412.6"": 17, ""315.0"": 4, ""386.6"": 7, ""381.9"": 3, ""353.0"": 6, ""424.0"": 18, ""390.35"": 10, ""484.65"": 41, ""415.5"": 21, ""414.95"": 18, ""507.9"": 17, ""428.05"": 26, ""499.9"": 30, ""441.95"": 29, ""482.5"": 26, ""529.6"": 11, ""398.0"": 11, ""595.0"": 8, ""458.0"": 24, ""503.35"": 19, ""637.2"": 2, ""485.55"": 37, ""743.7"": 1, ""647.85"": 3, ""864.0"": 2, ""1037.4"": 3, ""815.0"": 7, ""960.0"": 6, ""834.65"": 2, ""1149.85"": 5, ""1004.15"": 3}"
FOODSIN,"{""80.8"": 6, ""99.0"": 4, ""79.0"": 6, ""125.0"": 14, ""79.65"": 2, ""96.85"": 6, ""80.0"": 5, ""95.1"": 20, ""66.65"": 1, ""85.0"": 12, ""61.35"": 1, ""56.3"": 1, ""103.65"": 1, ""75.75"": 3, ""144.5"": 11, ""110.0"": 7, ""153.0"": 11, ""145.8"": 14, ""122.6"": 6, ""111.4"": 5, ""189.8"": 5, ""194.8"": 4, ""169.8"": 16, ""222.2"": 2, ""160.15"": 7, ""167.95"": 18, ""153.95"": 12, ""178.3"": 13, ""134.5"": 14, ""159.3"": 6, ""126.3"": 8, ""177.25"": 8, ""133.0"": 19, ""155.98"": 11, ""146.16"": 12, ""160.0"": 8, ""164.98"": 7, ""128.7"": 8, ""128.71"": 9, ""144.7"": 12, ""137.88"": 18, ""115.0"": 10, ""110.25"": 5, ""129.33"": 14, ""121.8"": 11}"
GILLETTE,"{""8140.0"": 3, ""6500.0"": 27, ""6221.1"": 21, ""6650.0"": 27, ""4450.0"": 6, ""5559.0"": 40, ""4670.1"": 7, ""5175.2"": 50, ""4805.0"": 16, ""5394.0"": 45, ""4941.0"": 37, ""5750.0"": 36, ""5218.0"": 36, ""5999.0"": 23, ""6200.0"": 19, ""5555.1"": 53, ""5967.0"": 27, ""5540.0"": 39, ""6000.0"": 24, ""5800.0"": 40, ""5495.0"": 61, ""5405.0"": 55, ""5939.95"": 27, ""5400.0"": 53, ""5670.0"": 35, ""5460.0"": 27, ""5945.0"": 28, ""5500.0"": 52, ""6249.0"": 16, ""5830.1"": 29, ""5700.0"": 40, ""6275.0"": 22, ""5447.8"": 38, ""5305.0"": 33, ""4750.0"": 7, ""5248.15"": 25, ""5466.0"": 33, ""4800.0"": 18, ""5333.0"": 29, ""4748.0"": 7, ""5545.05"": 50, ""5017.65"": 35, ""5624.95"": 43, ""5540.95"": 39, ""5090.0"": 44, ""5260.4"": 32, ""4980.0"": 40, ""5200.0"": 50, ""4852.05"": 40, ""5174.3"": 51, ""4135.25"": 2, ""4490.0"": 4, ""4735.6"": 7, ""4222.55"": 1, ""5968.0"": 26, ""5402.5"": 53, ""6415.0"": 24, ""6410.0"": 23, ""6015.1"": 11, ""6565.0"": 25, ""5956.05"": 24, ""7335.65"": 7, ""6453.0"": 17, ""7299.0"": 7, ""6317.65"": 23, ""6809.0"": 17, ""6191.0"": 22, ""7110.0"": 9, ""6710.5"": 11, ""7999.0"": 5, ""7152.75"": 9, ""8195.0"": 1, ""9560.0"": 7, ""8315.0"": 2, ""8090.0"": 7, ""10633.0"": 3, ""9110.0"": 10, ""10699.0"": 1, ""9002.3"": 16, ""10059.65"": 4}"
VIPIND,"{""494.0"": 15, ""420.05"": 9, ""415.0"": 8, ""519.5"": 13, ""187.65"": 1, ""260.0"": 13, ""212.0"": 4, ""202.0"": 2, ""287.7"": 6, ""279.9"": 5, ""248.2"": 1, ""309.45"": 2, ""258.3"": 9, ""308.7"": 2, ""268.0"": 3, ""333.9"": 8, ""379.0"": 10, ""310.5"": 3, ""387.0"": 16, ""334.35"": 5, ""422.0"": 12, ""304.6"": 6, ""364.9"": 15, ""423.0"": 11, ""437.7"": 18, ""374.0"": 8, ""517.45"": 18, ""592.55"": 32, ""504.1"": 19, ""668.85"": 20, ""492.05"": 15, ""622.75"": 19, ""511.35"": 4, ""696.0"": 16, ""552.3"": 25, ""774.6"": 1, ""514.0"": 11, ""505.65"": 16, ""649.3"": 18, ""685.0"": 23, ""574.55"": 24, ""579.35"": 24, ""729.0"": 14, ""765.0"": 4, ""688.55"": 32, ""760.0"": 2, ""652.0"": 16, ""730.95"": 11, ""679.0"": 20, ""549.45"": 24, ""613.15"": 30, ""650.25"": 16, ""601.5"": 26, ""662.85"": 22, ""573.6"": 18, ""548.95"": 22, ""716.2"": 11, ""722.85"": 14, ""639.0"": 22, ""697.4"": 14, ""588.05"": 19, ""650.1"": 15, ""667.8"": 22, ""584.1"": 15, ""513.15"": 9, ""574.9"": 24, ""449.05"": 8, ""554.75"": 25, ""510.4"": 13, ""573.7"": 23, ""428.5"": 9, ""492.0"": 15, ""429.6"": 12, ""518.0"": 15, ""589.75"": 34, ""447.0"": 10, ""456.95"": 19, ""524.0"": 7, ""497.7"": 14}"
GRPLTD,"{""187.6"": 9, ""182.0"": 7, ""188.8"": 7, ""274.75"": 5, ""115.6"": 1, ""202.5"": 19, ""140.3"": 3, ""141.5"": 2, ""179.75"": 15, ""146.05"": 2, ""202.25"": 18, ""210.75"": 13, ""187.5"": 24, ""255.0"": 9, ""212.5"": 21, ""180.0"": 17, ""195.0"": 16, ""252.0"": 8, ""193.9"": 9, ""287.5"": 1, ""295.0"": 2, ""234.75"": 30, ""227.1"": 4, ""256.2"": 8, ""225.6"": 11, ""259.0"": 7, ""254.6"": 5, ""225.4"": 13, ""225.75"": 12, ""225.2"": 27, ""285.1"": 2, ""236.25"": 18, ""398.45"": 2, ""282.65"": 1, ""399.25"": 2, ""325.0"": 22, ""392.85"": 4, ""305.25"": 1, ""483.85"": 6, ""476.05"": 8, ""412.5"": 2, ""520.0"": 2, ""415.7"": 4, ""440.0"": 3, ""463.0"": 12, ""849.75"": 3, ""643.75"": 2, ""720.0"": 2, ""651.3"": 2, ""962.5"": 12, ""975.0"": 22, ""862.5"": 5, ""843.75"": 1, ""1072.5"": 1, ""937.5"": 7, ""1038.75"": 1, ""896.4"": 8, ""1374.95"": 3, ""1174.75"": 7, ""1219.0"": 1, ""1736.25"": 2, ""1341.4"": 1, ""1714.4"": 2, ""1528.75"": 1, ""1966.5"": 1, ""4186.0"": 1, ""3334.75"": 4, ""3500.0"": 16, ""4815.15"": 1, ""2931.0"": 2, ""3550.0"": 6, ""2904.1"": 2, ""3509.95"": 4, ""3060.0"": 5, ""3534.65"": 3}"
GRAPHITE,"{""327.4"": 9, ""337.4"": 11, ""293.0"": 12, ""288.0"": 9, ""327.65"": 11, ""329.8"": 11, ""103.0"": 1, ""251.55"": 3, ""174.5"": 4, ""220.9"": 2, ""180.25"": 14, ""161.8"": 1, ""163.8"": 2, ""217.85"": 2, ""163.15"": 2, ""204.7"": 2, ""172.55"": 4, ""342.85"": 10, ""298.8"": 15, ""509.0"": 20, ""537.0"": 13, ""447.0"": 8, ""740.0"": 7, ""815.9"": 1, ""563.9"": 18, ""754.0"": 7, ""585.5"": 23, ""661.0"": 6, ""585.3"": 18, ""634.35"": 10, ""403.2"": 20, ""396.0"": 11, ""573.0"": 19, ""462.1"": 14, ""419.0"": 14, ""587.0"": 18, ""420.35"": 10, ""350.0"": 5, ""460.0"": 19, ""390.0"": 13, ""418.05"": 15, ""348.25"": 6, ""351.25"": 9, ""413.4"": 20, ""350.05"": 5, ""251.7"": 3, ""310.0"": 13, ""431.7"": 12, ""547.0"": 15, ""434.2"": 9, ""499.15"": 17, ""575.95"": 20, ""512.25"": 31, ""626.4"": 13, ""652.35"": 12, ""581.1"": 16, ""709.4"": 4, ""546.55"": 17, ""513.45"": 23, ""608.0"": 13, ""485.15"": 16, ""556.3"": 15, ""494.95"": 21, ""623.35"": 4, ""460.05"": 19, ""614.4"": 9, ""585.9"": 17}"
HEG,"{""166.25"": 9, ""223.6"": 15, ""234.2"": 8, ""203.7"": 28, ""232.2"": 7, ""202.8"": 27, ""233.75"": 10, ""260.0"": 6, ""81.9"": 1, ""191.0"": 12, ""144.4"": 8, ""204.0"": 29, ""144.05"": 6, ""173.0"": 7, ""144.35"": 8, ""190.0"": 11, ""139.25"": 6, ""131.8"": 1, ""176.8"": 10, ""160.8"": 9, ""214.0"": 20, ""182.45"": 9, ""337.1"": 16, ""281.75"": 3, ""516.0"": 5, ""475.0"": 13, ""506.0"": 5, ""385.0"": 5, ""483.6"": 9, ""361.2"": 16, ""472.0"": 13, ""425.0"": 15, ""525.8"": 1, ""388.15"": 4, ""463.2"": 14, ""302.6"": 7, ""389.15"": 6, ""206.4"": 16, ""295.0"": 2, ""198.35"": 16, ""233.8"": 10, ""178.15"": 7, ""275.75"": 5, ""206.8"": 22, ""239.0"": 8, ""191.2"": 14, ""222.55"": 18, ""186.5"": 12, ""226.75"": 13, ""204.2"": 30, ""183.6"": 7, ""222.65"": 17, ""349.4"": 22, ""305.4"": 2, ""368.8"": 13, ""382.8"": 5, ""335.0"": 10, ""373.6"": 9, ""292.4"": 3, ""310.8"": 11, ""393.15"": 9, ""342.0"": 12, ""402.2"": 16, ""321.0"": 20, ""511.2"": 2, ""548.6"": 2, ""385.5"": 9, ""481.6"": 15, ""462.6"": 19, ""395.8"": 10, ""391.0"": 3, ""523.35"": 2, ""395.15"": 10, ""619.5"": 1}"
INTLCONV,"{""65.0"": 24, ""81.0"": 29, ""57.85"": 23, ""62.05"": 6, ""79.5"": 22, ""102.45"": 3, ""90.0"": 19, ""54.45"": 16, ""63.7"": 1, ""50.6"": 3, ""54.95"": 11, ""64.5"": 3, ""56.55"": 21, ""67.5"": 10, ""55.05"": 13, ""55.7"": 8, ""63.25"": 10, ""51.2"": 3, ""63.9"": 3, ""55.4"": 9, ""60.6"": 12, ""45.85"": 1, ""59.8"": 19, ""52.4"": 5, ""57.4"": 18, ""52.1"": 2, ""83.9"": 36, ""69.5"": 10, ""93.9"": 14, ""88.5"": 18, ""71.8"": 12, ""104.55"": 3, ""83.6"": 29, ""100.8"": 1, ""87.75"": 19, ""124.75"": 1, ""70.0"": 15, ""93.4"": 6, ""96.85"": 2, ""70.4"": 16, ""86.9"": 33, ""90.7"": 16, ""74.95"": 20, ""75.39"": 19, ""80.56"": 23, ""110.7"": 2, ""104.8"": 5, ""92.9"": 13, ""78.86"": 14, ""94.77"": 7, ""93.1"": 16}"
JAYSREETEA,"{""45.85"": 3, ""45.4"": 3, ""59.4"": 5, ""22.65"": 1, ""42.95"": 6, ""33.25"": 1, ""75.0"": 10, ""55.1"": 4, ""56.0"": 3, ""81.25"": 2, ""65.4"": 6, ""75.9"": 5, ""65.35"": 6, ""74.0"": 8, ""57.8"": 7, ""80.4"": 4, ""75.1"": 4, ""64.95"": 5, ""111.8"": 16, ""144.95"": 2, ""97.0"": 29, ""102.0"": 65, ""114.95"": 16, ""100.65"": 41, ""92.4"": 19, ""90.45"": 15, ""113.45"": 14, ""97.3"": 19, ""85.0"": 10, ""101.75"": 50, ""91.5"": 15, ""124.4"": 6, ""123.8"": 8, ""77.75"": 2, ""93.4"": 16, ""84.45"": 4, ""92.0"": 40, ""108.55"": 32, ""90.35"": 24, ""109.0"": 102, ""86.0"": 57, ""93.45"": 18, ""95.15"": 24, ""93.75"": 20, ""116.5"": 13, ""90.1"": 20, ""126.0"": 13, ""129.0"": 11, ""106.6"": 31, ""134.0"": 14, ""92.7"": 10, ""111.25"": 20, ""86.1"": 20, ""132.84"": 11, ""144.4"": 5, ""166.5"": 1, ""121.0"": 13, ""125.99"": 13, ""150.9"": 4}"
