stocks,levels
MARATHON,"{""66.0"": 2, ""91.85"": 9, ""68.25"": 2, ""97.0"": 7, ""70.5"": 11, ""99.95"": 17, ""105.6"": 5, ""37.5"": 1, ""60.2"": 2, ""42.15"": 1, ""67.0"": 10, ""54.95"": 10, ""47.3"": 2, ""66.95"": 7, ""49.1"": 5, ""47.6"": 5, ""107.95"": 6, ""104.0"": 10, ""69.25"": 2, ""85.3"": 6, ""42.05"": 1, ""54.25"": 3, ""77.0"": 14, ""64.0"": 8, ""93.6"": 6, ""95.0"": 7, ""80.6"": 8, ""119.8"": 2, ""81.55"": 11, ""94.0"": 9, ""73.0"": 22, ""127.65"": 4, ""94.55"": 5, ""118.4"": 2, ""82.2"": 7, ""162.9"": 1, ""117.25"": 2, ""234.8"": 6, ""243.7"": 7, ""204.3"": 4, ""275.0"": 10, ""201.35"": 6, ""232.45"": 3, ""186.5"": 4, ""287.8"": 4, ""190.65"": 2, ""274.0"": 7, ""296.0"": 1, ""292.0"": 3, ""256.25"": 12, ""323.25"": 6, ""273.1"": 5, ""302.4"": 6, ""342.0"": 2, ""311.95"": 5, ""389.0"": 2, ""356.2"": 1, ""469.0"": 10, ""411.5"": 7, ""476.75"": 8, ""392.35"": 1, ""489.9"": 6, ""401.65"": 9, ""458.25"": 9, ""380.6"": 4, ""358.35"": 1, ""533.7"": 1, ""451.7"": 9, ""531.0"": 1, ""337.7"": 3, ""647.4"": 1, ""550.35"": 3, ""551.5"": 2, ""556.25"": 4, ""736.9"": 1, ""520.0"": 4, ""639.0"": 9, ""556.15"": 4, ""644.9"": 2, ""574.0"": 14, ""697.65"": 2}"
WSI,"{""1.15"": 24, ""0.8"": 11, ""1.85"": 2, ""5.05"": 7, ""2.85"": 1, ""4.4"": 6, ""3.35"": 22, ""7.85"": 2, ""4.1"": 32, ""5.55"": 2, ""4.45"": 5, ""8.25"": 4, ""8.8"": 1, ""5.5"": 2, ""9.9"": 1, ""8.65"": 2, ""69.5"": 1, ""94.7"": 1, ""103.1"": 8, ""95.15"": 2, ""141.1"": 12, ""101.4"": 9, ""119.7"": 9, ""94.0"": 1, ""112.0"": 11, ""93.4"": 1, ""125.2"": 5, ""108.0"": 2, ""138.9"": 5, ""113.0"": 7, ""194.0"": 1, ""124.8"": 9, ""165.35"": 4, ""132.0"": 7, ""178.95"": 1, ""111.85"": 8, ""185.66"": 1, ""147.59"": 10, ""168.7"": 7, ""143.35"": 8, ""105.82"": 5, ""139.6"": 6}"
INDIANHUME,"{""273.0"": 18, ""193.7"": 26, ""270.5"": 15, ""271.8"": 18, ""112.3"": 1, ""176.0"": 20, ""134.0"": 7, ""169.0"": 22, ""189.95"": 52, ""188.0"": 50, ""154.0"": 46, ""215.7"": 17, ""162.6"": 7, ""160.65"": 16, ""153.1"": 15, ""203.0"": 27, ""168.55"": 15, ""219.5"": 11, ""185.15"": 16, ""180.5"": 9, ""208.0"": 14, ""168.0"": 26, ""195.25"": 29, ""165.9"": 13, ""240.0"": 12, ""248.95"": 17, ""220.95"": 12, ""252.8"": 19, ""190.55"": 17, ""192.25"": 25, ""213.0"": 8, ""218.05"": 18, ""204.9"": 25, ""178.0"": 31, ""200.0"": 29, ""236.0"": 16, ""179.6"": 16, ""175.1"": 30, ""207.0"": 19, ""150.85"": 20, ""166.8"": 19, ""135.1"": 11, ""183.0"": 21, ""188.45"": 17, ""157.05"": 21, ""178.95"": 15, ""170.65"": 14, ""141.3"": 14, ""160.85"": 18, ""115.6"": 2, ""149.8"": 24, ""134.4"": 7, ""303.7"": 4, ""247.1"": 19, ""264.8"": 17, ""211.65"": 6, ""280.75"": 5, ""241.7"": 20, ""273.2"": 18, ""238.75"": 8, ""231.05"": 8, ""326.0"": 7, ""233.4"": 11, ""297.3"": 5, ""250.5"": 15, ""369.8"": 3, ""271.6"": 17, ""393.55"": 4, ""468.4"": 2, ""613.7"": 1, ""467.45"": 3, ""372.6"": 3, ""457.4"": 2}"
NESCO,"{""595.0"": 41, ""666.0"": 12, ""605.0"": 55, ""712.0"": 13, ""816.8"": 11, ""400.0"": 2, ""416.1"": 4, ""380.0"": 1, ""479.5"": 4, ""419.0"": 4, ""464.75"": 10, ""618.0"": 32, ""507.95"": 12, ""609.15"": 60, ""485.0"": 6, ""582.4"": 47, ""500.0"": 10, ""620.0"": 32, ""558.5"": 28, ""639.0"": 26, ""521.95"": 18, ""465.0"": 10, ""696.8"": 1, ""658.75"": 11, ""561.0"": 34, ""626.0"": 25, ""574.0"": 28, ""687.15"": 16, ""594.95"": 41, ""649.4"": 21, ""570.0"": 55, ""615.0"": 33, ""550.0"": 28, ""621.0"": 21, ""513.95"": 14, ""617.4"": 38, ""512.0"": 16, ""501.95"": 11, ""604.7"": 61, ""605.35"": 64, ""551.0"": 20, ""686.45"": 17, ""553.1"": 22, ""659.9"": 8, ""677.3"": 9, ""577.9"": 31, ""610.0"": 50, ""510.0"": 19, ""505.0"": 15, ""554.5"": 33, ""657.7"": 10, ""601.0"": 43, ""716.6"": 6, ""662.0"": 11, ""747.95"": 5, ""668.3"": 9, ""689.75"": 11, ""616.05"": 38, ""842.0"": 12, ""923.95"": 14, ""814.0"": 10, ""934.0"": 23, ""818.45"": 12, ""748.6"": 5, ""861.0"": 20, ""791.55"": 3, ""929.9"": 15, ""780.0"": 5, ""1003.0"": 18, ""833.85"": 13, ""1029.9"": 3, ""1058.75"": 7, ""871.0"": 17, ""1081.9"": 1, ""935.9"": 22, ""1048.95"": 6}"
TEXINFRA,"{""47.2"": 6, ""49.8"": 5, ""41.0"": 13, ""55.85"": 8, ""41.65"": 7, ""21.5"": 1, ""46.0"": 9, ""30.25"": 2, ""30.9"": 1, ""44.0"": 31, ""33.1"": 2, ""47.3"": 4, ""36.0"": 14, ""31.15"": 2, ""32.2"": 1, ""37.5"": 10, ""58.5"": 30, ""79.9"": 15, ""77.4"": 5, ""68.55"": 11, ""75.0"": 9, ""76.0"": 4, ""70.35"": 22, ""67.4"": 22, ""57.05"": 44, ""62.5"": 28, ""52.35"": 8, ""54.2"": 8, ""53.55"": 13, ""53.4"": 10, ""73.9"": 9, ""59.55"": 42, ""74.25"": 8, ""55.7"": 12, ""56.15"": 14, ""82.7"": 5, ""60.7"": 30, ""57.0"": 17, ""63.2"": 9, ""61.95"": 27, ""56.3"": 12, ""71.0"": 42, ""64.9"": 18, ""58.45"": 39, ""67.95"": 26, ""52.6"": 11, ""52.7"": 10, ""49.1"": 2, ""56.45"": 16, ""47.55"": 4, ""62.9"": 20, ""51.9"": 5, ""61.5"": 21, ""87.25"": 2, ""92.0"": 5, ""66.15"": 11, ""113.0"": 6, ""95.6"": 5, ""118.6"": 11, ""101.1"": 11, ""134.8"": 13, ""101.15"": 13, ""122.9"": 9, ""85.5"": 6, ""106.5"": 8, ""93.15"": 3, ""87.0"": 2, ""98.65"": 6, ""150.95"": 3, ""145.0"": 4, ""121.4"": 6, ""143.9"": 5, ""103.0"": 14, ""159.5"": 1, ""109.4"": 6}"
ARIHANTSUP,"{""22.85"": 1, ""29.8"": 1, ""21.1"": 5, ""32.2"": 1, ""16.55"": 2, ""22.25"": 7, ""15.75"": 1, ""29.9"": 2, ""19.75"": 10, ""26.65"": 1, ""18.3"": 2, ""21.0"": 19, ""17.7"": 4, ""39.35"": 5, ""29.5"": 7, ""43.75"": 1, ""35.05"": 4, ""43.3"": 1, ""41.35"": 5, ""32.55"": 1, ""106.0"": 1, ""90.0"": 5, ""131.95"": 10, ""102.8"": 1, ""191.0"": 11, ""153.0"": 2, ""160.0"": 7, ""204.5"": 10, ""162.6"": 3, ""189.15"": 7, ""166.55"": 5, ""198.0"": 6, ""119.7"": 4, ""113.95"": 3, ""176.4"": 25, ""100.05"": 3, ""259.0"": 1, ""211.55"": 10, ""254.0"": 4, ""201.0"": 12, ""248.0"": 3, ""191.5"": 10, ""234.4"": 10, ""201.6"": 9, ""173.1"": 22, ""224.0"": 14, ""224.35"": 11, ""164.0"": 8, ""191.55"": 6, ""164.3"": 7, ""192.0"": 7, ""209.95"": 11, ""158.55"": 1, ""240.1"": 6, ""401.7"": 5, ""416.0"": 2, ""324.25"": 7, ""269.05"": 5, ""385.0"": 10, ""394.9"": 4, ""263.0"": 3, ""325.15"": 12, ""389.0"": 5, ""278.0"": 1, ""434.95"": 2, ""315.1"": 4, ""384.7"": 10, ""475.4"": 5, ""553.6"": 1}"
ALEMBICLTD,"{""59.4"": 9, ""48.35"": 6, ""63.55"": 1, ""64.9"": 4, ""24.8"": 1, ""55.0"": 5, ""46.0"": 6, ""57.9"": 5, ""89.4"": 11, ""93.5"": 15, ""74.0"": 24, ""96.4"": 11, ""122.8"": 8, ""87.45"": 10, ""110.4"": 13, ""92.1"": 13, ""112.4"": 10, ""92.25"": 16, ""108.35"": 18, ""98.8"": 18, ""98.0"": 15, ""117.65"": 8, ""99.0"": 24, ""143.3"": 6, ""139.5"": 8, ""120.0"": 8, ""124.0"": 5, ""139.35"": 11, ""97.5"": 8, ""123.0"": 8, ""125.0"": 12, ""102.9"": 45, ""114.0"": 18, ""90.35"": 8, ""95.3"": 15, ""114.5"": 18, ""75.75"": 14, ""72.1"": 26, ""87.4"": 11, ""65.5"": 10, ""56.5"": 8, ""78.45"": 50, ""68.6"": 20, ""78.75"": 18, ""78.4"": 50, ""60.75"": 9, ""70.0"": 27, ""80.95"": 34, ""69.05"": 16, ""55.2"": 5, ""59.8"": 4, ""73.8"": 23, ""76.7"": 18, ""87.6"": 12, ""85.5"": 11, ""76.5"": 17, ""74.15"": 19, ""90.55"": 8, ""97.95"": 16, ""101.25"": 32, ""88.55"": 6, ""107.65"": 19, ""78.1"": 17, ""100.0"": 29, ""85.3"": 7, ""110.45"": 16, ""86.3"": 11, ""158.5"": 5, ""136.6"": 11, ""169.0"": 1, ""115.11"": 19, ""142.2"": 8, ""122.19"": 6, ""153.39"": 5}"
LANCORHOL,"{""46.7"": 4, ""57.0"": 1, ""42.55"": 16, ""49.65"": 2, ""40.2"": 9, ""49.0"": 12, ""41.05"": 9, ""38.31"": 4, ""48.98"": 6, ""39.2"": 9, ""46.8"": 4, ""32.02"": 2, ""45.9"": 8, ""41.9"": 14}"
ITDCEM,"{""35.05"": 9, ""66.55"": 5, ""51.3"": 8, ""70.1"": 10, ""44.0"": 9, ""69.3"": 6, ""26.15"": 1, ""46.0"": 4, ""32.7"": 3, ""58.9"": 16, ""41.85"": 6, ""60.75"": 11, ""62.0"": 11, ""46.1"": 2, ""53.0"": 8, ""48.0"": 9, ""61.0"": 11, ""50.6"": 10, ""78.5"": 11, ""61.85"": 10, ""94.4"": 3, ""75.15"": 26, ""84.0"": 15, ""69.35"": 6, ""90.5"": 4, ""97.45"": 4, ""73.9"": 10, ""84.7"": 13, ""74.5"": 11, ""96.8"": 2, ""71.75"": 7, ""83.9"": 23, ""72.0"": 12, ""89.95"": 11, ""71.35"": 12, ""59.5"": 11, ""74.9"": 16, ""55.6"": 4, ""69.7"": 17, ""121.95"": 8, ""103.4"": 8, ""129.5"": 4, ""110.5"": 6, ""147.0"": 3, ""111.05"": 14, ""128.55"": 7, ""98.35"": 4, ""93.2"": 4, ""116.2"": 7, ""96.9"": 4, ""174.75"": 4, ""156.3"": 2, ""250.6"": 3, ""211.1"": 2, ""228.8"": 2, ""188.0"": 4, ""304.85"": 2, ""261.6"": 1, ""308.65"": 4, ""374.95"": 2, ""256.1"": 1, ""320.65"": 7, ""352.0"": 10, ""589.95"": 2, ""445.55"": 1, ""582.7"": 3, ""463.0"": 1, ""466.6"": 2, ""694.3"": 1, ""491.1"": 5, ""480.0"": 7, ""560.0"": 14, ""501.05"": 6}"
SUNTECK,"{""445.9"": 29, ""383.0"": 17, ""451.35"": 31, ""357.65"": 20, ""457.8"": 20, ""373.15"": 17, ""409.6"": 25, ""163.95"": 2, ""145.0"": 2, ""202.9"": 2, ""164.4"": 4, ""307.7"": 18, ""307.45"": 15, ""244.35"": 4, ""293.0"": 11, ""376.0"": 12, ""301.0"": 20, ""394.0"": 22, ""318.05"": 8, ""389.0"": 18, ""250.0"": 6, ""319.0"": 4, ""414.95"": 20, ""336.75"": 8, ""524.4"": 15, ""427.25"": 17, ""504.0"": 22, ""410.55"": 19, ""410.0"": 25, ""589.9"": 9, ""412.0"": 14, ""501.85"": 23, ""413.0"": 15, ""508.0"": 28, ""378.0"": 27, ""539.0"": 8, ""360.4"": 23, ""407.5"": 18, ""412.75"": 15, ""315.0"": 11, ""379.2"": 15, ""271.1"": 15, ""320.0"": 10, ""271.4"": 15, ""386.9"": 19, ""396.15"": 28, ""351.25"": 9, ""487.5"": 15, ""390.2"": 27, ""511.4"": 24, ""419.95"": 16, ""426.35"": 14, ""443.0"": 28, ""502.2"": 23, ""380.05"": 17, ""466.65"": 28, ""406.55"": 15, ""432.05"": 18, ""619.4"": 5, ""517.6"": 10, ""699.0"": 1, ""543.15"": 7, ""635.0"": 1, ""551.05"": 8, ""620.0"": 2, ""602.75"": 6, ""486.0"": 23, ""544.6"": 11, ""486.25"": 23, ""429.8"": 28, ""545.0"": 8}"
