stocks,levels
CEATLTD,"{""1037.0"": 7, ""910.0"": 16, ""1052.95"": 8, ""979.05"": 22, ""939.1"": 16, ""1094.4"": 10, ""600.0"": 1, ""849.9"": 5, ""711.75"": 2, ""970.0"": 26, ""976.6"": 22, ""835.0"": 3, ""861.0"": 5, ""959.95"": 20, ""1249.0"": 14, ""1208.0"": 5, ""1020.0"": 16, ""1763.0"": 6, ""1495.05"": 12, ""1683.85"": 8, ""1451.0"": 9, ""1620.0"": 12, ""1269.1"": 8, ""1401.0"": 18, ""1311.55"": 14, ""1316.0"": 21, ""1477.75"": 8, ""1261.1"": 6, ""1398.8"": 20, ""1287.45"": 11, ""1421.4"": 11, ""1191.0"": 12, ""1060.0"": 10, ""1248.9"": 12, ""1048.95"": 8, ""936.05"": 22, ""1084.0"": 13, ""919.2"": 14, ""1211.0"": 9, ""991.15"": 29, ""1154.95"": 17, ""890.0"": 20, ""1342.05"": 24, ""1785.0"": 2, ""1472.45"": 4, ""1981.0"": 1, ""1511.3"": 13, ""1767.1"": 5, ""1371.5"": 24, ""1357.0"": 17, ""1381.75"": 23, ""2185.0"": 6, ""2642.0"": 15, ""2202.05"": 4, ""2056.35"": 5, ""2337.0"": 10, ""2239.9"": 7, ""2061.0"": 6, ""2998.45"": 9, ""2380.1"": 12, ""2993.75"": 6, ""2428.2"": 20, ""2728.0"": 17, ""2694.0"": 16, ""2210.15"": 5, ""2275.0"": 7, ""2920.0"": 10, ""2407.55"": 13, ""2498.6"": 17, ""3263.0"": 2, ""2680.25"": 13, ""2660.0"": 13, ""3578.8"": 1, ""2955.05"": 8, ""3271.7"": 3, ""2776.1"": 12}"
CRAFTSMAN,"{""1245.0"": 1, ""1854.9"": 2, ""1648.5"": 3, ""2176.0"": 15, ""2100.0"": 32, ""1834.8"": 5, ""1929.0"": 7, ""2778.0"": 9, ""2130.0"": 4, ""2075.25"": 7, ""2449.0"": 7, ""1901.1"": 4, ""1840.0"": 2, ""2498.75"": 5, ""2477.2"": 10, ""2026.6"": 12, ""2894.9"": 3, ""2502.3"": 5, ""2994.85"": 5, ""2630.0"": 7, ""3466.8"": 8, ""2992.75"": 6, ""3458.7"": 9, ""3071.0"": 6, ""3710.95"": 2, ""3085.55"": 13, ""3613.9"": 4, ""2735.0"": 5, ""3287.95"": 8, ""4139.95"": 7, ""3915.25"": 5, ""4963.0"": 20, ""5025.5"": 10, ""5065.95"": 15, ""4522.25"": 10, ""4214.35"": 4, ""5419.0"": 7, ""5513.65"": 5, ""4028.05"": 15, ""4525.0"": 10, ""3782.05"": 1, ""4565.0"": 10, ""4754.7"": 14, ""4250.0"": 13, ""4487.4"": 11, ""4080.2"": 6, ""5840.0"": 4, ""4997.95"": 24, ""5686.0"": 6, ""6679.65"": 3, ""7121.25"": 1, ""4602.4"": 8, ""5398.2"": 10, ""4842.0"": 19, ""5894.7"": 5}"
EICHERMOT,"{""2288.8"": 9, ""2345.0"": 5, ""2066.5"": 11, ""2287.65"": 9, ""1980.0"": 3, ""1245.0"": 1, ""1497.8"": 3, ""1285.55"": 2, ""1790.0"": 8, ""2006.65"": 5, ""2387.25"": 12, ""2023.0"": 8, ""2303.0"": 9, ""2015.2"": 4, ""2727.0"": 37, ""2340.6"": 7, ""3037.0"": 8, ""2450.0"": 17, ""2716.0"": 36, ""2303.7"": 8, ""2547.25"": 37, ""2797.9"": 15, ""2765.0"": 17, ""2509.0"": 17, ""2768.75"": 29, ""2471.2"": 14, ""2994.0"": 6, ""2471.55"": 19, ""2777.0"": 17, ""2360.0"": 8, ""2360.4"": 7, ""2880.0"": 17, ""2762.75"": 16, ""2159.55"": 23, ""2707.65"": 39, ""2310.0"": 5, ""2818.65"": 17, ""2585.05"": 26, ""2913.05"": 14, ""3513.7"": 13, ""3787.25"": 14, ""3377.0"": 31, ""3889.65"": 21, ""3490.75"": 12, ""3060.0"": 6, ""3354.95"": 29, ""3099.05"": 9, ""2836.0"": 12, ""3748.0"": 12, ""3666.0"": 14, ""3160.0"": 10, ""3478.85"": 18, ""3274.9"": 20, ""3461.0"": 22, ""3308.0"": 14, ""3539.2"": 19, ""3302.9"": 20, ""3546.85"": 19, ""3275.0"": 20, ""4200.0"": 5, ""3847.55"": 22, ""4178.0"": 3, ""3562.45"": 16, ""4018.95"": 9, ""3672.0"": 20, ""4528.3"": 5, ""4908.0"": 21, ""4253.85"": 4, ""4976.0"": 12, ""4592.9"": 14, ""5058.9"": 5, ""4548.0"": 5, ""4689.35"": 20, ""5105.0"": 4, ""4508.75"": 2, ""5015.0"": 10, ""5067.0"": 4, ""4673.6"": 18, ""5385.7"": 2}"
ENDURANCE,"{""1139.0"": 12, ""1031.85"": 6, ""1104.0"": 9, ""1013.0"": 6, ""1204.95"": 7, ""569.5"": 1, ""564.5"": 1, ""685.0"": 2, ""950.0"": 6, ""1180.0"": 11, ""1025.0"": 12, ""1178.3"": 11, ""974.95"": 8, ""1125.25"": 16, ""1465.0"": 28, ""1289.15"": 9, ""1510.0"": 38, ""1325.0"": 19, ""1370.75"": 28, ""1519.95"": 14, ""1249.4"": 19, ""1715.55"": 14, ""1829.95"": 17, ""1563.95"": 15, ""1540.0"": 14, ""1888.0"": 5, ""1989.0"": 8, ""1588.85"": 27, ""1828.45"": 17, ""1567.55"": 14, ""1736.15"": 20, ""1083.05"": 11, ""1047.2"": 20, ""1248.0"": 14, ""1278.0"": 13, ""1085.75"": 17, ""1352.3"": 23, ""1222.0"": 4, ""1527.2"": 16, ""1397.0"": 31, ""1563.6"": 16, ""1259.0"": 20, ""1565.0"": 14, ""1350.45"": 29, ""1513.95"": 20, ""1179.0"": 10, ""1625.0"": 32, ""1750.95"": 19, ""1575.05"": 23, ""1685.05"": 26, ""1684.45"": 27, ""1540.05"": 14, ""1746.15"": 13, ""1572.35"": 19, ""2318.8"": 8, ""2197.0"": 13, ""1763.45"": 14, ""1716.2"": 15, ""1950.0"": 10, ""1781.0"": 14, ""2315.6"": 5, ""2066.95"": 8, ""3061.3"": 1, ""2818.3"": 1, ""2416.55"": 12, ""2636.15"": 2, ""2589.0"": 10, ""2158.25"": 7, ""2459.0"": 7, ""2648.0"": 4}"
ESCORTS,"{""678.5"": 5, ""687.8"": 1, ""585.5"": 3, ""601.3"": 9, ""914.7"": 2, ""526.05"": 1, ""792.65"": 1, ""667.3"": 6, ""1210.0"": 14, ""1077.4"": 3, ""1078.05"": 2, ""1342.75"": 13, ""1145.95"": 9, ""1452.65"": 7, ""1181.6"": 16, ""1389.7"": 14, ""1185.0"": 13, ""1468.45"": 9, ""1247.65"": 15, ""1389.4"": 11, ""1100.0"": 5, ""1192.8"": 22, ""1234.25"": 16, ""1131.1"": 15, ""1241.85"": 14, ""1128.0"": 13, ""1183.2"": 14, ""1571.9"": 6, ""1422.0"": 11, ""1897.95"": 14, ""1791.1"": 4, ""1918.9"": 4, ""1882.0"": 15, ""1934.0"": 5, ""1510.15"": 11, ""1654.0"": 5, ""1683.65"": 5, ""1306.7"": 10, ""1793.95"": 5, ""1604.65"": 11, ""2089.35"": 16, ""2190.0"": 14, ""1945.75"": 7, ""1926.0"": 7, ""2358.35"": 3, ""1990.6"": 27, ""2223.0"": 5, ""1915.05"": 6, ""2139.0"": 15, ""1807.7"": 12, ""2239.0"": 4, ""3343.85"": 10, ""3063.05"": 9, ""3440.15"": 16, ""3011.55"": 8, ""3293.15"": 8, ""2790.0"": 3, ""3058.8"": 10, ""2648.4"": 1, ""2670.55"": 1, ""3960.0"": 4, ""3556.45"": 11, ""4409.55"": 1, ""4234.45"": 6, ""3637.0"": 8, ""3917.5"": 13, ""3621.0"": 7, ""4420.0"": 1, ""3346.0"": 10, ""3102.0"": 11, ""3676.5"": 8}"
EXIDEIND,"{""170.6"": 28, ""197.0"": 16, ""200.7"": 13, ""176.0"": 25, ""208.25"": 10, ""124.7"": 1, ""163.35"": 21, ""175.0"": 54, ""145.0"": 16, ""150.4"": 17, ""178.4"": 40, ""153.6"": 23, ""168.85"": 25, ""155.0"": 29, ""197.45"": 10, ""174.7"": 18, ""209.2"": 12, ""187.6"": 32, ""219.3"": 1, ""198.4"": 6, ""180.0"": 38, ""170.55"": 28, ""199.0"": 9, ""181.05"": 61, ""156.75"": 26, ""204.9"": 19, ""191.9"": 28, ""170.2"": 27, ""185.45"": 42, ""170.3"": 28, ""152.6"": 20, ""184.05"": 57, ""139.3"": 7, ""158.9"": 27, ""150.45"": 15, ""162.8"": 31, ""135.4"": 4, ""150.5"": 14, ""130.25"": 3, ""165.5"": 21, ""152.9"": 29, ""176.8"": 33, ""152.7"": 24, ""194.2"": 21, ""174.85"": 29, ""191.35"": 28, ""173.0"": 26, ""171.6"": 28, ""187.4"": 36, ""170.5"": 24, ""203.85"": 11, ""257.45"": 9, ""256.85"": 11, ""279.75"": 2, ""274.0"": 7, ""241.7"": 1, ""278.5"": 1, ""341.8"": 2, ""307.45"": 5, ""354.0"": 1, ""332.3"": 9, ""290.35"": 5, ""485.55"": 11, ""435.0"": 5, ""429.2"": 3, ""620.35"": 1, ""479.8"": 8, ""514.8"": 4, ""454.05"": 9, ""534.4"": 3, ""411.0"": 3, ""472.5"": 9, ""336.65"": 4}"
FIEMIND,"{""164.1"": 2, ""199.0"": 4, ""172.75"": 3, ""239.05"": 4, ""200.0"": 1, ""257.0"": 4, ""197.7"": 4, ""221.6"": 9, ""254.7"": 6, ""101.65"": 1, ""167.5"": 4, ""153.0"": 2, ""124.3"": 1, ""242.5"": 16, ""341.6"": 5, ""330.0"": 14, ""261.9"": 2, ""297.45"": 14, ""290.0"": 19, ""235.5"": 2, ""325.0"": 4, ""276.95"": 11, ""344.0"": 2, ""263.5"": 3, ""315.5"": 2, ""267.5"": 7, ""359.4"": 4, ""305.5"": 7, ""411.5"": 2, ""347.5"": 2, ""611.5"": 3, ""520.0"": 3, ""672.0"": 1, ""665.0"": 4, ""513.0"": 7, ""630.5"": 5, ""531.0"": 4, ""688.8"": 3, ""548.0"": 4, ""463.9"": 6, ""449.3"": 2, ""510.0"": 6, ""553.3"": 8, ""403.3"": 3, ""868.0"": 10, ""716.2"": 5, ""921.5"": 29, ""682.0"": 2, ""822.2"": 13, ""761.85"": 8, ""1043.5"": 6, ""737.0"": 5, ""933.0"": 11, ""765.0"": 13, ""882.5"": 11, ""708.1"": 6, ""830.0"": 13, ""1019.3"": 11, ""867.5"": 10, ""937.75"": 14, ""854.0"": 6, ""1005.5"": 13, ""888.1"": 18, ""1056.7"": 5, ""878.6"": 21, ""941.0"": 13, ""822.0"": 13, ""1084.5"": 2, ""1088.65"": 2, ""986.0"": 3, ""1295.0"": 4, ""1122.5"": 7, ""1299.0"": 7, ""981.0"": 8, ""1075.3"": 8, ""1224.7"": 7, ""1117.0"": 2, ""1120.0"": 5, ""1406.8"": 6, ""1251.55"": 5, ""1408.0"": 5, ""1790.0"": 1, ""1453.35"": 2, ""1649.75"": 10, ""1434.25"": 6, ""1676.95"": 8, ""1263.1"": 4}"
FMGOETZE,"{""650.0"": 3, ""518.0"": 3, ""666.45"": 1, ""238.3"": 12, ""387.8"": 20, ""332.05"": 19, ""464.8"": 3, ""341.0"": 24, ""438.0"": 14, ""340.1"": 29, ""465.0"": 4, ""246.1"": 1, ""354.0"": 22, ""293.0"": 18, ""321.4"": 23, ""322.0"": 24, ""276.1"": 20, ""316.0"": 24, ""256.55"": 2, ""283.9"": 21, ""351.0"": 18, ""358.95"": 31, ""291.6"": 28, ""319.6"": 31, ""258.1"": 10, ""299.85"": 18, ""269.3"": 19, ""256.0"": 2, ""278.8"": 22, ""224.15"": 2, ""202.35"": 1, ""243.9"": 6, ""216.0"": 1, ""223.2"": 1, ""274.0"": 27, ""287.0"": 22, ""265.5"": 13, ""292.5"": 14, ""303.8"": 37, ""284.0"": 20, ""347.5"": 12, ""310.2"": 41, ""350.0"": 46, ""304.0"": 42, ""298.0"": 18, ""321.95"": 24, ""296.45"": 8, ""317.0"": 29, ""300.3"": 23, ""301.0"": 33, ""344.95"": 26, ""312.8"": 36, ""399.5"": 29, ""398.0"": 23, ""432.0"": 10, ""371.0"": 38, ""330.8"": 13, ""321.2"": 18, ""398.55"": 27, ""346.4"": 18, ""397.85"": 20, ""397.95"": 22, ""313.05"": 32, ""390.0"": 21, ""352.3"": 23, ""415.5"": 22, ""365.0"": 59, ""458.6"": 7, ""400.0"": 26, ""489.0"": 1, ""422.8"": 11, ""462.45"": 3, ""380.05"": 31, ""422.9"": 11, ""378.35"": 34, ""435.0"": 18, ""374.0"": 35, ""354.9"": 24}"
FORCEMOT,"{""1174.0"": 17, ""1035.0"": 27, ""1210.0"": 12, ""998.1"": 8, ""960.35"": 13, ""1504.0"": 19, ""1165.25"": 20, ""591.2"": 1, ""924.8"": 16, ""791.75"": 1, ""785.0"": 4, ""1021.45"": 32, ""880.0"": 2, ""1231.0"": 20, ""1001.0"": 14, ""1005.0"": 16, ""1559.95"": 12, ""1232.9"": 27, ""1505.0"": 18, ""1330.0"": 34, ""1290.5"": 24, ""1275.0"": 26, ""1172.3"": 13, ""1707.0"": 2, ""1240.15"": 24, ""1615.0"": 1, ""1611.9"": 1, ""1400.15"": 17, ""1740.0"": 1, ""1180.5"": 16, ""1188.5"": 20, ""1374.4"": 25, ""1110.85"": 22, ""970.1"": 10, ""1249.0"": 20, ""1239.0"": 24, ""990.0"": 17, ""1120.9"": 13, ""911.3"": 9, ""1078.0"": 16, ""1441.0"": 18, ""1202.0"": 16, ""1603.9"": 2, ""1316.0"": 21, ""1585.0"": 3, ""1198.0"": 19, ""1085.2"": 23, ""2849.0"": 1, ""2400.1"": 1, ""3663.0"": 1, ""4001.85"": 2, ""4173.0"": 1, ""3352.35"": 4, ""6975.0"": 8, ""5822.95"": 2, ""10277.85"": 1, ""7135.85"": 3, ""9599.0"": 3, ""8010.05"": 4, ""9760.0"": 4, ""8080.0"": 3, ""9124.95"": 9, ""6660.0"": 11, ""7850.0"": 2, ""6150.0"": 2, ""8088.0"": 6, ""6521.0"": 14, ""7149.0"": 9, ""6525.0"": 11, ""7638.0"": 3, ""6125.0"": 1}"
GABRIEL,"{""137.0"": 21, ""115.0"": 21, ""130.9"": 15, ""118.55"": 24, ""39.5"": 1, ""86.95"": 6, ""68.5"": 1, ""108.95"": 21, ""76.1"": 7, ""81.2"": 1, ""127.0"": 13, ""97.05"": 8, ""90.55"": 8, ""112.75"": 14, ""122.0"": 22, ""95.0"": 9, ""131.4"": 9, ""107.1"": 28, ""122.5"": 13, ""134.95"": 20, ""98.0"": 16, ""96.2"": 4, ""134.8"": 21, ""115.75"": 15, ""162.8"": 10, ""168.15"": 11, ""144.1"": 20, ""128.55"": 10, ""146.3"": 12, ""129.4"": 8, ""151.8"": 20, ""107.0"": 31, ""125.3"": 13, ""111.05"": 22, ""126.8"": 11, ""102.0"": 12, ""122.95"": 20, ""111.4"": 18, ""128.4"": 10, ""175.5"": 5, ""144.25"": 16, ""149.0"": 14, ""200.9"": 3, ""198.45"": 6, ""158.0"": 10, ""168.0"": 12, ""129.45"": 7, ""178.1"": 12, ""339.65"": 8, ""280.55"": 1, ""359.35"": 6, ""305.3"": 5, ""443.95"": 4, ""381.0"": 6, ""411.05"": 6, ""360.35"": 8, ""404.7"": 12, ""271.55"": 1, ""373.5"": 8, ""326.0"": 6, ""401.0"": 10, ""400.8"": 12, ""335.0"": 6, ""517.0"": 4, ""444.0"": 4, ""559.55"": 1, ""502.6"": 7, ""413.7"": 12, ""470.1"": 6, ""405.05"": 10, ""539.85"": 6, ""387.0"": 5}"
GNA,"{""145.9"": 3, ""118.8"": 6, ""162.4"": 1, ""63.1"": 1, ""107.0"": 7, ""82.25"": 2, ""106.6"": 2, ""88.1"": 7, ""103.45"": 2, ""85.05"": 7, ""128.45"": 13, ""128.0"": 9, ""103.65"": 4, ""134.85"": 18, ""112.7"": 8, ""137.5"": 3, ""114.3"": 7, ""211.95"": 2, ""215.0"": 6, ""166.8"": 1, ""169.5"": 1, ""207.4"": 3, ""178.8"": 1, ""233.5"": 2, ""207.5"": 5, ""388.9"": 12, ""555.8"": 2, ""325.0"": 6, ""378.0"": 11, ""318.0"": 10, ""389.2"": 13, ""257.5"": 13, ""220.0"": 8, ""304.25"": 4, ""232.4"": 5, ""280.0"": 4, ""235.6"": 2, ""314.0"": 4, ""266.8"": 12, ""390.0"": 22, ""312.7"": 2, ""354.5"": 20, ""350.0"": 12, ""313.6"": 5, ""376.0"": 40, ""345.3"": 6, ""476.5"": 6, ""387.0"": 13, ""435.05"": 26, ""365.5"": 15, ""393.0"": 21, ""522.35"": 6, ""475.8"": 9, ""583.25"": 1, ""388.0"": 22, ""413.0"": 21, ""448.8"": 38, ""402.3"": 35, ""519.0"": 7, ""395.0"": 29, ""426.0"": 39, ""436.0"": 21, ""439.25"": 14, ""357.2"": 18, ""383.2"": 17, ""462.0"": 17, ""392.3"": 19, ""454.0"": 10, ""413.5"": 22, ""493.8"": 8, ""458.75"": 27, ""381.2"": 7, ""427.7"": 23}"
HEROMOTOCO,"{""2659.0"": 39, ""2163.0"": 7, ""2385.0"": 23, ""2210.55"": 19, ""2431.0"": 19, ""1375.0"": 1, ""2785.7"": 25, ""2520.75"": 14, ""3081.35"": 17, ""2730.2"": 41, ""3294.9"": 6, ""2687.0"": 48, ""3056.95"": 20, ""3139.5"": 8, ""2800.6"": 30, ""3529.05"": 3, ""3099.8"": 12, ""2641.1"": 49, ""2909.0"": 29, ""2990.0"": 22, ""2752.0"": 37, ""2640.0"": 46, ""2765.9"": 34, ""2536.0"": 20, ""2854.45"": 32, ""2850.0"": 33, ""2539.0"": 23, ""2684.8"": 46, ""2308.9"": 28, ""2452.0"": 18, ""2210.0"": 18, ""2772.3"": 38, ""2046.85"": 3, ""2347.95"": 30, ""2050.0"": 4, ""2142.4"": 5, ""2709.95"": 39, ""2333.9"": 29, ""2791.8"": 28, ""2630.0"": 47, ""2838.6"": 35, ""2803.0"": 35, ""2410.0"": 25, ""2402.75"": 26, ""2784.0"": 25, ""2511.6"": 23, ""2722.85"": 38, ""2146.0"": 4, ""2926.0"": 25, ""2645.05"": 41, ""3106.85"": 8, ""3144.0"": 8, ""2790.0"": 29, ""3032.85"": 29, ""2823.95"": 50, ""3175.0"": 7, ""2941.5"": 23, ""4849.05"": 5, ""4349.05"": 11, ""4445.2"": 8, ""4779.75"": 9, ""4168.15"": 9, ""4920.25"": 6, ""5894.55"": 2, ""5659.85"": 9, ""4991.0"": 3, ""6246.25"": 1, ""4467.0"": 9, ""4909.95"": 6, ""3997.5"": 5, ""4522.95"": 24}"
HINDCOMPOS,"{""189.4"": 6, ""185.0"": 15, ""160.0"": 9, ""157.0"": 4, ""253.8"": 4, ""94.95"": 1, ""158.0"": 3, ""113.7"": 2, ""195.6"": 4, ""152.6"": 1, ""195.0"": 10, ""229.85"": 4, ""175.0"": 21, ""209.0"": 5, ""174.1"": 5, ""243.0"": 4, ""247.05"": 2, ""200.5"": 2, ""387.8"": 7, ""282.0"": 24, ""338.45"": 15, ""272.65"": 23, ""234.0"": 5, ""315.3"": 38, ""375.0"": 15, ""315.0"": 36, ""349.05"": 9, ""355.0"": 10, ""283.85"": 22, ""299.25"": 35, ""362.0"": 5, ""305.0"": 48, ""364.0"": 10, ""300.0"": 42, ""283.95"": 24, ""344.9"": 14, ""306.0"": 33, ""250.0"": 7, ""257.0"": 5, ""330.0"": 33, ""254.0"": 6, ""250.1"": 7, ""256.5"": 8, ""314.5"": 23, ""279.35"": 30, ""416.0"": 12, ""312.2"": 25, ""345.0"": 12, ""286.05"": 20, ""311.0"": 27, ""277.05"": 18, ""319.8"": 30, ""240.0"": 4, ""390.5"": 5, ""468.8"": 19, ""494.15"": 3, ""400.35"": 10, ""432.45"": 10, ""385.95"": 2, ""490.45"": 8, ""420.65"": 18, ""494.45"": 5, ""399.0"": 2, ""469.0"": 19, ""450.0"": 20, ""440.0"": 18, ""393.0"": 4, ""474.0"": 8, ""382.35"": 2, ""650.0"": 1, ""532.6"": 6, ""535.55"": 5, ""670.0"": 1, ""441.0"": 13, ""427.0"": 13, ""647.95"": 2}"
HYUNDAI,"{""1688.5"": 3, ""1939.0"": 1, ""1738.0"": 4, ""1854.0"": 8, ""1610.65"": 1}"
JAMNAAUTO,"{""32.8"": 1, ""49.3"": 3, ""46.9"": 4, ""38.65"": 2, ""48.65"": 4, ""42.85"": 9, ""38.45"": 2, ""21.0"": 1, ""28.95"": 1, ""22.7"": 1, ""35.0"": 6, ""28.05"": 6, ""52.15"": 1, ""39.8"": 5, ""62.0"": 3, ""50.0"": 3, ""68.2"": 12, ""58.45"": 5, ""73.9"": 2, ""65.5"": 6, ""76.5"": 1, ""61.85"": 5, ""73.4"": 4, ""60.85"": 1, ""89.1"": 8, ""80.45"": 6, ""83.75"": 3, ""94.65"": 5, ""78.6"": 3, ""100.0"": 35, ""84.25"": 7, ""113.2"": 28, ""85.15"": 12, ""118.9"": 22, ""125.0"": 30, ""94.5"": 6, ""96.85"": 7, ""119.3"": 14, ""97.5"": 15, ""123.75"": 17, ""100.05"": 39, ""135.5"": 11, ""132.9"": 8, ""113.0"": 35, ""126.75"": 21, ""116.2"": 21, ""103.65"": 46, ""115.5"": 21, ""96.95"": 13, ""107.9"": 40, ""109.9"": 45, ""102.25"": 38, ""99.4"": 26, ""105.5"": 51, ""94.4"": 6, ""108.0"": 43, ""95.9"": 10, ""116.7"": 18, ""105.35"": 54, ""106.6"": 40, ""127.1"": 29, ""123.6"": 21, ""102.35"": 49, ""118.5"": 17, ""104.7"": 49, ""117.0"": 14, ""106.7"": 27, ""135.35"": 9, ""111.8"": 40, ""139.7"": 4, ""107.3"": 25, ""142.35"": 2, ""127.0"": 28, ""144.0"": 1, ""124.05"": 28, ""105.8"": 34, ""132.4"": 11, ""122.01"": 20, ""121.96"": 20, ""149.66"": 1, ""117.76"": 22, ""133.99"": 11, ""123.5"": 22, ""96.51"": 13, ""106.0"": 34, ""83.15"": 6}"
JAYBARMARU,"{""51.6"": 17, ""41.5"": 10, ""49.45"": 11, ""43.4"": 15, ""54.4"": 12, ""43.65"": 19, ""18.0"": 1, ""30.5"": 1, ""25.45"": 1, ""43.6"": 17, ""33.0"": 5, ""47.95"": 19, ""37.35"": 7, ""46.95"": 18, ""44.8"": 17, ""55.8"": 12, ""48.1"": 9, ""40.65"": 10, ""43.3"": 11, ""39.4"": 7, ""107.6"": 26, ""96.0"": 5, ""68.35"": 15, ""72.0"": 20, ""91.0"": 10, ""71.6"": 22, ""85.6"": 5, ""67.45"": 12, ""66.3"": 8, ""81.6"": 9, ""66.4"": 14, ""56.1"": 7, ""56.3"": 14, ""68.4"": 16, ""50.35"": 14, ""62.0"": 12, ""49.5"": 6, ""72.6"": 22, ""66.15"": 14, ""81.0"": 12, ""68.5"": 24, ""80.4"": 6, ""67.7"": 16, ""59.2"": 4, ""68.9"": 16, ""54.2"": 8, ""59.55"": 9, ""51.2"": 12, ""54.8"": 10, ""75.0"": 16, ""65.55"": 12, ""137.55"": 4, ""134.0"": 5, ""110.8"": 16, ""104.6"": 14, ""117.4"": 7, ""99.45"": 10, ""114.2"": 12, ""101.1"": 17, ""144.0"": 1, ""115.7"": 10, ""142.4"": 1, ""101.45"": 7, ""127.95"": 5, ""110.25"": 14, ""124.0"": 6, ""90.25"": 5, ""116.97"": 14, ""117.0"": 11, ""103.0"": 16, ""124.8"": 8, ""103.72"": 12, ""110.58"": 19, ""108.0"": 31, ""106.0"": 34, ""85.0"": 12, ""87.41"": 3, ""105.6"": 21}"
JBMA,"{""59.2"": 1, ""51.0"": 10, ""19.0"": 1, ""35.1"": 2, ""29.2"": 2, ""34.6"": 3, ""29.5"": 1, ""49.15"": 10, ""36.65"": 3, ""49.4"": 9, ""54.9"": 7, ""41.0"": 7, ""51.6"": 4, ""59.3"": 1, ""44.8"": 16, ""94.95"": 3, ""67.35"": 2, ""95.95"": 3, ""82.3"": 8, ""97.6"": 3, ""107.15"": 3, ""86.5"": 7, ""88.4"": 9, ""133.2"": 2, ""240.2"": 5, ""189.85"": 6, ""337.4"": 1, ""191.7"": 2, ""249.35"": 1, ""303.0"": 9, ""205.4"": 14, ""185.05"": 4, ""233.5"": 3, ""201.3"": 11, ""194.0"": 4, ""180.5"": 1, ""229.25"": 10, ""222.5"": 15, ""202.5"": 14, ""284.0"": 9, ""241.5"": 2, ""336.45"": 1, ""426.85"": 1, ""371.0"": 4, ""769.8"": 11, ""592.5"": 1, ""803.8"": 7, ""556.7"": 1, ""630.0"": 9, ""665.5"": 4, ""1003.4"": 10, ""1214.2"": 1, ""832.5"": 6, ""837.5"": 4, ""1025.0"": 13, ""1127.5"": 1, ""900.0"": 14, ""1169.4"": 1, ""899.1"": 13, ""1047.5"": 8, ""694.0"": 10, ""898.8"": 15, ""824.0"": 2}"
JKTYRE,"{""80.35"": 6, ""66.7"": 13, ""81.4"": 7, ""87.55"": 1, ""31.65"": 1, ""56.55"": 6, ""45.15"": 1, ""71.35"": 6, ""62.95"": 7, ""69.45"": 12, ""54.6"": 1, ""55.7"": 1, ""76.9"": 14, ""86.0"": 1, ""66.3"": 10, ""146.7"": 17, ""120.0"": 18, ""98.9"": 1, ""124.0"": 16, ""103.25"": 5, ""127.5"": 8, ""156.6"": 19, ""134.25"": 10, ""150.3"": 18, ""136.6"": 13, ""166.25"": 13, ""161.0"": 5, ""145.65"": 16, ""171.7"": 5, ""140.3"": 8, ""126.55"": 11, ""146.8"": 17, ""127.65"": 8, ""98.0"": 1, ""140.7"": 14, ""95.45"": 1, ""197.45"": 7, ""183.5"": 9, ""213.55"": 2, ""166.45"": 13, ""143.25"": 8, ""170.2"": 15, ""141.65"": 11, ""208.45"": 4, ""173.5"": 9, ""261.4"": 4, ""240.5"": 1, ""286.15"": 1, ""246.0"": 2, ""265.0"": 11, ""366.0"": 4, ""332.0"": 1, ""553.95"": 1, ""445.0"": 5, ""531.95"": 1, ""403.0"": 18, ""395.05"": 17, ""433.95"": 10, ""362.75"": 10, ""447.2"": 4, ""358.6"": 7, ""390.0"": 20, ""511.0"": 4, ""389.45"": 19, ""453.0"": 6, ""414.5"": 20, ""368.25"": 2, ""355.15"": 12, ""424.0"": 13}"
KROSS,"{""158.0"": 1, ""246.6"": 2, ""165.0"": 3}"
