stocks,levels
GAIL,"{""73.28"": 7, ""84.46"": 30, ""71.54"": 12, ""65.67"": 2, ""80.36"": 25, ""67.93"": 3, ""79.83"": 33, ""36.47"": 1, ""55.69"": 5, ""45.24"": 2, ""56.71"": 10, ""46.4"": 1, ""63.74"": 1, ""55.36"": 4, ""54.35"": 7, ""60.99"": 10, ""47.36"": 5, ""46.88"": 3, ""77.42"": 29, ""67.02"": 2, ""88.6"": 31, ""96.16"": 24, ""76.56"": 15, ""86.19"": 24, ""77.23"": 20, ""101.17"": 14, ""104.11"": 1, ""82.43"": 56, ""93.61"": 21, ""104.74"": 8, ""88.17"": 31, ""82.87"": 27, ""75.11"": 20, ""83.4"": 18, ""92.31"": 31, ""77.33"": 30, ""100.07"": 22, ""86.38"": 27, ""106.14"": 9, ""77.57"": 28, ""90.29"": 26, ""76.99"": 14, ""85.13"": 31, ""74.68"": 22, ""75.78"": 14, ""83.25"": 17, ""79.4"": 27, ""91.25"": 15, ""81.61"": 29, ""93.8"": 16, ""103.39"": 7, ""92.89"": 25, ""101.66"": 9, ""95.92"": 24, ""104.5"": 8, ""93.9"": 20, ""94.24"": 31, ""113.17"": 14, ""102.14"": 12, ""119.53"": 2, ""110.33"": 2, ""122.32"": 3, ""106.62"": 8, ""124.64"": 1, ""144.78"": 2, ""189.2"": 8, ""159.52"": 2, ""205.87"": 5, ""180.52"": 6, ""224.7"": 10, ""167.18"": 1, ""201.53"": 11, ""237.33"": 1, ""232.85"": 2, ""201.02"": 15, ""236.07"": 1, ""173.85"": 10, ""205.63"": 7}"
GODREJPROP,"{""941.0"": 6, ""844.5"": 7, ""870.0"": 15, ""1004.0"": 10, ""918.05"": 8, ""1189.25"": 13, ""505.0"": 1, ""575.0"": 2, ""923.4"": 8, ""956.7"": 10, ""843.5"": 6, ""964.45"": 10, ""819.75"": 3, ""835.55"": 5, ""1149.9"": 13, ""1527.9"": 20, ""1233.1"": 13, ""1572.25"": 24, ""1267.0"": 13, ""1244.55"": 21, ""1397.0"": 23, ""1200.0"": 11, ""1450.0"": 16, ""1331.35"": 19, ""1697.85"": 6, ""1431.4"": 22, ""2598.0"": 3, ""2186.3"": 5, ""2484.0"": 7, ""1766.35"": 3, ""2012.5"": 7, ""1350.55"": 26, ""1715.15"": 8, ""1668.55"": 10, ""1229.1"": 17, ""1129.55"": 10, ""1529.95"": 16, ""1285.15"": 18, ""1483.5"": 14, ""1131.0"": 8, ""1151.5"": 14, ""1154.25"": 12, ""1362.3"": 22, ""1165.25"": 17, ""1129.0"": 8, ""1217.75"": 17, ""1061.05"": 4, ""1190.35"": 12, ""1005.0"": 7, ""1769.0"": 3, ""1495.3"": 16, ""1707.9"": 7, ""1532.0"": 19, ""1757.9"": 3, ""1548.8"": 25, ""2075.5"": 2, ""1864.2"": 12, ""2453.7"": 7, ""2175.35"": 6, ""2541.3"": 3, ""2097.05"": 4, ""2791.8"": 7, ""2926.0"": 18, ""2492.1"": 6, ""3402.7"": 2, ""2792.55"": 8, ""2797.5"": 5, ""3399.0"": 2, ""2833.4"": 23, ""2552.95"": 7, ""3015.9"": 9, ""3015.0"": 9}"
GRASIM,"{""794.85"": 8, ""822.0"": 3, ""708.2"": 8, ""833.6"": 2, ""383.55"": 1, ""570.6"": 2, ""467.35"": 2, ""641.85"": 3, ""650.8"": 2, ""562.75"": 2, ""608.3"": 13, ""950.2"": 3, ""859.95"": 4, ""1466.85"": 7, ""1257.0"": 2, ""1345.25"": 11, ""1524.9"": 7, ""1414.45"": 10, ""1607.8"": 28, ""1424.4"": 8, ""1885.5"": 5, ""1636.2"": 22, ""1762.7"": 38, ""1581.25"": 19, ""1922.15"": 15, ""1651.5"": 26, ""1401.65"": 14, ""1823.65"": 16, ""1271.55"": 4, ""1536.55"": 12, ""1809.05"": 16, ""1621.6"": 16, ""1788.0"": 20, ""1669.35"": 31, ""1832.2"": 15, ""1543.35"": 16, ""1662.2"": 34, ""1521.0"": 10, ""1734.4"": 29, ""1649.15"": 22, ""1781.15"": 28, ""1660.4"": 31, ""1792.75"": 22, ""1689.3"": 41, ""1861.0"": 9, ""1751.1"": 29, ""1980.25"": 8, ""2014.0"": 4, ""1820.8"": 14, ""2166.4"": 7, ""2016.55"": 2, ""2027.5"": 4, ""2128.6"": 11, ""2323.75"": 3, ""2201.35"": 12, ""2489.75"": 13, ""2171.6"": 11, ""2877.75"": 1, ""2505.05"": 10, ""2780.9"": 13, ""2583.95"": 5, ""2833.0"": 4, ""2472.05"": 16, ""2733.75"": 14, ""2276.95"": 6}"
HINDPETRO,"{""197.65"": 7, ""159.45"": 25, ""135.65"": 34, ""126.75"": 15, ""130.25"": 24, ""79.0"": 1, ""88.55"": 2, ""131.35"": 31, ""92.55"": 6, ""140.4"": 32, ""112.65"": 8, ""139.45"": 23, ""87.6"": 1, ""127.95"": 14, ""135.25"": 33, ""114.95"": 9, ""137.4"": 20, ""120.55"": 20, ""151.85"": 22, ""129.6"": 25, ""139.6"": 27, ""127.55"": 17, ""187.0"": 5, ""185.3"": 12, ""142.0"": 26, ""205.45"": 3, ""180.55"": 19, ""215.55"": 2, ""162.15"": 27, ""200.45"": 3, ""154.35"": 20, ""153.85"": 24, ""183.45"": 15, ""116.65"": 9, ""142.95"": 35, ""129.05"": 17, ""156.75"": 33, ""149.0"": 23, ""112.35"": 12, ""124.75"": 10, ""147.65"": 24, ""128.65"": 21, ""153.0"": 25, ""127.05"": 25, ""120.1"": 22, ""144.95"": 20, ""125.75"": 22, ""158.35"": 18, ""165.35"": 12, ""185.6"": 17, ""143.15"": 31, ""158.25"": 22, ""143.7"": 19, ""156.65"": 38, ""138.45"": 32, ""243.0"": 1, ""256.65"": 3, ""385.55"": 20, ""284.35"": 4, ""349.6"": 8, ""305.9"": 6, ""297.0"": 5, ""312.0"": 6, ""395.6"": 6, ""457.15"": 1, ""392.0"": 10, ""446.95"": 3, ""354.9"": 4, ""421.5"": 7}"
INDHOTEL,"{""141.85"": 14, ""153.2"": 5, ""140.2"": 10, ""133.95"": 15, ""146.4"": 16, ""132.35"": 6, ""143.25"": 15, ""66.9"": 4, ""82.4"": 5, ""60.2"": 1, ""93.55"": 8, ""85.15"": 4, ""73.8"": 5, ""109.1"": 6, ""85.95"": 3, ""99.8"": 7, ""88.7"": 1, ""135.05"": 15, ""109.75"": 12, ""125.95"": 14, ""115.1"": 7, ""128.95"": 8, ""114.4"": 6, ""99.6"": 4, ""90.9"": 3, ""139.9"": 11, ""121.2"": 15, ""152.55"": 1, ""137.7"": 20, ""129.0"": 9, ""230.2"": 6, ""186.6"": 6, ""224.2"": 5, ""171.0"": 1, ""172.15"": 1, ""226.55"": 8, ""180.6"": 6, ""260.45"": 5, ""268.95"": 2, ""211.2"": 10, ""240.15"": 3, ""207.25"": 20, ""263.35"": 3, ""337.2"": 10, ""305.45"": 8, ""348.45"": 3, ""305.0"": 7, ""349.0"": 1, ""304.3"": 4, ""335.9"": 6, ""294.8"": 4, ""280.05"": 1, ""330.45"": 13, ""298.2"": 3, ""330.7"": 13, ""302.1"": 3, ""406.0"": 11, ""376.65"": 4, ""405.8"": 10, ""378.55"": 6, ""376.9"": 6, ""436.45"": 9, ""400.45"": 4, ""424.75"": 7, ""371.6"": 8, ""416.9"": 15, ""602.75"": 6, ""531.05"": 7, ""622.5"": 6, ""535.9"": 3, ""506.45"": 2, ""662.95"": 4, ""571.05"": 12, ""653.8"": 8, ""720.45"": 1, ""645.9"": 6, ""894.9"": 1}"
IOC,"{""66.25"": 10, ""70.45"": 14, ""56.7"": 22, ""34.65"": 7, ""44.65"": 8, ""32.45"": 1, ""49.25"": 7, ""40.85"": 8, ""45.45"": 6, ""40.0"": 10, ""48.75"": 8, ""41.35"": 16, ""46.15"": 12, ""32.75"": 1, ""50.0"": 8, ""41.15"": 9, ""54.25"": 14, ""45.15"": 8, ""54.75"": 15, ""55.0"": 36, ""42.85"": 10, ""63.55"": 29, ""52.95"": 14, ""78.35"": 15, ""69.3"": 24, ""79.35"": 14, ""57.1"": 24, ""70.35"": 14, ""57.85"": 9, ""68.25"": 25, ""62.4"": 24, ""75.7"": 12, ""59.55"": 15, ""65.45"": 17, ""52.7"": 12, ""58.8"": 13, ""55.25"": 16, ""58.75"": 15, ""50.2"": 4, ""50.55"": 7, ""64.25"": 30, ""57.35"": 16, ""69.05"": 30, ""61.9"": 19, ""60.8"": 17, ""66.15"": 15, ""60.75"": 13, ""61.8"": 24, ""78.7"": 13, ""73.7"": 18, ""86.45"": 1, ""76.75"": 9, ""84.0"": 9, ""73.5"": 10, ""189.8"": 1, ""146.6"": 1, ""168.2"": 17, ""155.2"": 5, ""172.8"": 7, ""147.75"": 1, ""170.0"": 13, ""140.8"": 11, ""155.18"": 6, ""185.97"": 1, ""163.01"": 17, ""184.0"": 2, ""162.19"": 27, ""182.46"": 4, ""129.5"": 2, ""145.1"": 8, ""133.54"": 4, ""121.16"": 3}"
IRCTC,"{""196.2"": 1, ""171.05"": 3, ""398.8"": 1, ""154.95"": 1, ""301.8"": 8, ""238.0"": 3, ""295.0"": 2, ""319.0"": 4, ""268.0"": 22, ""282.8"": 16, ""263.0"": 6, ""292.0"": 18, ""264.25"": 7, ""258.0"": 5, ""283.35"": 16, ""360.0"": 7, ""267.3"": 20, ""303.0"": 5, ""283.4"": 15, ""414.6"": 9, ""340.6"": 7, ""310.0"": 4, ""436.8"": 2, ""803.95"": 14, ""1279.25"": 1, ""639.45"": 34, ""929.0"": 28, ""750.55"": 15, ""878.2"": 12, ""780.7"": 15, ""918.65"": 15, ""784.8"": 12, ""708.4"": 24, ""840.95"": 23, ""618.0"": 17, ""713.0"": 17, ""557.0"": 2, ""752.75"": 10, ""738.0"": 13, ""661.0"": 24, ""774.9"": 15, ""710.6"": 20, ""742.5"": 14, ""605.0"": 20, ""601.0"": 14, ""656.7"": 11, ""595.0"": 9, ""557.1"": 2, ""637.2"": 29, ""604.1"": 22, ""675.0"": 15, ""614.35"": 17, ""679.7"": 15, ""758.0"": 21, ""726.5"": 13, ""635.55"": 30, ""1049.0"": 3, ""877.0"": 13, ""989.9"": 21, ""862.75"": 17, ""1068.8"": 2, ""973.5"": 13, ""1138.9"": 1, ""845.3"": 11, ""1059.45"": 2, ""906.3"": 12, ""957.1"": 5, ""866.05"": 10, ""783.0"": 14, ""859.7"": 19}"
INDUSTOWER,"{""266.0"": 11, ""176.35"": 9, ""296.5"": 7, ""210.25"": 20, ""253.8"": 39, ""200.7"": 45, ""120.05"": 1, ""181.0"": 10, ""149.5"": 3, ""242.5"": 26, ""200.0"": 46, ""187.75"": 29, ""178.7"": 13, ""235.45"": 16, ""162.2"": 12, ""205.75"": 21, ""175.25"": 18, ""253.15"": 29, ""224.2"": 24, ""275.0"": 10, ""228.0"": 15, ""282.65"": 4, ""267.0"": 6, ""235.1"": 17, ""269.3"": 12, ""238.55"": 17, ""260.0"": 14, ""194.1"": 24, ""332.8"": 11, ""262.85"": 12, ""307.0"": 3, ""237.05"": 14, ""278.1"": 5, ""243.3"": 23, ""269.0"": 9, ""196.4"": 16, ""226.5"": 15, ""181.2"": 13, ""195.1"": 30, ""220.55"": 23, ""230.9"": 20, ""192.35"": 28, ""208.0"": 25, ""182.5"": 13, ""184.0"": 20, ""205.7"": 20, ""135.15"": 1, ""175.75"": 14, ""135.8"": 1, ""160.85"": 10, ""141.6"": 3, ""172.95"": 14, ""183.0"": 38, ""157.35"": 10, ""198.15"": 28, ""166.7"": 11, ""203.0"": 33, ""176.55"": 12, ""229.95"": 13, ""236.0"": 13, ""206.35"": 22, ""227.25"": 10, ""366.55"": 7, ""321.25"": 4, ""369.9"": 7, ""292.0"": 7, ""453.3"": 1, ""400.65"": 3, ""460.35"": 2, ""366.35"": 7, ""315.5"": 7, ""375.0"": 5, ""315.55"": 7, ""390.45"": 5}"
INDIGO,"{""1377.95"": 9, ""1277.1"": 2, ""1541.0"": 5, ""1334.75"": 9, ""1493.4"": 6, ""771.3"": 1, ""865.0"": 2, ""1060.0"": 1, ""850.0"": 2, ""1210.0"": 5, ""875.25"": 1, ""1355.0"": 8, ""1180.85"": 2, ""1396.0"": 5, ""1253.7"": 4, ""1787.0"": 25, ""1425.0"": 12, ""1779.0"": 29, ""1534.0"": 3, ""1743.9"": 32, ""1502.3"": 4, ""1823.85"": 25, ""1782.0"": 31, ""1503.0"": 6, ""1859.6"": 17, ""1665.1"": 31, ""1860.0"": 19, ""1616.2"": 16, ""2307.15"": 9, ""1917.85"": 21, ""1850.0"": 22, ""2380.0"": 11, ""1812.25"": 24, ""1771.0"": 30, ""2183.0"": 6, ""1826.0"": 25, ""2282.1"": 5, ""1555.1"": 3, ""2038.9"": 23, ""1574.3"": 9, ""1880.0"": 16, ""1511.75"": 8, ""2103.95"": 6, ""2067.55"": 18, ""1722.95"": 22, ""1836.5"": 24, ""1676.0"": 30, ""2100.0"": 11, ""1893.9"": 23, ""2165.0"": 16, ""2180.0"": 9, ""1816.0"": 20, ""1810.65"": 29, ""2745.1"": 2, ""2515.0"": 8, ""2333.35"": 6, ""2629.75"": 6, ""2388.85"": 7, ""2847.0"": 4, ""3300.0"": 4, ""3020.0"": 3, ""3441.05"": 1, ""4529.0"": 4, ""3868.25"": 3, ""4609.8"": 8, ""4150.0"": 6, ""4527.85"": 4, ""4162.95"": 7, ""5035.0"": 1, ""3780.0"": 1, ""4193.35"": 7, ""4740.0"": 6, ""3945.0"": 7}"
LT,"{""1491.95"": 15, ""1255.0"": 4, ""1348.0"": 17, ""1383.7"": 14, ""661.0"": 1, ""943.0"": 11, ""791.7"": 5, ""995.0"": 8, ""874.0"": 6, ""896.3"": 14, ""1024.95"": 1, ""843.0"": 4, ""1177.0"": 3, ""1325.1"": 13, ""1593.0"": 14, ""1435.15"": 9, ""1565.0"": 14, ""1360.05"": 16, ""1306.0"": 17, ""1583.0"": 13, ""1447.25"": 10, ""1647.15"": 14, ""1810.0"": 12, ""1684.05"": 11, ""1981.75"": 9, ""1735.15"": 14, ""1771.5"": 11, ""2078.55"": 6, ""1595.0"": 13, ""1858.0"": 13, ""1502.0"": 18, ""1674.4"": 13, ""1456.35"": 13, ""1995.0"": 9, ""1797.4"": 17, ""2211.6"": 15, ""2050.1"": 8, ""2297.65"": 3, ""2072.65"": 9, ""2262.0"": 7, ""2082.1"": 9, ""2186.55"": 12, ""2416.35"": 5, ""2168.5"": 20, ""3114.95"": 6, ""2856.15"": 4, ""3737.9"": 8, ""3263.05"": 4, ""3705.15"": 25, ""3481.0"": 19, ""3860.0"": 6, ""3472.4"": 18, ""3225.2"": 1, ""3919.9"": 4, ""3175.05"": 1, ""3505.0"": 30, ""3460.0"": 20, ""3838.95"": 4, ""3745.0"": 11, ""3516.4"": 28, ""3838.8"": 4, ""3262.55"": 4, ""3667.0"": 31, ""3452.45"": 15, ""3963.5"": 3}"
MRF,"{""66495.6"": 27, ""62400.0"": 14, ""61252.0"": 14, ""73565.7"": 17, ""49915.1"": 1, ""62340.0"": 13, ""56150.0"": 2, ""67725.0"": 17, ""60602.0"": 10, ""64600.0"": 12, ""57520.05"": 9, ""55300.0"": 3, ""81249.4"": 36, ""73777.75"": 14, ""96479.7"": 10, ""98599.95"": 6, ""83803.55"": 19, ""80605.8"": 35, ""75950.0"": 38, ""87300.0"": 32, ""80009.0"": 40, ""79527.75"": 28, ""83450.0"": 20, ""82664.8"": 26, ""83200.0"": 33, ""78050.0"": 14, ""87550.0"": 27, ""76650.0"": 13, ""68700.0"": 11, ""77299.9"": 29, ""63000.0"": 22, ""69889.0"": 23, ""64701.45"": 14, ""65800.0"": 31, ""73400.0"": 19, ""66680.0"": 28, ""78165.65"": 19, ""65878.35"": 28, ""89499.9"": 22, ""93887.0"": 7, ""78689.95"": 24, ""96000.0"": 4, ""85100.0"": 22, ""95243.65"": 7, ""85201.05"": 26, ""94480.0"": 7, ""86911.35"": 33, ""93449.0"": 8, ""81380.05"": 36, ""99933.5"": 14, ""111997.0"": 8, ""101400.05"": 6, ""107347.55"": 13, ""112727.95"": 9, ""106405.0"": 9, ""113439.3"": 5, ""107008.05"": 9, ""150254.15"": 4, ""151445.0"": 2, ""129614.6"": 29, ""127312.1"": 9, ""135582.4"": 15, ""123111.1"": 10, ""132800.0"": 16, ""116347.85"": 1, ""124500.0"": 8, ""126225.6"": 21, ""143849.9"": 9, ""132600.0"": 22, ""142383.9"": 12, ""117401.05"": 5, ""133500.0"": 14}"
NTPC,"{""124.2"": 8, ""109.7"": 11, ""125.0"": 8, ""118.9"": 27, ""73.2"": 1, ""101.0"": 16, ""85.65"": 9, ""89.9"": 15, ""103.8"": 17, ""85.85"": 11, ""85.0"": 8, ""108.0"": 13, ""78.1"": 3, ""107.25"": 10, ""94.75"": 17, ""104.35"": 12, ""88.15"": 15, ""114.7"": 24, ""102.0"": 12, ""97.05"": 16, ""116.75"": 25, ""107.8"": 12, ""121.0"": 14, ""119.5"": 17, ""111.95"": 19, ""152.1"": 4, ""128.55"": 5, ""119.1"": 28, ""144.15"": 15, ""123.65"": 4, ""166.35"": 18, ""141.65"": 7, ""160.2"": 12, ""134.95"": 23, ""176.15"": 20, ""155.0"": 13, ""182.95"": 4, ""164.15"": 21, ""176.0"": 19, ""161.9"": 10, ""173.8"": 21, ""162.55"": 10, ""182.2"": 2, ""170.5"": 21, ""179.75"": 8, ""166.8"": 28, ""180.0"": 4, ""171.85"": 22, ""197.75"": 1, ""226.65"": 1, ""251.5"": 3, ""247.2"": 3, ""227.75"": 1, ""325.65"": 8, ""296.55"": 2, ""359.95"": 15, ""305.75"": 5, ""374.5"": 13, ""341.9"": 9, ""380.4"": 9, ""393.2"": 8, ""313.95"": 8, ""389.5"": 6, ""355.55"": 12, ""361.55"": 16, ""426.3"": 8, ""419.2"": 6, ""385.3"": 5, ""448.45"": 1, ""391.6"": 6, ""354.8"": 8, ""296.85"": 2}"
ONGC,"{""141.8"": 12, ""126.4"": 20, ""47.4"": 1, ""57.65"": 1, ""77.6"": 13, ""68.6"": 9, ""88.25"": 8, ""71.05"": 4, ""71.6"": 4, ""81.0"": 5, ""62.1"": 2, ""60.75"": 1, ""100.1"": 5, ""82.1"": 5, ""102.25"": 5, ""83.15"": 3, ""115.95"": 11, ""92.35"": 5, ""114.85"": 10, ""121.75"": 17, ""118.45"": 24, ""105.75"": 5, ""112.3"": 12, ""163.75"": 16, ""138.35"": 23, ""153.8"": 12, ""142.65"": 26, ""124.75"": 14, ""167.1"": 11, ""147.65"": 25, ""184.75"": 1, ""152.7"": 17, ""170.35"": 6, ""133.7"": 25, ""158.6"": 16, ""113.55"": 10, ""134.5"": 20, ""123.05"": 19, ""115.15"": 9, ""129.45"": 20, ""119.25"": 22, ""125.95"": 16, ""146.05"": 25, ""132.8"": 18, ""150.5"": 22, ""151.35"": 18, ""138.85"": 18, ""160.15"": 16, ""142.2"": 14, ""182.2"": 4, ""171.15"": 3, ""170.45"": 5, ""278.15"": 12, ""242.95"": 7, ""285.95"": 7, ""255.8"": 15, ""279.7"": 8, ""217.65"": 1, ""336.75"": 3, ""275.75"": 7, ""240.8"": 5, ""264.7"": 15, ""231.15"": 1, ""273.5"": 15}"
POWERGRID,"{""113.2"": 14, ""109.6"": 17, ""96.75"": 18, ""115.15"": 5, ""95.95"": 9, ""108.7"": 9, ""65.15"": 1, ""93.9"": 11, ""93.15"": 11, ""82.7"": 2, ""102.75"": 30, ""86.2"": 10, ""100.25"": 12, ""93.85"": 10, ""103.7"": 22, ""83.4"": 4, ""108.45"": 11, ""100.2"": 12, ""99.1"": 10, ""130.5"": 5, ""128.3"": 17, ""108.1"": 11, ""131.35"": 4, ""137.95"": 8, ""124.45"": 9, ""121.8"": 6, ""137.2"": 8, ""124.1"": 5, ""153.9"": 33, ""131.65"": 6, ""158.8"": 22, ""144.95"": 9, ""147.25"": 8, ""161.6"": 18, ""138.85"": 9, ""164.0"": 20, ""149.5"": 16, ""176.35"": 10, ""162.55"": 17, ""182.7"": 16, ""162.7"": 15, ""150.25"": 19, ""162.4"": 19, ""151.75"": 14, ""170.2"": 19, ""175.3"": 15, ""136.2"": 6, ""173.85"": 14, ""153.7"": 27, ""165.15"": 31, ""149.65"": 18, ""167.65"": 31, ""154.25"": 27, ""171.95"": 16, ""160.45"": 26, ""183.65"": 12, ""168.95"": 23, ""194.15"": 5, ""173.95"": 11, ""196.7"": 5, ""205.95"": 5, ""193.75"": 3, ""209.0"": 10, ""215.1"": 2, ""226.05"": 3, ""298.9"": 6, ""257.65"": 1, ""268.4"": 3, ""348.7"": 4, ""279.2"": 10, ""348.75"": 4, ""321.1"": 13, ""362.5"": 2, ""323.55"": 5, ""366.25"": 2, ""308.7"": 15, ""345.4"": 7, ""336.25"": 12}"
RELIANCE,"{""710.0"": 3, ""678.0"": 3, ""770.9"": 5, ""713.95"": 5, ""766.85"": 4, ""649.6"": 7, ""718.7"": 11, ""417.3"": 1, ""769.7"": 6, ""663.9"": 5, ""1047.95"": 18, ""974.3"": 10, ""1129.2"": 36, ""874.6"": 4, ""971.3"": 12, ""884.2"": 3, ""1010.4"": 26, ""872.2"": 2, ""1063.7"": 16, ""894.4"": 4, ""974.4"": 10, ""908.4"": 12, ""1084.2"": 13, ""984.7"": 10, ""960.95"": 13, ""1311.3"": 16, ""1240.2"": 55, ""1100.5"": 20, ""1071.0"": 18, ""1223.6"": 45, ""1170.7"": 47, ""1039.0"": 30, ""1281.1"": 20, ""1201.9"": 41, ""1361.25"": 9, ""1129.55"": 40, ""1342.75"": 16, ""1127.15"": 34, ""1275.8"": 30, ""1101.4"": 25, ""1313.0"": 15, ""1192.45"": 46, ""1187.8"": 35, ""1242.0"": 52, ""1174.25"": 45, ""1196.0"": 34, ""1151.5"": 48, ""1361.2"": 9, ""1229.0"": 55, ""1291.4"": 27, ""1199.95"": 41, ""1183.5"": 41, ""1110.15"": 20, ""1512.45"": 14, ""1412.9"": 4, ""1505.95"": 17, ""1493.5"": 26, ""1384.0"": 5, ""1514.5"": 11, ""1359.3"": 13, ""1437.5"": 14, ""1608.8"": 1, ""1433.25"": 14, ""1539.7"": 3, ""1445.9"": 14, ""1533.5"": 2, ""1217.25"": 49, ""1329.95"": 13, ""1201.5"": 40, ""1326.0"": 17}"
MOTHERSON,"{""72.45"": 15, ""29.05"": 1, ""54.9"": 2, ""63.35"": 8, ""62.25"": 5, ""54.55"": 4, ""77.25"": 17, ""64.15"": 9, ""75.0"": 32, ""61.0"": 4, ""73.45"": 24, ""61.95"": 4, ""83.35"": 24, ""104.3"": 5, ""85.4"": 22, ""142.1"": 21, ""111.5"": 4, ""130.75"": 19, ""116.65"": 10, ""162.75"": 4, ""135.8"": 16, ""136.6"": 17, ""118.7"": 9, ""153.75"": 4, ""131.2"": 18, ""151.95"": 3, ""124.05"": 6, ""117.0"": 10, ""151.45"": 11, ""79.7"": 22, ""97.55"": 18, ""89.0"": 15, ""74.65"": 16, ""83.55"": 23, ""91.65"": 10, ""80.75"": 21, ""80.2"": 23, ""86.55"": 20, ""68.5"": 15, ""61.8"": 10, ""74.55"": 21, ""76.3"": 14, ""66.1"": 11, ""79.45"": 18, ""70.3"": 9, ""84.25"": 17, ""82.6"": 29, ""103.0"": 6, ""93.25"": 22, ""103.4"": 4, ""98.5"": 11, ""90.2"": 14, ""123.4"": 15, ""109.45"": 6, ""126.5"": 21, ""107.5"": 3, ""116.8"": 11, ""133.4"": 23, ""122.45"": 10, ""208.88"": 5, ""170.31"": 4, ""200.83"": 6, ""182.08"": 10, ""216.99"": 1, ""215.87"": 1, ""158.8"": 3, ""174.57"": 3}"
SHREECEM,"{""20600.0"": 21, ""19368.05"": 14, ""21438.0"": 18, ""19838.2"": 10, ""24263.05"": 58, ""22250.15"": 16, ""25355.0"": 41, ""15410.0"": 1, ""18000.0"": 4, ""23137.25"": 25, ""23330.0"": 29, ""21015.95"": 20, ""22550.0"": 14, ""18183.55"": 3, ""20113.1"": 21, ""25655.5"": 59, ""23249.15"": 30, ""25979.5"": 62, ""22531.0"": 15, ""29090.0"": 17, ""26169.9"": 58, ""26100.0"": 58, ""32048.0"": 1, ""26510.0"": 45, ""29506.85"": 12, ""26840.05"": 35, ""30100.0"": 11, ""25725.05"": 52, ""31469.95"": 2, ""26811.2"": 39, ""29818.9"": 6, ""25198.25"": 48, ""25000.05"": 47, ""27936.75"": 41, ""23500.05"": 28, ""21650.0"": 23, ""26340.0"": 47, ""17865.2"": 1, ""21622.0"": 29, ""20742.0"": 16, ""25550.0"": 53, ""20585.95"": 19, ""20150.0"": 17, ""23676.9"": 42, ""24612.9"": 44, ""23055.4"": 24, ""24773.0"": 39, ""21410.0"": 23, ""27049.0"": 29, ""24751.6"": 43, ""26599.9"": 39, ""23550.0"": 30, ""23705.75"": 48, ""26580.0"": 40, ""22605.6"": 14, ""23026.0"": 25, ""24400.0"": 54, ""23451.0"": 21, ""27117.95"": 36, ""25309.1"": 41, ""27298.95"": 45, ""25309.0"": 41, ""26750.0"": 36, ""29250.0"": 14, ""25650.0"": 62, ""30737.75"": 5, ""24243.6"": 57, ""26743.3"": 34, ""23780.0"": 45, ""26824.85"": 36, ""23700.0"": 51, ""28683.2"": 20, ""26811.05"": 39, ""23850.0"": 54, ""26280.0"": 56, ""24690.7"": 49, ""26698.9"": 30, ""23999.85"": 66, ""25555.0"": 53, ""23500.0"": 28, ""28494.9"": 29, ""24817.8"": 40}"
SIEMENS,"{""1717.45"": 2, ""1424.65"": 6, ""1558.0"": 8, ""1459.55"": 6, ""1639.0"": 11, ""947.9"": 1, ""1253.45"": 6, ""990.0"": 3, ""1174.75"": 10, ""1019.15"": 7, ""1198.45"": 9, ""1118.1"": 5, ""1266.0"": 13, ""1142.65"": 11, ""1311.8"": 3, ""1588.95"": 8, ""1441.15"": 2, ""1565.0"": 7, ""1797.75"": 6, ""1967.75"": 8, ""1758.05"": 2, ""1912.0"": 6, ""1717.8"": 2, ""2143.5"": 7, ""2178.0"": 20, ""1960.7"": 5, ""2059.8"": 10, ""1920.0"": 6, ""2318.0"": 21, ""2072.0"": 8, ""2407.0"": 21, ""2102.7"": 11, ""2440.0"": 12, ""2021.0"": 12, ""2576.85"": 2, ""2176.25"": 9, ""2505.0"": 2, ""2240.0"": 10, ""2529.0"": 3, ""2150.1"": 11, ""2476.45"": 7, ""2250.8"": 21, ""2573.05"": 3, ""3138.5"": 4, ""2672.0"": 8, ""3013.4"": 4, ""2691.5"": 10, ""3057.3"": 9, ""3107.5"": 3, ""2891.4"": 16, ""3240.0"": 3, ""3938.4"": 6, ""3314.05"": 13, ""3859.9"": 14, ""3876.15"": 6, ""3510.55"": 5, ""4068.85"": 3, ""3565.5"": 10, ""3999.9"": 5, ""3246.0"": 13, ""4245.0"": 5, ""4229.25"": 3, ""3965.0"": 7, ""4562.35"": 3, ""5770.0"": 6, ""7387.2"": 4, ""5819.2"": 5, ""7968.7"": 3, ""6565.7"": 5, ""7256.75"": 6, ""6502.75"": 4, ""8129.9"": 1, ""6656.15"": 11, ""6551.45"": 5, ""8035.95"": 1}"
