stocks,levels
JSFB,"{""368.2"": 2, ""698.75"": 7, ""477.05"": 2, ""760.9"": 2, ""714.0"": 3, ""540.0"": 3, ""556.95"": 3, ""422.1"": 7, ""402.3"": 7, ""451.0"": 11, ""371.25"": 2, ""363.8"": 1}"
CAPITALSFB,"{""320.0"": 5, ""374.7"": 2, ""337.0"": 6, ""404.8"": 1, ""311.4"": 3, ""370.7"": 2, ""289.55"": 3, ""311.7"": 3, ""288.6"": 8, ""279.0"": 5, ""270.1"": 1, ""310.55"": 2, ""286.0"": 6}"
BANDHANBNK,"{""650.0"": 1, ""505.05"": 6, ""597.0"": 2, ""457.0"": 4, ""526.0"": 4, ""152.2"": 6, ""266.45"": 12, ""195.4"": 11, ""402.0"": 10, ""283.0"": 23, ""328.35"": 19, ""251.4"": 12, ""332.35"": 20, ""279.0"": 17, ""430.7"": 1, ""367.5"": 9, ""424.9"": 6, ""297.0"": 23, ""362.65"": 6, ""330.0"": 27, ""371.0"": 3, ""278.7"": 21, ""354.35"": 11, ""259.25"": 24, ""301.35"": 27, ""274.45"": 14, ""348.3"": 11, ""272.5"": 7, ""318.9"": 38, ""289.0"": 29, ""229.55"": 24, ""331.75"": 11, ""249.0"": 25, ""344.7"": 13, ""299.0"": 20, ""349.55"": 15, ""335.5"": 28, ""259.05"": 12, ""294.7"": 28, ""266.15"": 12, ""302.2"": 19, ""271.6"": 19, ""314.8"": 30, ""251.5"": 14, ""209.55"": 11, ""255.95"": 8, ""223.5"": 20, ""250.75"": 16, ""222.5"": 13, ""182.15"": 17, ""272.0"": 15, ""210.0"": 15, ""211.2"": 14, ""211.4"": 12, ""263.1"": 19, ""192.8"": 13, ""173.15"": 5, ""203.0"": 20, ""170.3"": 6, ""192.55"": 15, ""176.55"": 6, ""169.15"": 5, ""214.6"": 13, ""184.75"": 14, ""222.31"": 17, ""189.5"": 10, ""211.07"": 16, ""215.44"": 13, ""167.3"": 8, ""162.8"": 4, ""179.28"": 9, ""157.01"": 2, ""137.0"": 1}"
CSBBANK,"{""95.6"": 1, ""128.8"": 1, ""172.65"": 2, ""245.35"": 30, ""203.9"": 11, ""221.65"": 24, ""268.4"": 10, ""193.2"": 14, ""243.7"": 15, ""213.8"": 13, ""280.0"": 13, ""230.75"": 26, ""269.7"": 14, ""243.8"": 14, ""346.2"": 12, ""344.0"": 12, ""374.0"": 16, ""274.4"": 12, ""293.0"": 12, ""329.85"": 21, ""293.65"": 10, ""336.9"": 11, ""288.55"": 18, ""220.0"": 88, ""268.0"": 11, ""234.85"": 34, ""264.35"": 6, ""201.0"": 9, ""228.9"": 29, ""235.0"": 32, ""178.0"": 5, ""214.9"": 18, ""198.0"": 9, ""213.3"": 12, ""257.0"": 19, ""214.95"": 18, ""275.1"": 14, ""259.5"": 10, ""218.1"": 32, ""297.7"": 23, ""263.1"": 8, ""282.5"": 10, ""316.1"": 21, ""373.6"": 13, ""311.7"": 30, ""384.0"": 10, ""422.25"": 2, ""365.15"": 15, ""384.65"": 6, ""330.3"": 24, ""419.4"": 2, ""318.0"": 19, ""403.2"": 9, ""314.3"": 35, ""334.95"": 17, ""292.05"": 15, ""322.9"": 31, ""297.05"": 21, ""334.9"": 16}"
UJJIVANSFB,"{""48.35"": 11, ""58.2"": 9, ""23.1"": 3, ""34.0"": 58, ""25.6"": 5, ""32.5"": 12, ""43.15"": 14, ""31.0"": 22, ""38.45"": 20, ""31.05"": 5, ""30.0"": 14, ""42.5"": 15, ""44.6"": 12, ""32.25"": 6, ""38.35"": 15, ""26.5"": 9, ""31.1"": 9, ""34.4"": 29, ""33.8"": 23, ""17.8"": 4, ""21.5"": 9, ""18.5"": 13, ""17.0"": 14, ""19.8"": 13, ""17.95"": 4, ""22.3"": 3, ""16.75"": 6, ""20.15"": 9, ""14.05"": 2, ""14.7"": 2, ""18.95"": 7, ""15.5"": 3, ""13.5"": 1, ""21.8"": 5, ""19.4"": 10, ""25.8"": 4, ""21.2"": 10, ""26.45"": 5, ""30.5"": 14, ""33.5"": 32, ""25.2"": 5, ""24.75"": 9, ""22.75"": 2, ""28.0"": 15, ""39.85"": 14, ""52.25"": 11, ""53.1"": 25, ""47.5"": 4, ""61.4"": 3, ""59.3"": 5, ""53.65"": 20, ""63.0"": 1, ""54.1"": 19, ""61.8"": 1, ""54.35"": 16, ""61.35"": 4, ""43.35"": 9, ""56.7"": 16, ""56.15"": 13, ""50.4"": 8, ""40.0"": 18, ""43.0"": 21, ""46.23"": 2, ""41.0"": 7, ""44.9"": 12, ""34.45"": 31, ""40.1"": 12, ""32.01"": 17, ""37.0"": 17, ""36.57"": 8, ""30.88"": 17}"
BANKBARODA,"{""96.35"": 12, ""100.65"": 9, ""86.6"": 13, ""97.25"": 9, ""38.9"": 17, ""45.6"": 1, ""28.4"": 1, ""47.2"": 2, ""37.85"": 8, ""38.05"": 11, ""46.35"": 3, ""31.9"": 1, ""37.95"": 8, ""32.3"": 1, ""60.65"": 3, ""48.6"": 3, ""92.25"": 17, ""60.4"": 2, ""69.8"": 11, ""54.15"": 2, ""69.45"": 24, ""81.3"": 11, ""69.3"": 11, ""77.8"": 10, ""64.9"": 4, ""79.05"": 5, ""100.4"": 11, ""87.7"": 9, ""111.2"": 5, ""83.4"": 7, ""115.1"": 2, ""84.95"": 11, ""98.25"": 10, ""82.25"": 9, ""135.85"": 5, ""116.4"": 7, ""189.6"": 14, ""159.5"": 8, ""182.3"": 12, ""138.9"": 2, ""145.55"": 2, ""168.8"": 11, ""165.2"": 6, ""182.4"": 13, ""203.2"": 9, ""196.15"": 8, ""178.15"": 15, ""212.05"": 5, ""180.25"": 15, ""232.5"": 4, ""211.85"": 6, ""273.15"": 6, ""278.0"": 4, ""236.2"": 10, ""269.1"": 11, ""243.5"": 21, ""277.2"": 7, ""240.75"": 22, ""292.1"": 1, ""228.85"": 7, ""231.25"": 10, ""256.8"": 13, ""231.0"": 8, ""255.7"": 20, ""229.26"": 6, ""266.4"": 7, ""219.85"": 13, ""266.95"": 8}"
BANKINDIA,"{""75.55"": 21, ""63.9"": 5, ""79.8"": 17, ""65.85"": 9, ""30.4"": 1, ""37.85"": 1, ""31.0"": 3, ""58.9"": 5, ""45.0"": 14, ""46.15"": 18, ""59.0"": 8, ""38.55"": 3, ""38.2"": 1, ""55.0"": 8, ""45.1"": 15, ""56.75"": 8, ""47.9"": 19, ""101.4"": 5, ""62.5"": 8, ""62.6"": 9, ""87.0"": 4, ""73.1"": 14, ""76.65"": 14, ""52.7"": 17, ""56.85"": 7, ""65.8"": 8, ""58.8"": 10, ""48.8"": 26, ""50.35"": 18, ""59.6"": 13, ""43.15"": 3, ""45.05"": 18, ""53.7"": 8, ""40.5"": 16, ""49.2"": 28, ""40.4"": 12, ""52.0"": 22, ""54.45"": 16, ""45.85"": 21, ""103.5"": 16, ""75.0"": 22, ""101.3"": 5, ""75.9"": 21, ""66.05"": 12, ""85.9"": 8, ""67.6"": 21, ""89.2"": 7, ""72.0"": 14, ""69.5"": 29, ""91.9"": 2, ""86.4"": 8, ""110.8"": 19, ""120.9"": 13, ""105.5"": 13, ""156.25"": 3, ""124.45"": 10, ""149.45"": 3, ""125.1"": 7, ""151.3"": 2, ""133.2"": 9, ""157.95"": 1, ""120.8"": 9, ""137.45"": 9, ""109.55"": 18, ""117.3"": 10, ""125.9"": 6, ""117.0"": 11, ""128.2"": 5, ""114.0"": 9, ""96.0"": 7, ""100.7"": 5, ""120.5"": 15, ""90.05"": 4, ""113.19"": 10}"
ICICIBANK,"{""552.2"": 8, ""515.0"": 10, ""501.85"": 8, ""550.7"": 11, ""268.3"": 1, ""392.95"": 7, ""285.55"": 1, ""380.0"": 5, ""395.65"": 4, ""340.4"": 6, ""422.0"": 3, ""333.75"": 5, ""388.05"": 6, ""488.2"": 4, ""512.0"": 7, ""679.4"": 5, ""590.9"": 7, ""557.1"": 2, ""531.15"": 20, ""628.45"": 11, ""665.0"": 8, ""616.25"": 8, ""717.4"": 29, ""673.85"": 7, ""734.8"": 12, ""735.4"": 13, ""687.9"": 16, ""867.0"": 23, ""769.7"": 7, ""698.2"": 19, ""836.0"": 10, ""642.15"": 14, ""777.9"": 8, ""675.0"": 5, ""757.0"": 20, ""669.95"": 5, ""936.65"": 31, ""837.5"": 9, ""943.25"": 38, ""891.25"": 14, ""958.2"": 21, ""883.3"": 17, ""796.0"": 12, ""877.8"": 19, ""876.85"": 13, ""810.3"": 9, ""958.85"": 21, ""914.8"": 21, ""1008.7"": 15, ""946.0"": 39, ""997.5"": 19, ""925.0"": 32, ""962.05"": 13, ""899.0"": 17, ""950.45"": 29, ""914.75"": 22, ""1043.7"": 4, ""970.15"": 17, ""1059.4"": 4, ""1113.55"": 13, ""1048.1"": 3, ""1169.55"": 11, ""1173.0"": 8, ""1051.05"": 7, ""1257.8"": 20, ""1153.0"": 4, ""1200.45"": 11, ""1362.35"": 1, ""1217.4"": 12, ""1335.35"": 5, ""1232.55"": 23, ""1350.45"": 1, ""1186.0"": 5}"
INDUSINDBK,"{""1596.55"": 5, ""1396.15"": 25, ""1585.0"": 4, ""235.55"": 1, ""491.85"": 7, ""330.0"": 2, ""548.5"": 1, ""577.5"": 2, ""564.75"": 2, ""483.25"": 5, ""712.0"": 1, ""485.0"": 3, ""571.0"": 1, ""953.5"": 21, ""813.65"": 5, ""983.0"": 19, ""789.0"": 6, ""1119.5"": 18, ""811.0"": 9, ""1050.0"": 19, ""960.0"": 30, ""1067.4"": 25, ""963.05"": 18, ""1055.0"": 22, ""964.1"": 14, ""1189.35"": 14, ""1242.0"": 12, ""875.7"": 8, ""811.5"": 7, ""950.0"": 35, ""831.55"": 9, ""990.0"": 76, ""816.0"": 8, ""1029.0"": 25, ""856.0"": 12, ""953.8"": 23, ""763.2"": 1, ""1275.8"": 16, ""1117.0"": 16, ""1273.55"": 20, ""1141.0"": 28, ""1273.4"": 21, ""1170.0"": 15, ""1066.65"": 24, ""1182.65"": 19, ""990.2"": 35, ""1065.35"": 15, ""1262.0"": 6, ""1446.0"": 39, ""1354.05"": 15, ""1475.65"": 30, ""1386.2"": 17, ""1393.65"": 28, ""1538.5"": 22, ""1450.05"": 34, ""1694.5"": 1, ""1428.05"": 34, ""1430.65"": 34, ""1571.5"": 10, ""1422.7"": 36, ""1576.35"": 10, ""1377.25"": 15, ""1363.55"": 9, ""1550.0"": 16, ""1329.2"": 6, ""1498.0"": 34, ""966.4"": 30, ""926.45"": 35, ""1025.4"": 31, ""923.7"": 29}"
J&KBANK,"{""29.15"": 9, ""34.0"": 12, ""35.9"": 10, ""29.25"": 17, ""28.6"": 5, ""31.5"": 36, ""17.05"": 6, ""11.0"": 1, ""18.85"": 4, ""11.5"": 4, ""20.75"": 1, ""15.1"": 8, ""20.5"": 2, ""14.25"": 5, ""14.05"": 2, ""27.0"": 12, ""20.25"": 1, ""33.0"": 7, ""24.6"": 6, ""28.1"": 6, ""22.5"": 4, ""30.4"": 9, ""44.3"": 1, ""36.25"": 10, ""40.8"": 16, ""31.55"": 11, ""40.35"": 9, ""36.0"": 9, ""48.3"": 6, ""35.8"": 10, ""39.45"": 15, ""34.15"": 8, ""35.5"": 4, ""42.75"": 5, ""31.2"": 13, ""36.7"": 17, ""25.5"": 7, ""30.8"": 7, ""23.8"": 4, ""32.25"": 5, ""33.95"": 14, ""26.7"": 6, ""62.8"": 2, ""45.9"": 8, ""59.65"": 3, ""46.8"": 6, ""53.05"": 10, ""44.55"": 2, ""62.85"": 2, ""59.4"": 2, ""66.0"": 1, ""103.7"": 7, ""117.7"": 6, ""94.6"": 10, ""117.1"": 10, ""140.0"": 13, ""152.5"": 1, ""149.7"": 3, ""116.15"": 4, ""141.7"": 4, ""127.7"": 12, ""147.2"": 2, ""124.7"": 6, ""137.75"": 9, ""102.65"": 7, ""104.45"": 13, ""123.7"": 4, ""107.65"": 12, ""114.1"": 16, ""110.5"": 16, ""88.11"": 4, ""108.75"": 19, ""91.55"": 3, ""109.55"": 18, ""95.5"": 9, ""86.61"": 4}"
