stocks,levels
FSL,"{""53.0"": 4, ""36.5"": 10, ""43.9"": 3, ""45.95"": 7, ""40.9"": 6, ""48.65"": 4, ""20.1"": 1, ""28.6"": 2, ""35.2"": 4, ""67.85"": 1, ""78.4"": 2, ""66.7"": 2, ""76.8"": 3, ""68.5"": 3, ""66.5"": 2, ""115.4"": 12, ""84.2"": 1, ""122.95"": 9, ""125.45"": 10, ""109.2"": 20, ""173.4"": 11, ""242.85"": 5, ""175.05"": 12, ""222.7"": 1, ""158.55"": 8, ""150.8"": 3, ""191.4"": 12, ""117.45"": 15, ""120.35"": 9, ""140.0"": 7, ""98.95"": 9, ""93.0"": 4, ""113.4"": 23, ""113.0"": 15, ""101.0"": 14, ""118.9"": 7, ""100.3"": 7, ""100.5"": 9, ""115.0"": 17, ""96.25"": 2, ""100.9"": 11, ""123.3"": 7, ""103.55"": 37, ""137.2"": 8, ""122.15"": 6, ""151.9"": 4, ""174.8"": 9, ""153.45"": 1, ""176.0"": 10, ""148.3"": 7, ""192.9"": 15, ""217.0"": 4, ""221.5"": 1, ""190.5"": 12, ""209.4"": 10, ""178.4"": 9, ""193.0"": 16, ""228.9"": 3, ""180.1"": 7, ""176.25"": 11, ""226.62"": 2, ""343.9"": 6, ""294.5"": 1, ""345.0"": 2, ""295.05"": 1, ""390.85"": 5, ""334.65"": 6, ""391.5"": 6, ""346.45"": 8, ""422.3"": 1}"
GENESYS,"{""57.5"": 5, ""83.5"": 3, ""49.15"": 3, ""77.55"": 5, ""54.55"": 6, ""65.0"": 13, ""20.85"": 1, ""37.2"": 1, ""24.5"": 3, ""46.2"": 3, ""27.5"": 2, ""60.7"": 1, ""48.85"": 1, ""64.0"": 10, ""42.6"": 1, ""51.85"": 2, ""42.05"": 2, ""62.85"": 2, ""50.2"": 3, ""86.35"": 1, ""61.0"": 8, ""136.0"": 2, ""84.1"": 1, ""112.0"": 4, ""94.85"": 2, ""188.7"": 1, ""124.8"": 1, ""136.15"": 2, ""313.9"": 10, ""222.5"": 1, ""251.2"": 1, ""386.8"": 7, ""275.4"": 3, ""469.4"": 10, ""332.05"": 4, ""659.9"": 3, ""397.1"": 4, ""609.2"": 18, ""664.7"": 3, ""510.1"": 15, ""630.0"": 6, ""507.0"": 4, ""581.05"": 12, ""564.9"": 12, ""447.25"": 6, ""403.55"": 8, ""480.45"": 10, ""371.1"": 3, ""472.8"": 5, ""374.0"": 8, ""443.15"": 4, ""308.3"": 12, ""283.45"": 5, ""395.0"": 6, ""285.0"": 7, ""335.0"": 4, ""266.0"": 3, ""400.0"": 4, ""298.55"": 14, ""456.35"": 8, ""431.05"": 7, ""541.15"": 4, ""443.1"": 4, ""666.1"": 3, ""738.9"": 9, ""522.75"": 14, ""420.55"": 12, ""768.7"": 5, ""606.7"": 10, ""855.85"": 4, ""739.9"": 10, ""835.0"": 7, ""666.35"": 3, ""865.0"": 2, ""998.95"": 4, ""1055.0"": 1}"
HAPPSTMNDS,"{""307.0"": 1, ""353.0"": 7, ""365.0"": 5, ""311.0"": 2, ""395.9"": 1, ""340.7"": 7, ""586.7"": 1, ""510.0"": 2, ""694.9"": 2, ""879.75"": 30, ""1580.0"": 1, ""1568.0"": 1, ""1439.0"": 11, ""1212.0"": 4, ""1370.0"": 7, ""1177.7"": 3, ""1344.4"": 9, ""1194.0"": 7, ""917.95"": 33, ""1224.45"": 4, ""1179.4"": 5, ""823.0"": 47, ""1023.9"": 13, ""785.6"": 19, ""1027.75"": 9, ""1136.0"": 7, ""1092.9"": 3, ""965.0"": 20, ""1043.65"": 7, ""1014.6"": 22, ""866.0"": 22, ""845.45"": 33, ""822.0"": 40, ""928.85"": 37, ""763.25"": 11, ""888.95"": 30, ""1023.0"": 10, ""1020.0"": 9, ""944.2"": 20, ""862.0"": 19, ""970.0"": 25, ""798.2"": 21, ""875.75"": 28, ""954.85"": 21, ""961.0"": 11, ""814.4"": 40, ""888.9"": 30, ""741.0"": 7, ""843.9"": 23, ""842.0"": 28, ""761.3"": 13, ""956.0"": 22, ""749.1"": 14, ""833.0"": 40, ""779.0"": 10, ""753.6"": 7, ""718.0"": 11, ""787.65"": 18, ""691.85"": 4, ""773.8"": 12}"
HCLTECH,"{""585.0"": 11, ""535.05"": 8, ""618.0"": 2, ""577.5"": 16, ""623.5"": 3, ""375.25"": 1, ""565.5"": 20, ""593.5"": 7, ""545.0"": 12, ""729.0"": 2, ""682.4"": 2, ""910.7"": 19, ""872.8"": 4, ""800.25"": 1, ""850.0"": 9, ""1067.0"": 22, ""896.35"": 9, ""905.1"": 12, ""1023.9"": 16, ""1054.8"": 28, ""891.0"": 10, ""1010.0"": 11, ""960.3"": 18, ""1052.5"": 21, ""1377.75"": 5, ""1138.0"": 31, ""1090.0"": 23, ""1189.7"": 24, ""1359.4"": 9, ""1070.2"": 21, ""1191.9"": 20, ""1092.0"": 19, ""1215.0"": 11, ""1097.35"": 22, ""963.0"": 25, ""944.05"": 21, ""877.35"": 6, ""987.05"": 28, ""963.5"": 24, ""882.0"": 5, ""1150.65"": 28, ""1011.5"": 14, ""1156.65"": 32, ""1148.0"": 26, ""1039.35"": 31, ""1113.0"": 31, ""1016.25"": 9, ""1155.15"": 34, ""1202.6"": 6, ""1087.05"": 17, ""1139.3"": 28, ""1311.3"": 7, ""1208.55"": 8, ""1509.9"": 6, ""1417.15"": 4, ""1619.6"": 9, ""1697.35"": 7, ""1683.0"": 4, ""1508.2"": 7, ""1301.65"": 8, ""1235.0"": 12, ""1537.0"": 9, ""1721.4"": 8, ""1888.5"": 8, ""1745.0"": 5, ""2012.2"": 1}"
HGS,"{""319.55"": 3, ""289.25"": 7, ""504.95"": 2, ""206.0"": 1, ""323.0"": 3, ""257.45"": 2, ""417.2"": 2, ""322.5"": 6, ""329.8"": 13, ""390.0"": 3, ""342.55"": 10, ""368.35"": 4, ""325.5"": 11, ""634.0"": 4, ""649.45"": 3, ""526.5"": 2, ""645.0"": 4, ""562.5"": 7, ""945.0"": 10, ""792.5"": 13, ""1359.0"": 16, ""1105.5"": 10, ""1631.4"": 1, ""1777.5"": 2, ""1270.0"": 14, ""1544.5"": 2, ""1302.0"": 33, ""1308.1"": 31, ""1960.0"": 1, ""1234.95"": 9, ""1410.0"": 17, ""1020.0"": 27, ""846.0"": 11, ""910.2"": 25, ""1393.0"": 20, ""1698.6"": 2, ""1206.6"": 15, ""1447.0"": 11, ""1180.0"": 4, ""1217.0"": 8, ""1480.0"": 9, ""1270.75"": 21, ""1280.05"": 18, ""1367.4"": 9, ""994.1"": 23, ""1079.0"": 22, ""1010.65"": 22, ""1174.0"": 6, ""1104.75"": 7, ""1065.0"": 21, ""1018.85"": 26, ""924.0"": 26, ""1040.0"": 13, ""1012.4"": 22, ""927.45"": 11, ""718.8"": 6, ""899.0"": 22, ""761.35"": 10, ""932.0"": 15, ""720.75"": 8, ""954.75"": 15, ""949.35"": 20, ""725.2"": 10, ""592.95"": 10, ""757.0"": 4}"
INDIAMART,"{""864.0"": 2, ""1112.5"": 6, ""980.95"": 6, ""1097.5"": 8, ""1000.0"": 10, ""1431.25"": 1, ""820.5"": 1, ""1050.5"": 9, ""1295.35"": 3, ""1215.0"": 5, ""1017.5"": 8, ""2743.75"": 20, ""2302.9"": 20, ""2257.5"": 27, ""2455.5"": 20, ""4187.35"": 10, ""4975.0"": 1, ""3802.8"": 12, ""4224.5"": 5, ""4462.45"": 2, ""3325.0"": 6, ""3389.6"": 2, ""3749.0"": 14, ""3475.0"": 5, ""3748.5"": 14, ""3496.0"": 11, ""4635.0"": 3, ""3986.1"": 10, ""4855.35"": 1, ""3436.45"": 4, ""3964.4"": 9, ""3145.0"": 14, ""3453.5"": 3, ""2150.55"": 22, ""1980.0"": 2, ""2142.5"": 15, ""2624.0"": 39, ""2025.1"": 2, ""2362.5"": 27, ""1838.0"": 2, ""2316.0"": 15, ""2018.75"": 4, ""2440.0"": 18, ""2115.0"": 7, ""2133.0"": 13, ""2457.5"": 24, ""2146.0"": 19, ""2294.5"": 23, ""2043.5"": 11, ""2185.5"": 28, ""2315.6"": 16, ""2596.5"": 38, ""2782.75"": 20, ""3048.5"": 16, ""2716.5"": 23, ""3014.0"": 16, ""2611.4"": 35, ""3335.55"": 2, ""3207.6"": 8, ""2997.6"": 21, ""3292.0"": 4, ""2533.85"": 21, ""2912.0"": 10, ""2393.35"": 24, ""2805.0"": 14, ""2475.0"": 27, ""2730.0"": 20, ""2487.05"": 21, ""2908.25"": 17, ""2230.0"": 28, ""2631.45"": 25, ""3198.4"": 5, ""2626.25"": 44, ""3176.0"": 12, ""3127.6"": 21, ""2234.15"": 25, ""2449.0"": 24, ""2371.0"": 39}"
INFIBEAM,"{""11.9"": 1, ""10.7"": 4, ""13.05"": 9, ""11.25"": 7, ""15.1"": 30, ""13.45"": 11, ""14.65"": 12, ""6.5"": 2, ""10.55"": 2, ""13.9"": 26, ""11.35"": 10, ""19.45"": 9, ""17.3"": 5, ""20.65"": 21, ""17.35"": 9, ""23.15"": 13, ""21.55"": 24, ""19.0"": 32, ""23.9"": 4, ""19.85"": 19, ""24.25"": 18, ""18.5"": 14, ""23.65"": 8, ""28.4"": 12, ""20.25"": 72, ""18.35"": 11, ""27.25"": 8, ""29.2"": 5, ""19.75"": 16, ""20.45"": 26, ""19.25"": 14, ""19.8"": 21, ""24.0"": 7, ""18.25"": 9, ""23.1"": 10, ""18.95"": 11, ""12.5"": 6, ""12.9"": 4, ""17.1"": 9, ""14.5"": 24, ""17.45"": 5, ""13.85"": 16, ""14.0"": 32, ""15.7"": 15, ""20.35"": 23, ""14.4"": 36, ""18.9"": 12, ""15.25"": 46, ""17.65"": 4, ""12.85"": 6, ""13.25"": 19, ""16.95"": 7, ""13.7"": 15, ""19.05"": 9, ""23.0"": 14, ""17.75"": 17, ""22.6"": 13, ""40.0"": 3, ""42.5"": 1, ""39.2"": 1, ""32.9"": 3, ""30.5"": 7, ""25.25"": 10, ""33.2"": 3, ""27.52"": 14, ""34.19"": 4, ""30.26"": 11, ""26.8"": 8, ""32.3"": 8, ""26.13"": 14, ""25.47"": 13, ""29.55"": 4}"
INFY,"{""615.1"": 3, ""732.5"": 14, ""708.3"": 16, ""811.6"": 1, ""509.25"": 1, ""720.0"": 11, ""646.7"": 7, ""986.45"": 2, ""912.1"": 4, ""1186.0"": 2, ""1051.1"": 2, ""1392.8"": 33, ""1231.0"": 6, ""1244.75"": 7, ""1406.0"": 31, ""1477.55"": 40, ""1320.0"": 15, ""1311.3"": 12, ""1533.75"": 27, ""1757.0"": 16, ""1662.65"": 27, ""1788.0"": 14, ""1655.0"": 18, ""1848.0"": 15, ""1661.05"": 27, ""1808.95"": 14, ""1669.15"": 22, ""1953.9"": 15, ""1665.0"": 54, ""1923.3"": 21, ""1399.25"": 22, ""1555.0"": 28, ""1367.15"": 20, ""1410.65"": 28, ""1631.35"": 9, ""1553.0"": 27, ""1355.0"": 23, ""1485.0"": 35, ""1672.6"": 22, ""1446.5"": 33, ""1619.75"": 17, ""1364.55"": 23, ""1435.0"": 37, ""1185.3"": 2, ""1279.75"": 15, ""1332.7"": 21, ""1262.25"": 18, ""1498.8"": 38, ""1305.0"": 19, ""1518.4"": 31, ""1518.25"": 33, ""1351.65"": 21, ""1593.0"": 19, ""1486.6"": 39, ""1733.0"": 30, ""1635.5"": 17, ""1378.75"": 32, ""1358.35"": 24, ""1903.0"": 20, ""1718.55"": 29, ""1975.75"": 11, ""1867.4"": 26, ""1991.45"": 1, ""1718.0"": 29, ""2006.45"": 1, ""1840.0"": 16, ""1982.8"": 5, ""1793.05"": 13}"
INTELLECT,"{""198.5"": 2, ""138.95"": 4, ""137.2"": 1, ""178.0"": 3, ""43.8"": 1, ""92.75"": 2, ""61.55"": 2, ""125.0"": 2, ""178.05"": 3, ""259.4"": 1, ""227.35"": 1, ""330.6"": 3, ""364.2"": 1, ""311.75"": 2, ""502.3"": 4, ""421.45"": 10, ""773.8"": 16, ""848.5"": 6, ""814.0"": 17, ""699.65"": 27, ""892.0"": 15, ""577.45"": 5, ""729.7"": 26, ""645.05"": 25, ""760.4"": 15, ""603.7"": 13, ""786.0"": 8, ""805.1"": 12, ""666.1"": 21, ""616.25"": 12, ""986.65"": 13, ""562.65"": 4, ""719.0"": 44, ""584.65"": 8, ""714.65"": 34, ""630.85"": 24, ""407.45"": 5, ""476.8"": 2, ""413.4"": 5, ""455.9"": 11, ""393.45"": 4, ""388.65"": 1, ""575.0"": 7, ""572.0"": 5, ""747.0"": 23, ""660.0"": 21, ""739.7"": 17, ""625.0"": 14, ""712.95"": 22, ""970.0"": 6, ""1058.0"": 15, ""884.75"": 14, ""1199.0"": 1, ""1005.8"": 11, ""963.0"": 11, ""1107.5"": 6, ""852.05"": 5, ""813.35"": 12, ""1143.15"": 2, ""890.1"": 16, ""1055.0"": 7, ""706.25"": 26, ""693.0"": 34, ""1079.0"": 12}"
IXIGO,"{""196.44"": 1, ""156.91"": 17, ""151.6"": 7, ""172.4"": 5, ""139.0"": 4, ""167.0"": 7, ""131.6"": 1, ""183.2"": 2}"
JUSTDIAL,"{""660.8"": 11, ""500.0"": 5, ""600.0"": 36, ""539.1"": 4, ""623.95"": 17, ""250.0"": 1, ""425.0"": 2, ""326.3"": 2, ""448.15"": 3, ""355.0"": 3, ""412.9"": 5, ""354.0"": 4, ""414.8"": 3, ""357.1"": 3, ""399.3"": 3, ""332.3"": 5, ""717.65"": 19, ""568.0"": 46, ""656.0"": 6, ""594.25"": 38, ""679.45"": 12, ""570.0"": 21, ""766.0"": 22, ""562.5"": 15, ""605.1"": 40, ""1047.7"": 6, ""993.9"": 22, ""722.35"": 16, ""1109.0"": 6, ""1138.0"": 10, ""945.0"": 26, ""941.1"": 16, ""1008.0"": 11, ""975.6"": 16, ""1051.0"": 10, ""644.55"": 9, ""897.4"": 19, ""957.55"": 17, ""682.0"": 16, ""789.5"": 27, ""708.0"": 14, ""520.0"": 2, ""552.1"": 11, ""624.75"": 24, ""638.4"": 11, ""535.2"": 6, ""656.5"": 6, ""563.8"": 13, ""629.0"": 16, ""685.0"": 8, ""565.0"": 22, ""617.0"": 24, ""657.05"": 6, ""793.45"": 23, ""725.8"": 21, ""879.0"": 12, ""693.05"": 9, ""777.9"": 24, ""696.0"": 8, ""820.85"": 18, ""949.45"": 10, ""802.05"": 20, ""961.0"": 20, ""768.0"": 26, ""1162.0"": 3, ""850.0"": 15, ""1093.3"": 8, ""959.0"": 19, ""1329.3"": 3, ""1383.95"": 1, ""1140.0"": 8, ""1395.0"": 1, ""1018.65"": 18, ""1035.5"": 9, ""1158.1"": 5, ""970.5"": 12, ""1096.0"": 7}"
KELLTONTEC,"{""14.75"": 12, ""18.2"": 6, ""14.55"": 5, ""19.2"": 1, ""18.75"": 1, ""15.0"": 17, ""19.4"": 2, ""17.5"": 8, ""6.55"": 2, ""16.5"": 11, ""12.05"": 1, ""13.5"": 1, ""16.95"": 7, ""14.65"": 6, ""23.0"": 1, ""51.9"": 16, ""35.35"": 1, ""53.0"": 10, ""47.0"": 6, ""83.8"": 14, ""86.5"": 12, ""60.0"": 9, ""87.0"": 8, ""61.65"": 12, ""74.4"": 22, ""61.0"": 13, ""62.5"": 18, ""92.0"": 6, ""39.3"": 1, ""57.4"": 10, ""54.4"": 11, ""46.3"": 4, ""46.7"": 4, ""135.0"": 8, ""79.25"": 9, ""96.15"": 8, ""82.0"": 23, ""106.7"": 7, ""64.75"": 13, ""79.9"": 13, ""59.05"": 15, ""79.7"": 9, ""69.5"": 17, ""63.75"": 14, ""74.6"": 19, ""62.1"": 7, ""59.35"": 10, ""68.7"": 4, ""57.0"": 11, ""50.1"": 10, ""60.8"": 9, ""58.2"": 6, ""41.9"": 2, ""72.5"": 62, ""58.5"": 9, ""58.25"": 5, ""89.4"": 8, ""78.65"": 14, ""98.7"": 6, ""81.1"": 30, ""92.9"": 6, ""111.7"": 1, ""110.45"": 5, ""90.05"": 13, ""128.4"": 2, ""92.25"": 6, ""107.65"": 7, ""95.6"": 8, ""85.0"": 15, ""117.8"": 3, ""184.3"": 1, ""172.7"": 1, ""157.7"": 6, ""128.5"": 2, ""165.3"": 6, ""177.5"": 2, ""176.6"": 1}"
KPITTECH,"{""105.3"": 5, ""84.8"": 7, ""100.35"": 3, ""85.1"": 7, ""85.05"": 7, ""112.5"": 7, ""34.35"": 1, ""60.45"": 2, ""38.95"": 2, ""66.9"": 5, ""60.05"": 3, ""72.5"": 2, ""63.1"": 4, ""95.85"": 5, ""67.5"": 3, ""129.7"": 1, ""89.75"": 6, ""112.35"": 5, ""104.35"": 7, ""148.65"": 2, ""145.0"": 4, ""126.8"": 2, ""207.4"": 1, ""256.0"": 2, ""220.0"": 1, ""274.0"": 3, ""385.3"": 1, ""375.75"": 1, ""306.25"": 7, ""300.25"": 1, ""451.95"": 3, ""801.0"": 4, ""510.25"": 12, ""635.0"": 3, ""440.4"": 2, ""573.3"": 12, ""451.55"": 3, ""533.8"": 8, ""480.0"": 4, ""592.4"": 8, ""539.45"": 10, ""615.3"": 13, ""764.2"": 2, ""658.0"": 9, ""735.0"": 4, ""622.55"": 7, ""754.6"": 1, ""876.15"": 7, ""768.0"": 1, ""946.65"": 2, ""741.0"": 3, ""1160.0"": 7, ""961.0"": 1, ""1219.3"": 3, ""1038.0"": 2, ""1238.0"": 1, ""1091.2"": 14, ""1640.0"": 6, ""1426.1"": 12, ""1326.55"": 7, ""1764.0"": 7, ""1328.4"": 9, ""1561.9"": 12, ""1361.0"": 6, ""1554.0"": 9, ""1616.0"": 2, ""1293.05"": 1, ""1928.7"": 1, ""1910.0"": 3, ""1685.0"": 8, ""1921.0"": 1, ""1625.0"": 6, ""1822.9"": 8, ""1309.05"": 7, ""1283.25"": 3, ""1563.35"": 9}"
KSOLVES,"{""12.75"": 1, ""32.5"": 1, ""29.1"": 2, ""54.75"": 5, ""50.6"": 2, ""82.7"": 1, ""319.65"": 6, ""201.5"": 3, ""376.7"": 1, ""147.8"": 3, ""170.75"": 16, ""189.85"": 8, ""148.0"": 3, ""169.2"": 6, ""147.5"": 1, ""207.0"": 8, ""217.0"": 13, ""157.5"": 15, ""146.3"": 1, ""202.4"": 9, ""160.8"": 8, ""184.5"": 13, ""160.05"": 10, ""206.9"": 7, ""176.1"": 14, ""259.5"": 2, ""197.8"": 4, ""247.5"": 3, ""178.0"": 5, ""230.5"": 6, ""190.5"": 8, ""238.0"": 2, ""208.5"": 10, ""234.9"": 8, ""480.0"": 9, ""492.5"": 10, ""405.8"": 1, ""593.2"": 9, ""723.5"": 1, ""512.5"": 22, ""496.7"": 10, ""600.0"": 14, ""500.0"": 21, ""569.0"": 11, ""524.5"": 29, ""733.7"": 1, ""581.5"": 9, ""659.6"": 5, ""510.2"": 22, ""605.5"": 6, ""528.5"": 16, ""635.4"": 5, ""532.5"": 20, ""477.8"": 10, ""620.75"": 7, ""637.0"": 4, ""499.3"": 17, ""547.5"": 19, ""532.95"": 19, ""470.0"": 1, ""472.0"": 6, ""535.7"": 25, ""450.0"": 11, ""536.35"": 17}"
LATENTVIEW,"{""486.0"": 19, ""617.5"": 4, ""480.1"": 17, ""573.8"": 3, ""368.1"": 24, ""463.0"": 17, ""398.1"": 13, ""546.55"": 4, ""305.25"": 1, ""308.75"": 1, ""389.9"": 19, ""403.6"": 13, ""350.0"": 36, ""421.45"": 13, ""407.9"": 16, ""320.0"": 4, ""381.9"": 16, ""391.4"": 11, ""355.15"": 23, ""368.15"": 24, ""310.45"": 1, ""369.85"": 31, ""378.8"": 20, ""321.9"": 4, ""401.9"": 7, ""466.45"": 29, ""392.85"": 8, ""443.9"": 11, ""395.2"": 13, ""432.0"": 16, ""442.8"": 11, ""544.8"": 6, ""538.0"": 8, ""430.0"": 15, ""567.1"": 1, ""470.55"": 36, ""455.0"": 26, ""444.0"": 11, ""575.0"": 3, ""470.0"": 32, ""527.5"": 14, ""454.8"": 25, ""493.45"": 21, ""440.55"": 19, ""510.0"": 21, ""434.0"": 15, ""520.25"": 15}"
LTIM,"{""1730.0"": 3, ""1610.0"": 6, ""1735.0"": 2, ""1588.0"": 3, ""2003.0"": 6, ""2050.0"": 2, ""1210.0"": 1, ""2329.0"": 3, ""2794.35"": 1, ""2311.6"": 2, ""3512.7"": 1, ""2826.75"": 1, ""3471.35"": 1, ""4483.0"": 15, ""3780.0"": 4, ""4379.95"": 22, ""3570.0"": 4, ""3784.85"": 4, ""4450.0"": 17, ""3525.0"": 1, ""4247.85"": 17, ""3970.0"": 17, ""6498.5"": 6, ""5610.0"": 14, ""7155.0"": 3, ""7564.95"": 3, ""6392.35"": 17, ""7588.8"": 1, ""5722.0"": 23, ""5580.0"": 21, ""6524.8"": 3, ""6430.0"": 7, ""3733.3"": 4, ""4455.0"": 18, ""3900.0"": 12, ""3833.15"": 11, ""5046.0"": 19, ""4850.0"": 30, ""4261.35"": 14, ""5360.0"": 18, ""4121.0"": 25, ""4975.05"": 30, ""4480.0"": 16, ""4848.0"": 28, ""4132.2"": 10, ""4776.1"": 33, ""5430.0"": 19, ""4776.2"": 33, ""4801.0"": 27, ""5593.4"": 20, ""5513.0"": 31, ""4989.05"": 17, ""6356.0"": 9, ""6442.0"": 12, ""5310.3"": 9, ""5594.95"": 22, ""4565.5"": 18, ""4513.55"": 14, ""5879.15"": 27, ""5257.05"": 19, ""6574.95"": 6, ""6551.7"": 10, ""5572.65"": 18, ""6767.95"": 10, ""5510.0"": 28, ""6157.95"": 26}"
LTTS,"{""1658.0"": 8, ""1321.0"": 2, ""1395.0"": 3, ""1529.9"": 13, ""1460.5"": 7, ""1780.0"": 4, ""1778.0"": 4, ""995.0"": 1, ""1295.0"": 8, ""1065.5"": 1, ""1391.1"": 4, ""1238.8"": 3, ""1653.0"": 9, ""1464.1"": 13, ""1697.85"": 21, ""1879.4"": 1, ""1605.0"": 13, ""2748.95"": 7, ""2301.0"": 2, ""2760.0"": 12, ""2441.0"": 2, ""2858.15"": 7, ""2475.0"": 5, ""3062.15"": 5, ""2820.0"": 4, ""2476.05"": 4, ""2801.0"": 3, ""3818.0"": 20, ""5000.0"": 12, ""5548.7"": 19, ""4335.0"": 7, ""5820.8"": 6, ""5085.85"": 18, ""4986.05"": 18, ""5955.5"": 1, ""4210.35"": 14, ""5295.0"": 26, ""3250.9"": 5, ""2924.2"": 9, ""3942.0"": 17, ""3879.0"": 21, ""3323.0"": 4, ""3689.5"": 16, ""3426.1"": 19, ""4318.7"": 15, ""3215.85"": 3, ""3840.0"": 20, ""3297.05"": 5, ""3692.0"": 15, ""3310.0"": 4, ""3996.9"": 9, ""4033.25"": 9, ""3755.25"": 17, ""4807.15"": 20, ""4858.6"": 24, ""4111.0"": 8, ""5367.0"": 31, ""5678.9"": 10, ""5100.0"": 19, ""5873.35"": 4, ""4320.2"": 10, ""4200.0"": 10, ""4728.05"": 20, ""5267.85"": 26, ""4763.0"": 17, ""6000.0"": 1, ""5007.85"": 13, ""5424.0"": 30, ""4871.0"": 21, ""5548.0"": 22, ""4652.05"": 22, ""4660.8"": 20}"
MAPMYINDIA,"{""1917.4"": 18, ""1267.05"": 4, ""1316.0"": 10, ""1451.0"": 12, ""1716.45"": 13, ""1128.8"": 15, ""1402.5"": 8, ""1188.0"": 10, ""1542.2"": 11, ""1288.05"": 4, ""1250.0"": 6, ""1455.0"": 14, ""1294.25"": 6, ""1421.2"": 10, ""1128.1"": 14, ""1022.0"": 4, ""1183.2"": 10, ""1040.55"": 6, ""1235.0"": 5, ""989.1"": 4, ""984.05"": 1, ""1126.0"": 9, ""1798.0"": 8, ""1615.5"": 9, ""2274.95"": 6, ""1866.65"": 13, ""2343.95"": 3, ""1912.25"": 13, ""2090.0"": 16, ""1783.25"": 5, ""1600.0"": 12, ""1765.3"": 14, ""2074.0"": 13, ""1750.45"": 13, ""1820.0"": 12, ""2747.85"": 1, ""2690.0"": 1, ""1980.0"": 17, ""2218.0"": 7, ""1513.0"": 7, ""1946.65"": 10, ""1572.05"": 9}"
MASTEK,"{""294.05"": 3, ""354.85"": 2, ""312.05"": 4, ""424.75"": 5, ""447.0"": 3, ""462.0"": 2, ""456.0"": 2, ""165.7"": 1, ""296.0"": 1, ""227.0"": 3, ""423.4"": 9, ""930.0"": 3, ""770.2"": 1, ""1075.0"": 3, ""1178.25"": 5, ""802.2"": 2, ""1464.45"": 1, ""1076.85"": 1, ""1065.0"": 2, ""1323.05"": 5, ""1135.65"": 2, ""2875.0"": 28, ""2225.0"": 12, ""3234.9"": 11, ""3669.0"": 1, ""2604.85"": 17, ""2968.35"": 26, ""2412.0"": 15, ""3315.0"": 4, ""2576.75"": 14, ""2480.15"": 20, ""3413.1"": 1, ""2326.55"": 11, ""2820.0"": 30, ""1850.7"": 9, ""2160.3"": 5, ""1942.0"": 8, ""2202.6"": 10, ""1973.95"": 17, ""1600.0"": 13, ""1764.95"": 11, ""1490.15"": 3, ""1848.7"": 10, ""1599.0"": 10, ""1523.05"": 3, ""1749.9"": 17, ""1475.1"": 1, ""1825.0"": 6, ""2114.9"": 10, ""1890.0"": 4, ""2254.9"": 11, ""1964.0"": 9, ""2539.75"": 12, ""2478.05"": 17, ""2103.05"": 16, ""2480.0"": 40, ""3069.9"": 12, ""2615.1"": 18, ""3145.0"": 5, ""3099.1"": 8, ""2531.4"": 8, ""2281.0"": 8, ""2987.9"": 39, ""2137.55"": 13, ""2991.0"": 36, ""2560.55"": 12, ""2655.05"": 11, ""3082.1"": 16, ""2550.55"": 11, ""3057.5"": 14, ""2622.65"": 30, ""3375.0"": 4, ""2855.0"": 15}"
MINDTECK,"{""23.5"": 3, ""28.55"": 2, ""18.95"": 5, ""25.9"": 8, ""9.15"": 1, ""17.5"": 5, ""13.3"": 3, ""19.9"": 2, ""23.8"": 5, ""17.6"": 3, ""35.6"": 11, ""22.15"": 5, ""27.75"": 1, ""21.05"": 7, ""49.55"": 1, ""32.9"": 1, ""32.8"": 1, ""39.8"": 2, ""33.0"": 1, ""33.55"": 7, ""63.5"": 1, ""107.05"": 18, ""63.85"": 1, ""66.3"": 2, ""97.5"": 17, ""90.4"": 8, ""70.4"": 7, ""240.15"": 7, ""95.4"": 7, ""94.55"": 4, ""155.2"": 3, ""88.8"": 2, ""76.7"": 7, ""116.5"": 11, ""95.6"": 10, ""128.95"": 6, ""107.2"": 19, ""100.05"": 20, ""126.6"": 3, ""115.15"": 14, ""87.25"": 2, ""80.0"": 8, ""104.7"": 17, ""93.25"": 8, ""112.8"": 22, ""141.35"": 3, ""102.9"": 16, ""123.2"": 9, ""95.2"": 12, ""121.6"": 10, ""169.45"": 5, ""128.0"": 3, ""223.6"": 4, ""179.2"": 6, ""211.7"": 1, ""162.1"": 3, ""134.7"": 3, ""255.85"": 4, ""281.55"": 3, ""183.35"": 11, ""368.0"": 1, ""280.1"": 3, ""344.0"": 2, ""310.0"": 6, ""233.25"": 5, ""220.6"": 3, ""330.1"": 2, ""322.0"": 3}"
