stocks,levels
BRITANNIA,"{""3399.0"": 28, ""3004.3"": 4, ""3155.95"": 20, ""2978.05"": 5, ""3318.0"": 10, ""3165.0"": 8, ""2100.0"": 1, ""3290.0"": 12, ""3708.0"": 38, ""4010.0"": 7, ""4005.0"": 6, ""3752.0"": 37, ""3890.95"": 14, ""3540.05"": 55, ""3879.95"": 29, ""3382.0"": 25, ""3797.7"": 53, ""3510.0"": 52, ""3704.9"": 40, ""3317.3"": 10, ""3514.8"": 42, ""3850.0"": 27, ""3555.0"": 45, ""3371.4"": 23, ""3709.9"": 41, ""3378.0"": 21, ""4153.0"": 26, ""3760.0"": 33, ""3658.35"": 34, ""3430.1"": 43, ""3800.95"": 48, ""3050.0"": 29, ""3060.05"": 29, ""3132.05"": 14, ""3596.0"": 35, ""3700.0"": 38, ""3270.95"": 20, ""3949.35"": 7, ""3607.65"": 51, ""3585.25"": 36, ""3564.1"": 38, ""3889.8"": 14, ""3690.0"": 47, ""4237.0"": 9, ""4537.0"": 30, ""4206.3"": 5, ""4264.0"": 10, ""4669.2"": 15, ""5270.35"": 5, ""4421.4"": 20, ""4634.3"": 28, ""4466.75"": 11, ""4623.0"": 23, ""4347.7"": 13, ""4626.0"": 24, ""4837.05"": 21, ""5386.05"": 8, ""5239.75"": 9, ""4833.15"": 19, ""5014.0"": 23, ""4740.7"": 11, ""4641.0"": 17, ""5725.0"": 15, ""5250.0"": 11, ""6005.0"": 8, ""5594.15"": 2, ""6469.9"": 2, ""5902.15"": 7, ""4746.9"": 15}"
CIPLA,"{""435.4"": 7, ""492.3"": 2, ""444.6"": 10, ""487.45"": 5, ""472.0"": 15, ""355.3"": 1, ""632.65"": 10, ""565.6"": 3, ""669.75"": 2, ""616.3"": 5, ""692.5"": 1, ""621.05"": 4, ""814.5"": 10, ""704.4"": 3, ""819.3"": 9, ""829.05"": 10, ""804.0"": 9, ""706.5"": 2, ""864.6"": 5, ""878.9"": 13, ""779.95"": 14, ""776.25"": 10, ""738.1"": 6, ""966.35"": 40, ""869.0"": 7, ""982.3"": 18, ""997.0"": 10, ""872.0"": 9, ""886.05"": 21, ""1005.0"": 14, ""928.55"": 25, ""885.25"": 20, ""883.0"": 18, ""998.0"": 13, ""850.0"": 8, ""957.25"": 43, ""860.0"": 10, ""977.35"": 34, ""888.15"": 21, ""1083.0"": 8, ""904.25"": 38, ""1006.85"": 12, ""902.0"": 38, ""991.3"": 11, ""1150.4"": 14, ""1098.8"": 13, ""1185.25"": 17, ""1078.5"": 6, ""1149.0"": 10, ""1147.35"": 11, ""1007.5"": 13, ""852.0"": 5, ""953.0"": 36, ""896.85"": 23, ""1277.9"": 2, ""1268.9"": 7, ""1225.0"": 13, ""1132.0"": 10, ""1283.55"": 5, ""1164.55"": 13, ""1192.1"": 6, ""1519.0"": 12, ""1415.6"": 9, ""1335.0"": 3, ""1434.0"": 9, ""1317.25"": 6, ""1582.0"": 8, ""1465.3"": 19, ""1600.0"": 12, ""1470.65"": 24, ""1683.0"": 3, ""1702.05"": 1, ""1403.0"": 6, ""1612.35"": 7, ""1453.85"": 14}"
COALINDIA,"{""186.55"": 10, ""154.0"": 15, ""183.6"": 11, ""140.05"": 7, ""134.0"": 24, ""88.2"": 1, ""121.45"": 8, ""90.05"": 7, ""118.75"": 14, ""97.15"": 14, ""93.6"": 13, ""112.95"": 28, ""78.55"": 3, ""88.75"": 4, ""115.0"": 20, ""98.35"": 16, ""117.8"": 12, ""94.25"": 6, ""113.3"": 21, ""132.0"": 12, ""96.05"": 13, ""92.4"": 4, ""128.7"": 8, ""112.5"": 18, ""119.7"": 6, ""117.45"": 15, ""101.75"": 17, ""172.8"": 10, ""132.3"": 8, ""108.15"": 17, ""137.25"": 10, ""123.3"": 8, ""139.3"": 3, ""118.0"": 23, ""166.75"": 16, ""178.0"": 12, ""133.65"": 9, ""170.95"": 11, ""143.75"": 9, ""209.5"": 8, ""176.85"": 9, ""232.4"": 1, ""203.45"": 21, ""180.1"": 16, ""201.0"": 33, ""178.15"": 8, ""195.95"": 27, ""176.6"": 5, ""216.9"": 5, ""192.25"": 9, ""206.3"": 12, ""212.15"": 5, ""288.75"": 2, ""326.55"": 5, ""352.25"": 1, ""471.85"": 26, ""385.45"": 3, ""447.7"": 5, ""412.3"": 10, ""418.95"": 13, ""511.65"": 6, ""395.05"": 2, ""445.75"": 7, ""448.8"": 5, ""526.5"": 3, ""527.8"": 1, ""460.5"": 10, ""502.1"": 5, ""402.6"": 2, ""427.45"": 13}"
DIVISLAB,"{""1779.05"": 4, ""1627.0"": 3, ""1869.95"": 9, ""1800.0"": 7, ""2258.95"": 6, ""1626.0"": 3, ""2474.45"": 4, ""2226.0"": 6, ""2255.35"": 3, ""2537.95"": 1, ""2090.05"": 5, ""3389.0"": 23, ""2985.0"": 1, ""3015.0"": 2, ""3543.8"": 39, ""3914.95"": 21, ""3311.4"": 14, ""3888.0"": 11, ""3326.4"": 14, ""3153.3"": 13, ""4205.0"": 13, ""4425.0"": 13, ""5045.2"": 7, ""4757.0"": 11, ""5271.65"": 3, ""4701.0"": 1, ""5425.1"": 9, ""4356.0"": 12, ""4708.75"": 3, ""3788.95"": 36, ""4520.15"": 37, ""3916.6"": 15, ""4625.0"": 22, ""4640.8"": 12, ""4121.5"": 13, ""4438.8"": 23, ""3365.55"": 23, ""3973.9"": 7, ""3446.0"": 31, ""3544.0"": 38, ""3806.6"": 20, ""3472.0"": 28, ""3903.95"": 17, ""3195.15"": 10, ""3425.0"": 23, ""3254.65"": 15, ""3640.0"": 54, ""3281.3"": 19, ""3419.0"": 19, ""2740.1"": 2, ""2972.0"": 1, ""2730.0"": 2, ""3364.5"": 24, ""3051.0"": 7, ""3308.95"": 15, ""3775.0"": 39, ""3934.7"": 16, ""3529.75"": 35, ""3859.5"": 18, ""3651.0"": 51, ""3295.3"": 17, ""3835.05"": 19, ""3565.55"": 43, ""4074.4"": 16, ""3540.3"": 39, ""3832.8"": 18, ""3350.0"": 32, ""4100.0"": 11, ""3724.0"": 60, ""4670.0"": 10, ""4395.3"": 8, ""5024.85"": 9, ""4615.55"": 17, ""5241.7"": 10, ""6275.85"": 4, ""5678.35"": 1}"
DRREDDY,"{""542.45"": 5, ""598.4"": 2, ""554.6"": 6, ""673.0"": 1, ""499.0"": 1, ""826.45"": 19, ""722.75"": 2, ""838.0"": 19, ""762.8"": 6, ""951.7"": 27, ""843.35"": 26, ""1102.55"": 17, ""1064.55"": 24, ""931.25"": 41, ""1088.7"": 22, ""876.2"": 58, ""875.4"": 62, ""827.0"": 17, ""1058.0"": 22, ""1079.7"": 24, ""1122.9"": 24, ""889.15"": 49, ""999.3"": 11, ""946.6"": 27, ""1015.4"": 17, ""905.2"": 48, ""980.2"": 31, ""888.25"": 49, ""986.2"": 23, ""835.1"": 13, ""883.35"": 38, ""730.8"": 1, ""895.55"": 38, ""757.95"": 3, ""885.35"": 41, ""813.2"": 16, ""922.75"": 20, ""808.0"": 14, ""866.0"": 46, ""863.9"": 55, ""799.4"": 18, ""890.0"": 39, ""929.0"": 24, ""863.0"": 56, ""906.4"": 34, ""840.2"": 13, ""835.0"": 14, ""912.8"": 33, ""859.4"": 41, ""997.8"": 10, ""876.8"": 46, ""1197.95"": 17, ""1110.0"": 10, ""1168.55"": 19, ""1080.0"": 21, ""1138.95"": 15, ""1041.1"": 25, ""1171.3"": 19, ""1074.0"": 9, ""1194.0"": 14, ""1104.15"": 15, ""1301.2"": 4, ""1204.65"": 12, ""1176.15"": 23, ""1284.0"": 13, ""1141.8"": 17, ""1120.0"": 17, ""1421.5"": 1, ""1296.5"": 11, ""1359.0"": 16, ""1201.8"": 15, ""1170.2"": 20}"
EICHERMOT,"{""2288.8"": 9, ""2345.0"": 5, ""2066.5"": 11, ""2287.65"": 9, ""1980.0"": 3, ""1245.0"": 1, ""1497.8"": 3, ""1285.55"": 2, ""1790.0"": 8, ""2006.65"": 5, ""2387.25"": 12, ""2023.0"": 8, ""2303.0"": 9, ""2015.2"": 4, ""2727.0"": 37, ""2340.6"": 7, ""3037.0"": 8, ""2450.0"": 17, ""2716.0"": 36, ""2303.7"": 8, ""2547.25"": 37, ""2797.9"": 15, ""2765.0"": 17, ""2509.0"": 17, ""2768.75"": 29, ""2471.2"": 14, ""2994.0"": 6, ""2471.55"": 19, ""2777.0"": 17, ""2360.0"": 8, ""2360.4"": 7, ""2880.0"": 17, ""2762.75"": 16, ""2159.55"": 23, ""2707.65"": 39, ""2310.0"": 5, ""2818.65"": 17, ""2585.05"": 26, ""2913.05"": 14, ""3513.7"": 13, ""3787.25"": 14, ""3377.0"": 31, ""3889.65"": 21, ""3490.75"": 12, ""3060.0"": 6, ""3354.95"": 29, ""3099.05"": 9, ""2836.0"": 12, ""3748.0"": 12, ""3666.0"": 14, ""3160.0"": 10, ""3478.85"": 18, ""3274.9"": 20, ""3461.0"": 22, ""3308.0"": 14, ""3539.2"": 19, ""3302.9"": 20, ""3546.85"": 19, ""3275.0"": 20, ""4200.0"": 5, ""3847.55"": 22, ""4178.0"": 3, ""3562.45"": 16, ""4018.95"": 9, ""3672.0"": 20, ""4528.3"": 5, ""4908.0"": 19, ""4253.85"": 4, ""4976.0"": 9, ""4592.9"": 14, ""5058.9"": 4, ""4548.0"": 5, ""4689.35"": 20, ""5105.0"": 1, ""4508.75"": 2, ""5015.0"": 5, ""5067.0"": 4}"
GRASIM,"{""794.85"": 8, ""822.0"": 3, ""708.2"": 8, ""833.6"": 2, ""383.55"": 1, ""570.6"": 2, ""467.35"": 2, ""641.85"": 3, ""650.8"": 2, ""562.75"": 2, ""608.3"": 13, ""950.2"": 3, ""859.95"": 4, ""1466.85"": 7, ""1257.0"": 2, ""1345.25"": 11, ""1524.9"": 7, ""1414.45"": 10, ""1607.8"": 28, ""1424.4"": 8, ""1885.5"": 5, ""1636.2"": 22, ""1762.7"": 38, ""1581.25"": 19, ""1922.15"": 15, ""1651.5"": 26, ""1401.65"": 14, ""1823.65"": 16, ""1271.55"": 4, ""1536.55"": 12, ""1809.05"": 16, ""1621.6"": 16, ""1788.0"": 20, ""1669.35"": 31, ""1832.2"": 15, ""1543.35"": 16, ""1662.2"": 34, ""1521.0"": 10, ""1734.4"": 29, ""1649.15"": 22, ""1781.15"": 28, ""1660.4"": 31, ""1792.75"": 22, ""1689.3"": 41, ""1861.0"": 9, ""1751.1"": 29, ""1980.25"": 8, ""2014.0"": 4, ""1820.8"": 14, ""2166.4"": 7, ""2016.55"": 2, ""2027.5"": 4, ""2128.6"": 11, ""2323.75"": 2, ""2201.35"": 12, ""2489.75"": 5, ""2171.6"": 11, ""2877.75"": 1, ""2505.05"": 6, ""2780.9"": 13, ""2583.95"": 5, ""2833.0"": 4, ""2472.05"": 8}"
HCLTECH,"{""585.0"": 11, ""535.05"": 8, ""618.0"": 2, ""577.5"": 16, ""623.5"": 3, ""375.25"": 1, ""565.5"": 20, ""593.5"": 7, ""545.0"": 12, ""729.0"": 2, ""682.4"": 2, ""910.7"": 19, ""872.8"": 4, ""800.25"": 1, ""850.0"": 9, ""1067.0"": 22, ""896.35"": 9, ""905.1"": 12, ""1023.9"": 16, ""1054.8"": 28, ""891.0"": 10, ""1010.0"": 11, ""960.3"": 18, ""1052.5"": 21, ""1377.75"": 5, ""1138.0"": 31, ""1090.0"": 23, ""1189.7"": 24, ""1359.4"": 9, ""1070.2"": 21, ""1191.9"": 20, ""1092.0"": 19, ""1215.0"": 11, ""1097.35"": 22, ""963.0"": 25, ""944.05"": 21, ""877.35"": 6, ""987.05"": 28, ""963.5"": 24, ""882.0"": 5, ""1150.65"": 28, ""1011.5"": 14, ""1156.65"": 32, ""1148.0"": 26, ""1039.35"": 31, ""1113.0"": 31, ""1016.25"": 9, ""1155.15"": 34, ""1202.6"": 6, ""1087.05"": 17, ""1139.3"": 28, ""1311.3"": 7, ""1208.55"": 8, ""1509.9"": 6, ""1417.15"": 4, ""1619.6"": 9, ""1697.35"": 4, ""1683.0"": 4, ""1508.2"": 7, ""1301.65"": 8, ""1235.0"": 12, ""1537.0"": 9, ""1721.4"": 4, ""1888.5"": 5, ""1745.0"": 4}"
HDFCBANK,"{""1287.0"": 15, ""1234.2"": 19, ""1305.5"": 8, ""1304.85"": 9, ""1177.7"": 6, ""1259.9"": 13, ""738.75"": 1, ""1019.0"": 8, ""826.1"": 1, ""1066.65"": 11, ""1157.95"": 1, ""993.0"": 6, ""1148.8"": 3, ""1025.0"": 6, ""1464.4"": 47, ""1345.0"": 9, ""1342.0"": 11, ""1641.0"": 57, ""1562.55"": 36, ""1353.0"": 21, ""1503.65"": 53, ""1527.0"": 59, ""1455.0"": 37, ""1545.35"": 25, ""1404.0"": 32, ""1598.0"": 61, ""1528.95"": 61, ""1725.0"": 9, ""1462.0"": 46, ""1555.05"": 32, ""1414.1"": 38, ""1576.65"": 28, ""1435.0"": 47, ""1292.0"": 8, ""1401.6"": 33, ""1722.1"": 9, ""1278.3"": 17, ""1420.5"": 31, ""1271.6"": 19, ""1410.0"": 33, ""1337.0"": 11, ""1513.9"": 68, ""1428.6"": 40, ""1540.95"": 34, ""1365.0"": 17, ""1642.0"": 59, ""1669.4"": 48, ""1560.0"": 39, ""1702.4"": 15, ""1681.9"": 29, ""1532.05"": 47, ""1734.45"": 9, ""1622.1"": 49, ""1579.0"": 33, ""1757.5"": 7, ""1627.15"": 53, ""1558.4"": 38, ""1670.0"": 48, ""1489.25"": 60, ""1555.75"": 36, ""1460.25"": 46, ""1721.4"": 10, ""1380.25"": 28, ""1363.55"": 18, ""1464.0"": 50, ""1471.6"": 44, ""1421.25"": 31, ""1557.4"": 39, ""1426.8"": 38, ""1794.0"": 3, ""1588.05"": 50, ""1675.95"": 33, ""1788.0"": 6, ""1613.0"": 60, ""1672.1"": 52}"
HDFCLIFE,"{""646.4"": 47, ""565.0"": 45, ""607.75"": 38, ""565.5"": 53, ""646.0"": 44, ""527.5"": 14, ""340.0"": 1, ""518.95"": 16, ""464.0"": 3, ""540.8"": 37, ""486.25"": 9, ""647.6"": 42, ""585.65"": 68, ""567.05"": 40, ""612.7"": 26, ""555.95"": 23, ""556.0"": 23, ""688.5"": 41, ""625.0"": 42, ""617.4"": 31, ""731.0"": 23, ""665.65"": 40, ""746.0"": 14, ""662.0"": 29, ""719.0"": 36, ""657.15"": 24, ""657.1"": 24, ""731.5"": 20, ""660.35"": 32, ""656.0"": 22, ""775.65"": 1, ""675.5"": 56, ""723.95"": 34, ""627.0"": 42, ""678.8"": 45, ""497.05"": 14, ""597.55"": 34, ""594.0"": 47, ""536.0"": 22, ""525.4"": 28, ""617.45"": 29, ""581.2"": 54, ""519.05"": 18, ""598.95"": 43, ""605.9"": 36, ""510.0"": 9, ""525.05"": 18, ""600.9"": 53, ""559.15"": 29, ""620.6"": 34, ""473.7"": 5, ""457.8"": 3, ""690.85"": 40, ""616.75"": 35, ""677.55"": 45, ""648.45"": 31, ""600.75"": 53, ""710.6"": 44, ""616.05"": 35, ""561.55"": 32, ""642.8"": 40, ""538.0"": 23, ""511.4"": 13, ""722.5"": 25, ""664.65"": 33, ""761.2"": 1, ""691.55"": 30, ""755.45"": 2}"
HEROMOTOCO,"{""2659.0"": 39, ""2163.0"": 7, ""2385.0"": 23, ""2210.55"": 19, ""2431.0"": 19, ""1375.0"": 1, ""2785.7"": 25, ""2520.75"": 14, ""3081.35"": 17, ""2730.2"": 41, ""3294.9"": 6, ""2687.0"": 48, ""3056.95"": 20, ""3139.5"": 8, ""2800.6"": 30, ""3529.05"": 3, ""3099.8"": 12, ""2641.1"": 49, ""2909.0"": 29, ""2990.0"": 22, ""2752.0"": 37, ""2640.0"": 46, ""2765.9"": 34, ""2536.0"": 20, ""2854.45"": 32, ""2850.0"": 33, ""2539.0"": 23, ""2684.8"": 46, ""2308.9"": 28, ""2452.0"": 18, ""2210.0"": 18, ""2772.3"": 38, ""2046.85"": 3, ""2347.95"": 30, ""2050.0"": 4, ""2142.4"": 5, ""2709.95"": 39, ""2333.9"": 29, ""2791.8"": 28, ""2630.0"": 47, ""2838.6"": 35, ""2803.0"": 35, ""2410.0"": 25, ""2402.75"": 26, ""2784.0"": 25, ""2511.6"": 23, ""2722.85"": 38, ""2146.0"": 4, ""2926.0"": 25, ""2645.05"": 41, ""3106.85"": 8, ""3144.0"": 8, ""2790.0"": 29, ""3032.85"": 29, ""2823.95"": 50, ""3175.0"": 7, ""2941.5"": 23, ""4849.05"": 5, ""4349.05"": 9, ""4445.2"": 8, ""4779.75"": 9, ""4168.15"": 1, ""4920.25"": 6, ""5894.55"": 2, ""5659.85"": 9, ""4991.0"": 3, ""6246.25"": 1, ""4467.0"": 8, ""4909.95"": 6}"
HINDALCO,"{""195.55"": 9, ""207.3"": 6, ""187.05"": 9, ""221.2"": 1, ""180.3"": 5, ""84.9"": 2, ""132.2"": 1, ""114.3"": 4, ""143.3"": 6, ""170.5"": 7, ""203.15"": 8, ""154.4"": 5, ""165.3"": 5, ""255.95"": 2, ""227.0"": 3, ""275.4"": 2, ""224.55"": 1, ""361.3"": 6, ""305.4"": 2, ""427.5"": 27, ""359.8"": 5, ""474.0"": 31, ""399.5"": 20, ""438.8"": 24, ""551.85"": 4, ""407.1"": 19, ""474.65"": 33, ""553.85"": 3, ""501.55"": 11, ""636.0"": 7, ""384.95"": 12, ""308.95"": 2, ""446.5"": 18, ""447.9"": 25, ""358.8"": 4, ""416.5"": 28, ""483.85"": 20, ""427.6"": 24, ""504.0"": 8, ""381.0"": 12, ""449.9"": 23, ""397.8"": 10, ""433.25"": 32, ""407.45"": 23, ""471.55"": 19, ""438.15"": 22, ""508.9"": 10, ""464.45"": 31, ""494.8"": 14, ""448.75"": 17, ""620.5"": 9, ""537.6"": 11, ""608.95"": 10, ""496.35"": 12, ""661.6"": 10, ""715.25"": 5, ""594.25"": 6, ""712.1"": 4, ""608.0"": 10, ""712.95"": 6, ""645.4"": 3, ""772.65"": 1, ""765.45"": 3, ""622.55"": 7}"
HINDUNILVR,"{""2190.0"": 40, ""2008.0"": 20, ""1907.35"": 3, ""1906.45"": 2, ""2308.2"": 34, ""1757.3"": 1, ""2614.3"": 30, ""1902.0"": 2, ""2149.0"": 36, ""2054.05"": 29, ""2350.0"": 36, ""2000.05"": 16, ""2208.5"": 29, ""2043.0"": 14, ""2220.35"": 34, ""2456.95"": 49, ""2120.0"": 40, ""2505.9"": 62, ""2300.0"": 38, ""2319.35"": 43, ""2533.95"": 55, ""2318.0"": 42, ""2859.3"": 4, ""2201.15"": 33, ""2425.0"": 39, ""1901.55"": 3, ""1931.3"": 14, ""2290.0"": 27, ""2047.0"": 23, ""2413.8"": 48, ""2100.0"": 28, ""2715.0"": 34, ""2508.05"": 67, ""2734.0"": 21, ""2488.0"": 67, ""2428.1"": 38, ""2741.6"": 19, ""2527.05"": 47, ""2693.5"": 29, ""2393.0"": 52, ""2588.55"": 49, ""2419.0"": 44, ""2738.2"": 19, ""2769.65"": 15, ""2488.1"": 67, ""2591.75"": 47, ""2442.9"": 39, ""2582.0"": 63, ""2455.65"": 45, ""2637.0"": 34, ""2497.0"": 71, ""2669.4"": 46, ""2365.45"": 52, ""2346.75"": 46, ""2438.8"": 32, ""2172.05"": 49, ""2389.6"": 65, ""2723.95"": 29, ""2811.3"": 13, ""2666.2"": 41, ""3035.0"": 1, ""2452.6"": 50, ""2375.75"": 52, ""2539.15"": 50}"
ICICIBANK,"{""552.2"": 8, ""515.0"": 10, ""501.85"": 8, ""550.7"": 11, ""268.3"": 1, ""392.95"": 7, ""285.55"": 1, ""380.0"": 5, ""395.65"": 4, ""340.4"": 6, ""422.0"": 3, ""333.75"": 5, ""388.05"": 6, ""488.2"": 4, ""512.0"": 7, ""679.4"": 5, ""590.9"": 7, ""557.1"": 2, ""531.15"": 20, ""628.45"": 11, ""665.0"": 8, ""616.25"": 8, ""717.4"": 29, ""673.85"": 7, ""734.8"": 12, ""735.4"": 13, ""687.9"": 16, ""867.0"": 23, ""769.7"": 7, ""698.2"": 19, ""836.0"": 10, ""642.15"": 14, ""777.9"": 8, ""675.0"": 5, ""757.0"": 20, ""669.95"": 5, ""936.65"": 31, ""837.5"": 9, ""943.25"": 38, ""891.25"": 14, ""958.2"": 21, ""883.3"": 17, ""796.0"": 12, ""877.8"": 19, ""876.85"": 13, ""810.3"": 9, ""958.85"": 21, ""914.8"": 21, ""1008.7"": 15, ""946.0"": 39, ""997.5"": 19, ""925.0"": 32, ""962.05"": 13, ""899.0"": 17, ""950.45"": 29, ""914.75"": 22, ""1043.7"": 4, ""970.15"": 17, ""1059.4"": 4, ""1113.55"": 13, ""1048.1"": 3, ""1169.55"": 11, ""1173.0"": 8, ""1051.05"": 7, ""1257.8"": 14, ""1153.0"": 4, ""1200.45"": 8, ""1362.35"": 1, ""1217.4"": 10, ""1335.35"": 3, ""1232.55"": 19}"
ITC,"{""266.3"": 13, ""235.0"": 19, ""247.9"": 13, ""233.25"": 11, ""243.9"": 11, ""134.6"": 1, ""193.75"": 19, ""157.1"": 1, ""180.7"": 13, ""209.4"": 33, ""191.5"": 8, ""207.7"": 45, ""166.15"": 6, ""175.2"": 6, ""163.35"": 6, ""218.6"": 24, ""196.9"": 17, ""201.8"": 27, ""239.2"": 21, ""203.0"": 27, ""201.6"": 19, ""228.1"": 6, ""199.1"": 13, ""219.4"": 11, ""200.9"": 9, ""217.15"": 20, ""204.35"": 21, ""245.8"": 14, ""265.3"": 13, ""221.7"": 20, ""245.25"": 14, ""209.8"": 38, ""209.55"": 35, ""238.5"": 26, ""207.0"": 41, ""273.15"": 7, ""249.15"": 13, ""282.35"": 1, ""258.55"": 13, ""316.65"": 3, ""349.55"": 6, ""323.25"": 2, ""361.45"": 4, ""347.35"": 11, ""325.35"": 6, ""394.0"": 4, ""369.65"": 2, ""411.35"": 12, ""433.85"": 26, ""499.7"": 14, ""436.1"": 28, ""457.0"": 13, ""433.3"": 26, ""458.2"": 12, ""425.5"": 29, ""434.15"": 22, ""464.8"": 19, ""444.45"": 37, ""481.45"": 9, ""399.4"": 3, ""438.0"": 38, ""399.35"": 3, ""416.0"": 7, ""446.0"": 18, ""402.85"": 6, ""510.65"": 11, ""528.5"": 1, ""470.0"": 17, ""455.4"": 26, ""483.8"": 7}"
INDUSINDBK,"{""1596.55"": 5, ""1396.15"": 25, ""1585.0"": 4, ""235.55"": 1, ""491.85"": 7, ""330.0"": 2, ""548.5"": 1, ""577.5"": 2, ""564.75"": 2, ""483.25"": 5, ""712.0"": 1, ""485.0"": 3, ""571.0"": 1, ""953.5"": 15, ""813.65"": 5, ""983.0"": 17, ""789.0"": 6, ""1119.5"": 18, ""811.0"": 9, ""1050.0"": 18, ""960.0"": 23, ""1067.4"": 24, ""963.05"": 11, ""1055.0"": 21, ""964.1"": 9, ""1189.35"": 14, ""1242.0"": 12, ""875.7"": 8, ""811.5"": 7, ""950.0"": 29, ""831.55"": 9, ""990.0"": 64, ""816.0"": 8, ""1029.0"": 25, ""856.0"": 12, ""953.8"": 17, ""763.2"": 1, ""1275.8"": 16, ""1117.0"": 16, ""1273.55"": 20, ""1141.0"": 28, ""1273.4"": 21, ""1170.0"": 15, ""1066.65"": 22, ""1182.65"": 19, ""990.2"": 30, ""1065.35"": 14, ""1262.0"": 6, ""1446.0"": 39, ""1354.05"": 15, ""1475.65"": 30, ""1386.2"": 17, ""1393.65"": 28, ""1538.5"": 22, ""1450.05"": 34, ""1694.5"": 1, ""1428.05"": 34, ""1430.65"": 34, ""1571.5"": 10, ""1422.7"": 36, ""1576.35"": 10, ""1377.25"": 15, ""1363.55"": 9, ""1550.0"": 16, ""1329.2"": 6, ""1498.0"": 34, ""966.4"": 22}"
INFY,"{""615.1"": 3, ""732.5"": 14, ""708.3"": 16, ""811.6"": 1, ""509.25"": 1, ""720.0"": 11, ""646.7"": 7, ""986.45"": 2, ""912.1"": 4, ""1186.0"": 2, ""1051.1"": 2, ""1392.8"": 33, ""1231.0"": 6, ""1244.75"": 7, ""1406.0"": 31, ""1477.55"": 40, ""1320.0"": 15, ""1311.3"": 12, ""1533.75"": 27, ""1757.0"": 16, ""1662.65"": 27, ""1788.0"": 14, ""1655.0"": 18, ""1848.0"": 13, ""1661.05"": 27, ""1808.95"": 13, ""1669.15"": 22, ""1953.9"": 11, ""1665.0"": 54, ""1923.3"": 14, ""1399.25"": 22, ""1555.0"": 28, ""1367.15"": 20, ""1410.65"": 28, ""1631.35"": 9, ""1553.0"": 27, ""1355.0"": 23, ""1485.0"": 35, ""1672.6"": 22, ""1446.5"": 33, ""1619.75"": 17, ""1364.55"": 23, ""1435.0"": 37, ""1185.3"": 2, ""1279.75"": 15, ""1332.7"": 21, ""1262.25"": 18, ""1498.8"": 38, ""1305.0"": 19, ""1518.4"": 31, ""1518.25"": 33, ""1351.65"": 21, ""1593.0"": 19, ""1486.6"": 39, ""1733.0"": 30, ""1635.5"": 17, ""1378.75"": 32, ""1358.35"": 24, ""1903.0"": 17, ""1718.55"": 29, ""1975.75"": 6, ""1867.4"": 23, ""1991.45"": 1, ""1718.0"": 29}"
JSWSTEEL,"{""256.5"": 6, ""269.5"": 11, ""246.55"": 7, ""257.0"": 6, ""284.0"": 8, ""242.6"": 1, ""296.75"": 1, ""132.5"": 1, ""162.1"": 1, ""202.4"": 2, ""207.75"": 5, ""295.85"": 1, ""257.55"": 9, ""376.2"": 4, ""344.0"": 6, ""413.1"": 4, ""363.2"": 4, ""773.0"": 23, ""671.9"": 37, ""737.2"": 33, ""646.15"": 16, ""776.5"": 20, ""664.0"": 26, ""702.0"": 34, ""628.1"": 14, ""727.3"": 30, ""696.0"": 34, ""604.3"": 7, ""692.95"": 32, ""630.5"": 19, ""704.85"": 28, ""612.05"": 4, ""678.0"": 46, ""566.0"": 4, ""790.0"": 22, ""520.05"": 2, ""536.1"": 1, ""685.0"": 39, ""636.7"": 12, ""701.8"": 32, ""614.2"": 7, ""615.0"": 8, ""691.0"": 36, ""722.4"": 45, ""783.5"": 19, ""692.8"": 29, ""649.05"": 20, ""746.5"": 32, ""681.05"": 49, ""737.15"": 33, ""773.2"": 20, ""835.0"": 15, ""770.55"": 16, ""840.0"": 11, ""801.0"": 19, ""723.0"": 44, ""895.75"": 13, ""784.0"": 15, ""850.0"": 5, ""761.75"": 18, ""833.2"": 10, ""914.0"": 11, ""830.0"": 19, ""928.95"": 16, ""823.8"": 26, ""959.4"": 10, ""957.95"": 13, ""854.15"": 10, ""1063.0"": 1, ""909.0"": 16, ""1018.95"": 3}"
