stocks,levels
OFSS,"{""3000.0"": 28, ""2096.2"": 3, ""2418.2"": 5, ""2800.0"": 48, ""2910.0"": 56, ""1266.0"": 1, ""1731.15"": 2, ""2410.0"": 4, ""2738.0"": 33, ""2980.0"": 31, ""2640.0"": 13, ""2960.0"": 35, ""2641.05"": 14, ""2945.0"": 32, ""3160.0"": 11, ""2771.0"": 41, ""2758.0"": 26, ""2791.55"": 37, ""3302.0"": 30, ""2691.05"": 20, ""2782.5"": 53, ""3507.0"": 10, ""3555.0"": 15, ""3180.3"": 15, ""3554.0"": 14, ""4085.1"": 11, ""4691.55"": 1, ""4187.9"": 9, ""4905.0"": 1, ""4018.05"": 16, ""3815.0"": 19, ""4160.0"": 9, ""3577.0"": 11, ""3990.0"": 14, ""3106.4"": 22, ""3032.35"": 25, ""3510.0"": 11, ""3409.0"": 16, ""2777.6"": 41, ""3154.4"": 10, ""2710.0"": 34, ""2794.2"": 37, ""3184.95"": 9, ""2998.7"": 31, ""2643.25"": 18, ""3055.0"": 18, ""2737.25"": 31, ""2772.25"": 35, ""3041.05"": 28, ""3482.5"": 7, ""3279.25"": 21, ""3732.95"": 17, ""3497.25"": 6, ""3808.2"": 17, ""4288.45"": 8, ""4023.6"": 8, ""3628.8"": 11, ""4013.85"": 17, ""3717.75"": 16, ""6933.4"": 1, ""8783.0"": 1, ""6871.0"": 1, ""7984.0"": 2, ""7022.55"": 2, ""11443.6"": 8, ""9605.05"": 4, ""12619.0"": 3, ""10651.25"": 2, ""11881.85"": 4, ""10428.85"": 7, ""12141.95"": 4, ""13220.0"": 1, ""8209.85"": 6}"
SUNPHARMA,"{""407.1"": 6, ""467.4"": 7, ""420.65"": 4, ""462.5"": 8, ""312.0"": 1, ""504.8"": 12, ""434.25"": 12, ""512.7"": 22, ""466.15"": 5, ""469.0"": 10, ""564.75"": 3, ""483.0"": 11, ""529.3"": 8, ""452.25"": 11, ""539.7"": 4, ""628.0"": 10, ""550.4"": 5, ""654.4"": 3, ""590.0"": 6, ""562.1"": 2, ""721.85"": 1, ""652.7"": 2, ""804.35"": 12, ""743.35"": 2, ""803.9"": 10, ""751.05"": 9, ""851.0"": 14, ""779.35"": 16, ""733.7"": 1, ""871.0"": 10, ""784.8"": 21, ""902.85"": 16, ""809.1"": 13, ""948.0"": 9, ""967.05"": 17, ""835.2"": 22, ""931.3"": 12, ""789.9"": 11, ""951.95"": 20, ""856.8"": 9, ""1070.95"": 6, ""1058.3"": 3, ""973.7"": 19, ""1072.15"": 6, ""946.1"": 12, ""1023.85"": 8, ""922.45"": 19, ""1017.7"": 18, ""977.3"": 18, ""1169.7"": 5, ""1100.25"": 3, ""1167.4"": 3, ""1068.35"": 3, ""1208.55"": 4, ""1520.5"": 18, ""1638.85"": 1, ""1477.7"": 10, ""1564.0"": 9, ""1377.2"": 2, ""1960.35"": 2, ""1723.4"": 11, ""1832.0"": 16, ""1910.0"": 8, ""1693.1"": 3}"
PETRONET,"{""283.75"": 4, ""248.25"": 20, ""250.7"": 22, ""266.2"": 13, ""156.4"": 1, ""231.0"": 21, ""203.5"": 43, ""266.75"": 11, ""216.05"": 70, ""253.8"": 26, ""195.6"": 19, ""193.25"": 21, ""257.9"": 23, ""218.1"": 42, ""261.35"": 23, ""220.15"": 41, ""246.95"": 26, ""206.0"": 150, ""200.5"": 49, ""235.7"": 16, ""238.2"": 24, ""197.4"": 30, ""212.8"": 60, ""228.9"": 25, ""229.55"": 23, ""213.0"": 57, ""225.35"": 31, ""216.3"": 72, ""195.65"": 17, ""213.9"": 71, ""192.5"": 13, ""210.9"": 78, ""176.25"": 4, ""208.55"": 67, ""177.3"": 3, ""181.4"": 4, ""194.25"": 18, ""209.5"": 62, ""181.7"": 9, ""204.8"": 63, ""191.05"": 19, ""192.15"": 16, ""216.95"": 53, ""193.0"": 20, ""225.8"": 26, ""206.05"": 74, ""228.4"": 17, ""207.6"": 62, ""217.0"": 50, ""202.65"": 44, ""219.2"": 36, ""208.6"": 69, ""223.0"": 42, ""200.7"": 63, ""240.4"": 12, ""179.35"": 5, ""289.45"": 2, ""248.6"": 21, ""287.0"": 5, ""249.3"": 25, ""316.15"": 7, ""284.4"": 6, ""246.4"": 22, ""370.95"": 4, ""377.2"": 1, ""312.8"": 9, ""361.65"": 6, ""308.85"": 11, ""346.8"": 9, ""349.5"": 10, ""288.35"": 11}"
NUVAMA,"{""3770.0"": 1, ""3799.95"": 1, ""3170.7"": 5, ""4548.95"": 3, ""3760.8"": 1, ""5500.0"": 1, ""4120.0"": 2, ""5350.0"": 6, ""4600.0"": 2, ""6719.0"": 10, ""6898.85"": 15, ""7100.0"": 5, ""5849.95"": 4, ""7395.5"": 3, ""7489.75"": 1, ""6273.05"": 5, ""7648.0"": 1, ""7300.0"": 2, ""4970.7"": 10}"
BRIGADE,"{""186.5"": 2, ""223.6"": 8, ""187.0"": 2, ""246.9"": 6, ""216.5"": 9, ""254.9"": 7, ""107.7"": 2, ""151.3"": 3, ""90.5"": 1, ""159.8"": 7, ""130.7"": 2, ""185.5"": 1, ""154.55"": 1, ""156.9"": 4, ""255.0"": 7, ""219.8"": 14, ""281.15"": 9, ""221.4"": 7, ""265.0"": 12, ""299.65"": 2, ""240.1"": 10, ""303.3"": 3, ""233.05"": 11, ""280.0"": 8, ""358.0"": 2, ""357.0"": 1, ""292.1"": 6, ""358.35"": 2, ""496.9"": 33, ""528.8"": 6, ""401.6"": 9, ""523.9"": 9, ""415.0"": 2, ""511.9"": 12, ""540.0"": 8, ""428.5"": 7, ""554.7"": 5, ""376.15"": 1, ""473.75"": 20, ""426.45"": 6, ""530.7"": 11, ""477.15"": 30, ""463.8"": 24, ""484.05"": 24, ""526.8"": 9, ""460.1"": 23, ""444.6"": 20, ""430.7"": 4, ""509.6"": 12, ""446.25"": 15, ""607.65"": 4, ""550.1"": 5, ""599.55"": 10, ""552.7"": 5, ""649.95"": 1, ""565.0"": 12, ""581.15"": 16, ""934.95"": 7, ""903.55"": 2, ""1108.0"": 5, ""940.85"": 8, ""1060.0"": 5, ""827.0"": 2, ""990.0"": 1, ""1161.35"": 9, ""1453.1"": 2, ""1089.8"": 2, ""1448.7"": 1, ""1049.05"": 3, ""1340.5"": 8, ""1215.25"": 6, ""1338.7"": 10, ""984.3"": 10}"
AAVAS,"{""1734.0"": 18, ""1431.25"": 12, ""1949.85"": 21, ""2101.0"": 6, ""1799.05"": 24, ""2038.0"": 12, ""849.05"": 1, ""1342.0"": 16, ""940.8"": 1, ""1443.9"": 21, ""1262.0"": 2, ""1565.0"": 24, ""1283.05"": 2, ""1540.0"": 23, ""1385.25"": 21, ""2117.95"": 3, ""1755.55"": 12, ""2380.4"": 6, ""2424.9"": 14, ""2106.6"": 1, ""2674.75"": 7, ""2124.15"": 5, ""2160.0"": 13, ""3074.35"": 2, ""2799.9"": 14, ""2301.55"": 25, ""2928.8"": 8, ""2625.0"": 9, ""2920.0"": 12, ""2261.55"": 23, ""3016.0"": 5, ""2325.3"": 18, ""3340.0"": 1, ""2114.15"": 6, ""2634.95"": 7, ""2026.6"": 9, ""1815.0"": 18, ""2130.0"": 8, ""2411.4"": 14, ""2102.0"": 5, ""2339.35"": 8, ""1850.0"": 27, ""2078.35"": 11, ""2029.9"": 7, ""1698.5"": 40, ""1804.0"": 16, ""2045.95"": 13, ""1589.7"": 25, ""1812.4"": 20, ""1384.65"": 20, ""1335.5"": 10, ""1594.95"": 50, ""1631.0"": 27, ""1550.0"": 30, ""1817.6"": 27, ""1403.15"": 18, ""1416.3"": 16, ""1458.0"": 22, ""1625.0"": 42, ""1370.0"": 29, ""1499.0"": 25, ""1321.0"": 9, ""1307.0"": 3, ""1689.3"": 41, ""1513.4"": 12, ""1460.95"": 24, ""1978.95"": 17, ""1827.45"": 22, ""1603.3"": 26, ""1779.3"": 25, ""1939.95"": 22, ""1633.8"": 31, ""1622.05"": 26, ""1714.7"": 20, ""1645.0"": 25, ""1719.6"": 29, ""1738.0"": 21}"
CRAFTSMAN,"{""1245.0"": 1, ""1854.9"": 2, ""1648.5"": 3, ""2176.0"": 15, ""2100.0"": 32, ""1834.8"": 5, ""1929.0"": 7, ""2778.0"": 9, ""2130.0"": 4, ""2075.25"": 7, ""2449.0"": 7, ""1901.1"": 4, ""1840.0"": 2, ""2498.75"": 5, ""2477.2"": 10, ""2026.6"": 12, ""2894.9"": 3, ""2502.3"": 5, ""2994.85"": 5, ""2630.0"": 7, ""3466.8"": 8, ""2992.75"": 6, ""3458.7"": 9, ""3071.0"": 6, ""3710.95"": 2, ""3085.55"": 13, ""3613.9"": 4, ""2735.0"": 5, ""3287.95"": 8, ""4139.95"": 7, ""3915.25"": 5, ""4963.0"": 20, ""5025.5"": 10, ""5065.95"": 15, ""4522.25"": 10, ""4214.35"": 4, ""5419.0"": 7, ""5513.65"": 5, ""4028.05"": 15, ""4525.0"": 10, ""3782.05"": 1, ""4565.0"": 10, ""4754.7"": 14, ""4250.0"": 13, ""4487.4"": 11, ""4080.2"": 6, ""5840.0"": 4, ""4997.95"": 24, ""5686.0"": 6, ""6679.65"": 3, ""7121.25"": 1, ""4602.4"": 8, ""5398.2"": 10, ""4842.0"": 19, ""5894.7"": 5}"
EQUITASBNK,"{""38.1"": 3, ""68.25"": 13, ""63.0"": 21, ""50.0"": 14, ""59.4"": 23, ""64.5"": 12, ""57.1"": 20, ""76.8"": 5, ""55.7"": 17, ""64.2"": 17, ""71.2"": 13, ""60.55"": 24, ""68.2"": 15, ""58.3"": 13, ""63.8"": 16, ""47.4"": 11, ""52.25"": 24, ""58.7"": 21, ""46.7"": 6, ""57.85"": 8, ""50.8"": 8, ""51.0"": 13, ""59.75"": 17, ""37.45"": 7, ""47.8"": 6, ""42.85"": 3, ""52.0"": 10, ""45.8"": 4, ""51.75"": 9, ""47.2"": 9, ""63.15"": 12, ""50.5"": 9, ""63.9"": 13, ""77.9"": 4, ""61.3"": 11, ""90.15"": 12, ""80.1"": 5, ""101.2"": 11, ""82.1"": 15, ""92.0"": 10, ""101.9"": 15, ""88.7"": 12, ""116.5"": 1, ""99.6"": 11, ""109.75"": 4, ""88.25"": 10, ""102.75"": 9, ""102.4"": 10, ""91.3"": 11, ""89.0"": 9, ""107.8"": 7, ""74.6"": 4, ""86.9"": 11, ""65.6"": 12, ""71.79"": 12, ""61.35"": 9, ""75.5"": 2, ""62.56"": 22}"
ABBOTINDIA,"{""10350.0"": 1, ""11350.0"": 1, ""13050.0"": 4, ""12329.25"": 3, ""13470.05"": 2, ""12186.55"": 3, ""16499.0"": 38, ""12501.45"": 15, ""18500.0"": 10, ""18679.75"": 12, ""16225.0"": 31, ""17799.0"": 29, ""14811.0"": 13, ""17350.0"": 19, ""16000.0"": 45, ""17050.0"": 13, ""15539.95"": 28, ""15125.0"": 8, ""16050.0"": 20, ""15050.0"": 11, ""16699.9"": 25, ""13959.8"": 1, ""14995.0"": 24, ""14228.0"": 5, ""15400.0"": 29, ""14586.05"": 20, ""16400.0"": 30, ""15832.0"": 17, ""19994.7"": 27, ""17355.05"": 21, ""19201.0"": 22, ""23934.45"": 11, ""19700.0"": 15, ""17681.65"": 20, ""19620.0"": 12, ""15514.0"": 28, ""17999.0"": 32, ""15870.0"": 25, ""18398.2"": 19, ""16200.0"": 41, ""18599.0"": 16, ""20900.8"": 17, ""17325.0"": 19, ""19466.4"": 13, ""18000.0"": 32, ""22499.0"": 23, ""19900.0"": 8, ""23140.0"": 30, ""20605.05"": 18, ""23869.95"": 18, ""22870.0"": 33, ""24744.25"": 1, ""22320.05"": 23, ""23645.95"": 19, ""22000.0"": 40, ""22051.0"": 21, ""24455.05"": 2, ""29638.95"": 14, ""28800.0"": 19, ""25200.0"": 4, ""27216.5"": 19, ""25588.55"": 10, ""28450.0"": 19, ""26601.0"": 9, ""26770.0"": 12, ""30521.0"": 1, ""27502.75"": 21, ""27800.0"": 29, ""29809.2"": 15, ""26912.1"": 12, ""30668.0"": 1, ""25325.0"": 6}"
PRESTIGE,"{""326.95"": 2, ""283.65"": 16, ""365.8"": 3, ""311.1"": 10, ""426.0"": 10, ""332.1"": 6, ""141.9"": 2, ""133.65"": 1, ""244.7"": 9, ""167.0"": 4, ""283.7"": 17, ""222.0"": 4, ""271.0"": 16, ""241.05"": 6, ""300.0"": 16, ""247.85"": 6, ""305.1"": 9, ""266.0"": 10, ""315.0"": 6, ""280.0"": 15, ""269.15"": 7, ""325.0"": 5, ""263.0"": 8, ""317.0"": 5, ""377.8"": 3, ""315.5"": 2, ""501.9"": 14, ""392.0"": 5, ""507.3"": 4, ""406.1"": 13, ""522.0"": 4, ""412.3"": 10, ""487.0"": 16, ""424.35"": 17, ""554.9"": 6, ""389.0"": 4, ""526.45"": 3, ""398.05"": 7, ""379.0"": 5, ""478.0"": 24, ""412.0"": 11, ""498.45"": 6, ""417.6"": 14, ""475.8"": 21, ""425.15"": 16, ""485.0"": 16, ""511.4"": 5, ""431.9"": 18, ""393.0"": 4, ""439.4"": 26, ""391.0"": 5, ""430.9"": 19, ""520.0"": 3, ""471.3"": 25, ""602.3"": 6, ""616.2"": 2, ""521.2"": 3, ""615.0"": 1, ""543.0"": 4, ""691.95"": 1, ""591.25"": 5, ""1231.3"": 8, ""1440.0"": 4, ""1065.2"": 3, ""1043.3"": 2, ""1267.0"": 5, ""967.3"": 3, ""1349.8"": 4, ""1160.05"": 6, ""1386.05"": 5, ""2074.8"": 1, ""1917.0"": 8, ""1592.35"": 7, ""1655.0"": 8, ""1972.0"": 1, ""1687.1"": 5, ""1909.85"": 3, ""1505.95"": 4, ""1900.0"": 8, ""1211.15"": 12}"
