stocks,levels
BAJAJHFL,"{""128.26"": 8, ""125.34"": 5, ""147.7"": 2}"
BAJAJHLDNG,"{""3903.95"": 8, ""3250.0"": 9, ""3589.85"": 26, ""3260.0"": 7, ""3950.0"": 6, ""1460.15"": 1, ""2154.95"": 1, ""1845.0"": 1, ""1850.35"": 1, ""3005.0"": 6, ""2545.1"": 3, ""2880.0"": 4, ""2385.1"": 3, ""2212.65"": 4, ""3348.85"": 14, ""2850.2"": 5, ""3757.15"": 11, ""3141.0"": 13, ""3663.0"": 16, ""3677.0"": 19, ""3451.0"": 17, ""5100.0"": 18, ""4654.6"": 6, ""5160.0"": 14, ""4789.6"": 19, ""5660.4"": 6, ""4890.0"": 18, ""5587.0"": 6, ""5000.0"": 25, ""5380.0"": 12, ""4752.05"": 14, ""6598.0"": 14, ""4760.0"": 11, ""5200.0"": 17, ""4294.05"": 6, ""5469.7"": 12, ""5276.95"": 10, ""7378.45"": 12, ""6140.0"": 11, ""6850.0"": 22, ""6301.0"": 14, ""7078.25"": 13, ""5990.65"": 13, ""5998.0"": 14, ""5560.15"": 4, ""6170.0"": 13, ""6535.0"": 6, ""5770.0"": 5, ""7040.0"": 14, ""6279.05"": 6, ""7488.95"": 15, ""7640.0"": 2, ""6900.0"": 21, ""7494.0"": 14, ""6982.05"": 17, ""7450.0"": 17, ""6651.0"": 18, ""6627.9"": 11, ""8373.85"": 15, ""7620.0"": 2, ""8568.0"": 5, ""9348.95"": 6, ""7965.25"": 13, ""7739.5"": 4, ""8495.0"": 8, ""7659.95"": 2, ""9980.0"": 5, ""10075.0"": 3, ""9078.85"": 1, ""11350.0"": 6, ""10004.85"": 4, ""11154.5"": 8, ""10120.05"": 4, ""11545.9"": 4, ""13238.0"": 1, ""10245.1"": 8}"
BAJFINANCE,"{""4280.0"": 4, ""3880.25"": 7, ""4295.75"": 2, ""3950.0"": 10, ""4923.4"": 5, ""1915.65"": 3, ""1783.0"": 1, ""3519.5"": 11, ""3142.85"": 2, ""3749.85"": 2, ""3006.9"": 2, ""3519.0"": 11, ""3101.35"": 2, ""4960.0"": 7, ""5372.5"": 9, ""4666.5"": 7, ""5822.2"": 19, ""5670.0"": 9, ""4362.0"": 6, ""5749.95"": 12, ""6249.0"": 16, ""6342.8"": 16, ""5868.0"": 19, ""6057.0"": 19, ""7999.0"": 6, ""7320.75"": 55, ""8050.0"": 8, ""7220.0"": 52, ""6678.3"": 34, ""7477.0"": 45, ""6492.6"": 20, ""8045.0"": 7, ""6708.1"": 34, ""5912.9"": 19, ""7590.9"": 28, ""5488.0"": 12, ""6169.2"": 17, ""5220.0"": 11, ""7638.0"": 22, ""6861.35"": 39, ""7778.0"": 20, ""7026.8"": 53, ""6931.0"": 42, ""6719.9"": 39, ""5645.0"": 15, ""6527.6"": 17, ""5485.7"": 11, ""6945.0"": 41, ""7999.9"": 6, ""7734.0"": 28, ""6801.0"": 38, ""8192.0"": 1, ""6931.25"": 42, ""7145.25"": 53, ""7830.0"": 20, ""6535.0"": 19, ""6187.8"": 20, ""7350.0"": 58, ""7419.45"": 43, ""6585.0"": 24, ""6375.7"": 14, ""7429.45"": 48, ""6425.0"": 14, ""7824.0"": 20, ""6601.0"": 39, ""6451.0"": 15, ""6792.0"": 34, ""7599.9"": 24}"
BFINVEST,"{""377.0"": 21, ""355.0"": 8, ""308.55"": 34, ""310.5"": 33, ""352.9"": 10, ""308.5"": 26, ""327.0"": 30, ""151.0"": 1, ""268.8"": 21, ""229.15"": 1, ""224.0"": 1, ""348.45"": 7, ""368.5"": 9, ""290.65"": 28, ""348.85"": 11, ""258.3"": 11, ""319.0"": 25, ""259.2"": 8, ""252.95"": 7, ""294.0"": 34, ""327.8"": 27, ""272.1"": 31, ""331.1"": 22, ""268.15"": 26, ""293.9"": 31, ""273.4"": 25, ""330.0"": 34, ""265.1"": 16, ""319.9"": 42, ""265.9"": 7, ""330.95"": 24, ""347.7"": 6, ""422.9"": 4, ""445.0"": 3, ""311.15"": 24, ""398.6"": 10, ""351.0"": 8, ""397.0"": 12, ""320.0"": 42, ""371.4"": 16, ""309.8"": 40, ""349.8"": 13, ""290.7"": 29, ""372.55"": 14, ""311.7"": 27, ""255.8"": 6, ""271.45"": 22, ""342.95"": 11, ""253.05"": 7, ""285.0"": 25, ""235.7"": 6, ""314.1"": 21, ""278.3"": 32, ""333.0"": 23, ""275.0"": 70, ""331.95"": 19, ""303.0"": 26, ""260.0"": 12, ""462.65"": 2, ""303.8"": 24, ""560.0"": 11, ""428.95"": 1, ""374.1"": 12, ""453.95"": 1, ""399.0"": 11, ""368.0"": 12, ""398.95"": 11, ""373.5"": 11, ""567.0"": 10, ""537.5"": 18, ""447.0"": 1, ""578.95"": 10, ""504.05"": 8, ""592.9"": 9, ""500.1"": 7, ""501.35"": 7, ""650.0"": 7, ""493.0"": 3, ""580.9"": 13, ""510.55"": 18, ""614.8"": 12, ""531.3"": 14, ""604.75"": 17, ""500.2"": 7, ""728.0"": 8, ""554.0"": 11, ""574.4"": 17, ""812.8"": 1, ""636.3"": 6, ""829.0"": 1, ""765.0"": 2}"
BSE,"{""169.05"": 20, ""189.3"": 8, ""158.35"": 4, ""196.65"": 7, ""91.65"": 2, ""154.3"": 2, ""124.35"": 3, ""186.25"": 13, ""160.65"": 7, ""160.5"": 8, ""202.65"": 14, ""170.0"": 18, ""155.35"": 3, ""216.45"": 4, ""219.35"": 1, ""192.05"": 7, ""210.35"": 4, ""190.35"": 12, ""178.5"": 12, ""207.3"": 13, ""325.95"": 3, ""285.65"": 1, ""470.0"": 5, ""341.1"": 1, ""425.0"": 3, ""377.45"": 3, ""492.65"": 2, ""420.55"": 8, ""475.2"": 5, ""791.25"": 2, ""601.65"": 10, ""621.9"": 4, ""781.35"": 2, ""619.6"": 9, ""1046.65"": 1, ""869.25"": 6, ""929.0"": 4, ""650.0"": 14, ""797.75"": 2, ""549.0"": 5, ""712.9"": 8, ""624.25"": 12, ""710.0"": 4, ""581.1"": 8, ""621.0"": 4, ""554.05"": 5, ""596.7"": 13, ""521.5"": 8, ""427.05"": 3, ""488.65"": 2, ""406.2"": 6, ""559.95"": 6, ""1438.0"": 3, ""2595.0"": 4, ""2190.0"": 6, ""1980.6"": 1, ""2598.95"": 6, ""2159.85"": 2, ""1941.05"": 1, ""3264.7"": 1, ""2820.0"": 6, ""2425.0"": 8, ""2115.0"": 3, ""4989.8"": 1, ""4969.0"": 1, ""4280.0"": 5, ""5837.95"": 4, ""5023.1"": 1, ""6133.4"": 1}"
CAMS,"{""1260.0"": 2, ""1890.0"": 8, ""1755.0"": 2, ""2023.3"": 3, ""1701.0"": 1, ""1741.5"": 2, ""1771.5"": 5, ""2429.3"": 22, ""2945.0"": 10, ""3740.65"": 7, ""3545.0"": 11, ""2801.0"": 19, ""4067.4"": 5, ""2975.0"": 13, ""2900.0"": 14, ""3250.0"": 6, ""2560.05"": 11, ""2971.5"": 13, ""2230.0"": 46, ""2292.0"": 41, ""2682.75"": 12, ""2037.15"": 8, ""2656.0"": 11, ""2152.0"": 14, ""2500.0"": 38, ""2177.05"": 28, ""2640.0"": 14, ""2390.15"": 20, ""2690.0"": 9, ""2150.0"": 16, ""2340.0"": 16, ""2205.0"": 22, ""2355.0"": 26, ""2010.0"": 4, ""2263.7"": 23, ""2026.2"": 3, ""2265.0"": 26, ""2132.0"": 14, ""2345.0"": 24, ""2545.2"": 9, ""2351.0"": 24, ""2667.9"": 10, ""2639.0"": 16, ""2988.0"": 17, ""2618.05"": 19, ""2660.6"": 11, ""3242.0"": 9, ""2707.1"": 17, ""3030.05"": 15, ""3050.0"": 16, ""4327.75"": 9, ""4910.0"": 4, ""4638.9"": 6, ""4773.75"": 3, ""4050.0"": 8, ""4969.85"": 8, ""4206.0"": 3, ""4420.0"": 16, ""5367.5"": 2, ""5287.85"": 3}"
CANFINHOME,"{""433.7"": 5, ""376.25"": 10, ""424.6"": 6, ""368.0"": 12, ""519.0"": 34, ""253.3"": 1, ""325.8"": 2, ""267.35"": 2, ""407.45"": 9, ""419.9"": 9, ""361.35"": 9, ""459.5"": 9, ""484.35"": 32, ""435.15"": 4, ""488.2"": 18, ""513.95"": 23, ""430.0"": 9, ""529.9"": 24, ""455.25"": 9, ""534.4"": 18, ""467.95"": 12, ""619.9"": 15, ""489.2"": 22, ""606.0"": 18, ""502.45"": 20, ""596.6"": 22, ""501.5"": 21, ""577.9"": 22, ""491.8"": 20, ""722.0"": 19, ""614.3"": 13, ""675.45"": 11, ""518.25"": 34, ""555.95"": 14, ""669.95"": 15, ""520.2"": 31, ""685.0"": 8, ""440.65"": 7, ""406.65"": 9, ""571.2"": 20, ""678.05"": 8, ""452.0"": 10, ""530.95"": 17, ""503.1"": 19, ""569.0"": 17, ""486.4"": 14, ""517.1"": 23, ""606.1"": 19, ""508.55"": 21, ""909.8"": 6, ""700.05"": 8, ""797.0"": 22, ""737.05"": 16, ""782.95"": 25, ""692.05"": 8, ""843.0"": 19, ""734.2"": 16, ""721.05"": 21, ""859.9"": 15, ""701.95"": 6, ""836.0"": 14, ""792.0"": 26, ""716.15"": 10, ""680.0"": 10, ""938.0"": 1, ""766.35"": 25, ""951.75"": 1, ""821.0"": 16, ""897.95"": 8, ""810.5"": 11, ""873.65"": 17}"
CDSL,"{""121.3"": 3, ""126.0"": 3, ""150.9"": 1, ""89.9"": 1, ""119.0"": 3, ""105.6"": 4, ""256.95"": 6, ""210.15"": 1, ""253.0"": 5, ""221.05"": 4, ""283.2"": 2, ""237.5"": 10, ""275.5"": 3, ""238.2"": 8, ""282.75"": 2, ""385.0"": 2, ""458.1"": 1, ""789.5"": 4, ""551.0"": 14, ""719.5"": 7, ""717.5"": 6, ""640.0"": 10, ""812.0"": 6, ""646.85"": 19, ""867.2"": 6, ""722.0"": 10, ""827.0"": 1, ""715.7"": 8, ""640.95"": 9, ""803.15"": 5, ""507.5"": 14, ""648.65"": 8, ""533.4"": 3, ""577.5"": 11, ""725.95"": 12, ""600.0"": 26, ""600.7"": 29, ""638.75"": 8, ""490.0"": 19, ""518.8"": 8, ""440.45"": 1, ""512.5"": 7, ""486.75"": 10, ""507.0"": 15, ""546.75"": 12, ""621.0"": 12, ""590.5"": 13, ""630.5"": 11, ""553.7"": 18, ""715.0"": 9, ""710.0"": 11, ""631.0"": 9, ""993.85"": 4, ""868.5"": 3, ""958.6"": 10, ""858.7"": 6, ""1033.5"": 8, ""893.2"": 7, ""990.0"": 3, ""811.0"": 5, ""1119.5"": 1, ""968.0"": 6, ""917.6"": 15, ""999.6"": 4, ""1269.3"": 4, ""1085.5"": 4, ""1664.4"": 5, ""1348.4"": 4, ""1581.0"": 5, ""1344.6"": 2, ""1640.0"": 3, ""1678.85"": 1, ""1427.0"": 7, ""1989.8"": 1}"
CHOICEIN,"{""74.3"": 2, ""82.9"": 1, ""96.25"": 2, ""103.6"": 2, ""97.8"": 2, ""105.75"": 1, ""128.95"": 17, ""149.7"": 1, ""126.0"": 12, ""116.0"": 4, ""140.5"": 7, ""125.4"": 9, ""137.25"": 9, ""125.5"": 10, ""197.45"": 2, ""166.1"": 6, ""181.75"": 9, ""220.5"": 15, ""193.5"": 7, ""227.8"": 5, ""215.8"": 6, ""214.9"": 2, ""266.05"": 3, ""302.0"": 2, ""243.85"": 3, ""313.65"": 1, ""321.6"": 4, ""451.2"": 5, ""358.1"": 5, ""413.9"": 1, ""443.1"": 4, ""449.5"": 2, ""568.9"": 1}"
CHOLAFIN,"{""269.5"": 2, ""333.55"": 9, ""296.2"": 8, ""318.75"": 10, ""287.05"": 7, ""349.0"": 1, ""117.4"": 1, ""183.7"": 2, ""120.1"": 1, ""224.55"": 3, ""197.5"": 2, ""259.0"": 1, ""215.6"": 2, ""265.0"": 1, ""233.0"": 8, ""394.9"": 1, ""345.15"": 2, ""390.65"": 2, ""514.05"": 14, ""588.1"": 10, ""503.7"": 9, ""600.95"": 7, ""513.0"": 11, ""590.55"": 10, ""502.75"": 7, ""541.9"": 14, ""470.0"": 4, ""472.5"": 2, ""620.75"": 10, ""544.1"": 18, ""554.2"": 16, ""667.4"": 12, ""589.0"": 9, ""469.25"": 4, ""703.9"": 9, ""595.1"": 7, ""685.0"": 16, ""768.0"": 11, ""600.4"": 9, ""717.2"": 16, ""600.0"": 8, ""657.3"": 9, ""612.1"": 9, ""817.75"": 2, ""694.0"": 13, ""767.45"": 14, ""684.15"": 18, ""762.3"": 12, ""658.0"": 12, ""803.1"": 7, ""709.9"": 11, ""1214.6"": 21, ""997.25"": 1, ""1272.9"": 15, ""1085.4"": 13, ""1310.0"": 7, ""1011.2"": 4, ""1236.0"": 14, ""1100.5"": 19, ""1352.6"": 7, ""1197.6"": 14, ""1476.2"": 4, ""1477.0"": 6, ""1302.5"": 6, ""1652.0"": 2, ""1181.15"": 9, ""1364.0"": 10, ""1168.0"": 16, ""1343.15"": 11}"
