stocks,levels
BRIGADE,"{""(254.9, '2020-02')"": 7, ""(90.5, '2020-05')"": 1, ""(303.3, '2021-03')"": 3, ""(233.05, '2021-04')"": 11, ""(554.7, '2022-03')"": 5, ""(376.15, '2022-05')"": 1, ""(585.0, '2022-09')"": 18, ""(430.7, '2023-01')"": 4, ""(509.6, '2023-02')"": 12, ""(1108.0, '2024-02')"": 2, ""(827.0, '2024-03')"": 2, ""(1453.1, '2024-06')"": 2, ""(1089.8, '2024-08')"": 2, ""(1448.7, '2024-09')"": 1}"
AVANTIFEED,"{""(770.0, '2020-01')"": 2, ""(250.5, '2020-03')"": 1, ""(587.0, '2020-08')"": 14, ""(564.0, '2020-12')"": 22, ""(440.1, '2020-12')"": 34, ""(410.0, '2021-03')"": 24, ""(674.85, '2021-07')"": 10, ""(524.0, '2021-08')"": 20, ""(491.35, '2021-11')"": 25, ""(638.8, '2022-01')"": 12, ""(384.2, '2022-05')"": 22, ""(527.85, '2022-09')"": 20, ""(364.1, '2022-11')"": 16, ""(417.0, '2023-02')"": 19, ""(321.1, '2023-03')"": 1, ""(487.95, '2023-09')"": 25, ""(385.9, '2023-10')"": 31, ""(598.5, '2024-01')"": 20, ""(793.0, '2024-08')"": 1, ""(541.5, '2024-10')"": 28}"
HEROMOTOCO,"{""(2431.0, '2020-02')"": 19, ""(1375.0, '2020-03')"": 1, ""(3294.9, '2020-10')"": 6, ""(3529.05, '2021-02')"": 3, ""(2641.1, '2021-04')"": 49, ""(2990.0, '2021-06')"": 22, ""(2536.0, '2021-08')"": 20, ""(2210.0, '2021-12')"": 18, ""(2772.3, '2022-02')"": 38, ""(2046.85, '2022-03')"": 3, ""(2838.6, '2022-08')"": 35, ""(2402.75, '2022-10')"": 26, ""(2784.0, '2022-12')"": 25, ""(2146.0, '2023-03')"": 4, ""(4849.05, '2024-02')"": 5, ""(4168.15, '2024-04')"": 1, ""(5894.55, '2024-06')"": 2, ""(6246.25, '2024-09')"": 1}"
EQUITASBNK,"{""(68.25, '2021-03')"": 10, ""(76.8, '2021-07')"": 5, ""(55.7, '2021-08')"": 17, ""(71.2, '2021-10')"": 10, ""(59.75, '2022-05')"": 17, ""(37.45, '2022-06')"": 7, ""(101.2, '2023-07')"": 11, ""(116.5, '2024-01')"": 1, ""(88.25, '2024-03')"": 10, ""(107.8, '2024-06')"": 7}"
VBL,"{""(77.3, '2020-01')"": 4, ""(42.85, '2020-03')"": 1, ""(70.85, '2020-08')"": 5, ""(57.45, '2020-10')"": 4, ""(100.45, '2021-02')"": 9, ""(122.45, '2021-06')"": 20, ""(135.5, '2021-11')"": 2, ""(286.5, '2022-12')"": 6, ""(220.0, '2023-02')"": 5, ""(349.4, '2023-05')"": 5, ""(624.8, '2024-02')"": 9, ""(528.0, '2024-06')"": 3, ""(681.1, '2024-07')"": 1, ""(536.85, '2024-10')"": 1}"
CHOLAFIN,"{""(349.0, '2020-02')"": 1, ""(117.4, '2020-04')"": 1, ""(600.95, '2021-04')"": 7, ""(470.0, '2021-08')"": 4, ""(469.25, '2021-12')"": 4, ""(768.0, '2022-04')"": 11, ""(600.0, '2022-06')"": 8, ""(817.75, '2022-09')"": 2, ""(658.0, '2023-01')"": 12, ""(997.25, '2023-08')"": 1, ""(1310.0, '2024-01')"": 6, ""(1011.2, '2024-03')"": 4, ""(1652.0, '2024-09')"": 2}"
NMDC,"{""(52.7, '2020-01')"": 13, ""(19.3, '2020-03')"": 1, ""(39.75, '2020-08')"": 15, ""(25.3, '2020-09')"": 4, ""(84.1, '2021-05')"": 1, ""(46.4, '2021-12')"": 12, ""(67.9, '2022-04')"": 13, ""(35.55, '2022-07')"": 5, ""(123.2, '2023-01')"": 1, ""(95.15, '2023-05')"": 3, ""(190.35, '2024-03')"": 1, ""(286.35, '2024-05')"": 1, ""(204.9, '2024-09')"": 10}"
JINDALSAW,"{""(35.05, '2019-12')"": 9, ""(51.3, '2020-01')"": 9, ""(19.9, '2020-03')"": 1, ""(37.4, '2020-09')"": 14, ""(73.8, '2021-07')"": 7, ""(59.7, '2022-01')"": 11, ""(40.0, '2022-02')"": 21, ""(37.5, '2022-06')"": 13, ""(46.4, '2022-08')"": 15, ""(38.7, '2022-10')"": 12, ""(190.0, '2024-03')"": 4, ""(383.85, '2024-10')"": 1}"
KNRCON,"{""(155.9, '2020-01')"": 3, ""(85.5, '2020-03')"": 1, ""(140.3, '2020-08')"": 7, ""(242.0, '2021-02')"": 40, ""(343.9, '2021-09')"": 12, ""(242.35, '2021-11')"": 41, ""(329.85, '2022-02')"": 11, ""(207.5, '2022-06')"": 6, ""(269.4, '2022-08')"": 34, ""(202.7, '2022-10')"": 7, ""(278.55, '2022-12')"": 27, ""(280.8, '2023-03')"": 21, ""(226.3, '2023-06')"": 14, ""(305.5, '2023-11')"": 10, ""(236.75, '2024-03')"": 22, ""(415.4, '2024-07')"": 1, ""(274.3, '2024-10')"": 30}"
TATASTEEL,"{""(47.0, '2020-01')"": 2, ""(149.85, '2021-08')"": 19, ""(102.55, '2022-01')"": 35, ""(135.05, '2022-04')"": 7, ""(79.1, '2022-06')"": 1, ""(110.1, '2022-08')"": 17, ""(120.7, '2023-01')"": 17, ""(97.95, '2023-03')"": 8, ""(131.4, '2023-09')"": 15, ""(111.0, '2023-11')"": 15, ""(181.0, '2024-06')"": 2, ""(142.35, '2024-08')"": 9}"
