stocks,levels
COCHINSHIP,"{""245.85"": 13, ""104.55"": 1, ""213.25"": 5, ""170.25"": 46, ""216.95"": 3, ""172.55"": 40, ""191.5"": 16, ""140.4"": 3, ""178.95"": 34, ""343.5"": 4, ""205.2"": 16, ""629.25"": 3, ""945.0"": 1, ""2979.45"": 1, ""1265.0"": 1}"
COFORGE,"{""2059.5"": 2, ""735.35"": 1, ""2814.0"": 7, ""2300.0"": 3, ""6030.0"": 10, ""6135.0"": 9, ""3218.1"": 4, ""4058.6"": 16, ""3210.05"": 1, ""4512.0"": 10, ""3564.75"": 11, ""6847.45"": 4, ""4287.25"": 9, ""10026.8"": 1}"
COLPAL,"{""1065.0"": 1, ""1565.8"": 82, ""1322.15"": 8, ""1676.0"": 23, ""1468.0"": 50, ""1823.4"": 5, ""1375.6"": 23, ""1672.0"": 20, ""1470.0"": 48, ""1695.95"": 24, ""1532.0"": 52, ""1669.95"": 28, ""1434.6"": 32, ""3890.0"": 1}"
CONCOR,"{""602.2"": 24, ""263.4"": 1, ""473.9"": 2, ""351.0"": 9, ""748.0"": 19, ""754.4"": 16, ""581.85"": 25, ""718.0"": 21, ""554.0"": 15, ""828.75"": 10, ""555.0"": 16, ""672.2"": 38, ""1180.0"": 2, ""880.7"": 13}"
CUMMINSIND,"{""652.8"": 1, ""280.0"": 1, ""934.25"": 15, ""747.0"": 3, ""1064.45"": 5, ""842.0"": 11, ""1162.0"": 2, ""1980.15"": 9, ""1653.3"": 7, ""4171.9"": 1}"
DELHIVERY,"{""708.0"": 1, ""291.0"": 1, ""452.4"": 13, ""354.2"": 17, ""488.0"": 2, ""355.2"": 13, ""447.65"": 20}"
DIXON,"{""979.0"": 1, ""598.1"": 6, ""4457.7"": 19, ""4735.0"": 6, ""3760.0"": 12, ""6243.6"": 8, ""3936.95"": 17, ""4690.0"": 3, ""3180.55"": 4, ""4670.0"": 5, ""2553.0"": 5, ""19148.9"": 1}"
ESCORTS,"{""914.7"": 2, ""526.05"": 1, ""1468.45"": 9, ""1100.0"": 5, ""1918.9"": 4, ""1934.0"": 5, ""1306.7"": 10, ""2358.35"": 3, ""1807.7"": 12, ""3440.15"": 16, ""2648.4"": 1, ""4409.55"": 1, ""4420.0"": 1, ""3102.0"": 11}"
EXIDEIND,"{""208.25"": 10, ""124.7"": 1, ""178.4"": 40, ""219.3"": 1, ""170.55"": 28, ""199.0"": 9, ""156.75"": 26, ""204.9"": 19, ""130.25"": 3, ""194.2"": 21, ""170.5"": 24, ""241.7"": 1, ""290.35"": 5, ""620.35"": 1, ""534.4"": 3}"
NYKAA,"{""203.15"": 3, ""201.25"": 8, ""120.7"": 2, ""114.25"": 1, ""195.5"": 9, ""139.8"": 18, ""149.75"": 19, ""229.8"": 8, ""158.1"": 8}"
FEDERALBNK,"{""96.95"": 21, ""35.7"": 1, ""62.75"": 2, ""45.35"": 7, ""92.5"": 11, ""70.2"": 1, ""90.9"": 21, ""77.5"": 10, ""107.65"": 7, ""78.6"": 7, ""106.0"": 2, ""82.5"": 24, ""143.4"": 13, ""140.3"": 7, ""121.0"": 9, ""139.4"": 8, ""166.35"": 2, ""148.0"": 20, ""206.59"": 7, ""217.0"": 1}"
FACT,"{""54.9"": 5, ""20.5"": 1, ""54.8"": 1, ""41.2"": 7, ""139.2"": 9, ""153.0"": 1, ""109.0"": 9, ""102.25"": 3, ""159.9"": 1, ""97.55"": 7, ""82.35"": 5, ""390.0"": 2, ""192.0"": 1, ""908.0"": 6, ""572.6"": 1, ""1187.0"": 1, ""579.8"": 1, ""785.0"": 8, ""1084.0"": 3}"
GMRAIRPORT,"{""26.5"": 13, ""14.1"": 1, ""28.25"": 7, ""29.35"": 2, ""29.95"": 2, ""22.5"": 4, ""33.9"": 9, ""49.15"": 5, ""33.85"": 8, ""31.75"": 4, ""44.3"": 14, ""66.75"": 1, ""94.35"": 12, ""73.0"": 9, ""70.65"": 2, ""103.75"": 1}"
GODREJPROP,"{""1189.25"": 13, ""505.0"": 1, ""819.75"": 3, ""1572.25"": 24, ""1200.0"": 11, ""2598.0"": 3, ""1129.55"": 10, ""1529.95"": 16, ""1131.0"": 8, ""1362.3"": 22, ""1005.0"": 7, ""1769.0"": 3, ""3402.7"": 2}"
HDFCAMC,"{""1962.0"": 11, ""2070.05"": 22, ""3358.9"": 8, ""2699.65"": 12, ""3365.0"": 9, ""2480.0"": 22, ""1690.0"": 5, ""2218.85"": 15, ""2314.65"": 13, ""1589.5"": 1, ""4066.5"": 11, ""3415.55"": 9, ""4864.0"": 1}"
HINDPETRO,"{""79.0"": 1, ""140.4"": 32, ""87.6"": 1, ""151.85"": 22, ""187.0"": 5, ""142.0"": 26, ""215.55"": 2, ""116.65"": 9, ""156.75"": 33, ""112.35"": 12, ""153.0"": 25, ""120.1"": 22, ""185.6"": 17, ""138.45"": 32, ""385.55"": 10, ""457.15"": 1}"
HINDZINC,"{""224.45"": 7, ""116.05"": 1, ""258.95"": 4, ""197.3"": 5, ""362.1"": 2, ""294.1"": 20, ""408.6"": 2, ""296.05"": 22, ""371.7"": 2, ""242.05"": 9, ""383.0"": 1, ""292.3"": 20, ""344.0"": 13, ""290.5"": 20, ""332.0"": 30, ""284.6"": 26, ""807.7"": 1, ""475.4"": 1}"
HUDCO,"{""18.0"": 1, ""39.55"": 25, ""29.85"": 1, ""54.9"": 7, ""39.5"": 15, ""58.25"": 6, ""39.4"": 6, ""30.6"": 6, ""34.35"": 27, ""58.85"": 7, ""40.4"": 25, ""353.7"": 1, ""192.11"": 4, ""262.7"": 5}"
IDBI,"{""17.25"": 1, ""56.2"": 10, ""32.6"": 1, ""43.9"": 20, ""26.35"": 1, ""45.0"": 18, ""36.0"": 24, ""65.25"": 5, ""62.0"": 7, ""42.9"": 14, ""74.75"": 2, ""98.7"": 5, ""76.2"": 7, ""107.9"": 1}"
IDFCFIRSTB,"{""17.65"": 1, ""34.5"": 13, ""69.3"": 1, ""62.0"": 11, ""40.75"": 16, ""53.5"": 8, ""37.6"": 7, ""28.95"": 1, ""64.3"": 17, ""52.1"": 10, ""100.7"": 1, ""75.05"": 19, ""86.1"": 15, ""59.3"": 18}"
