stocks,levels
SBICARD,"{""495.0"": 1, ""918.75"": 25, ""1139.0"": 10, ""883.0"": 31, ""923.9"": 17, ""1165.0"": 1, ""655.7"": 3, ""1028.65"": 18, ""695.55"": 26, ""933.0"": 14, ""678.9"": 11, ""765.0"": 43, ""647.95"": 5, ""817.4"": 26, ""659.8"": 3}"
SHRIRAMFIN,"{""266.4"": 29, ""85.75"": 1, ""158.6"": 4, ""111.1"": 4, ""307.0"": 1, ""305.9"": 5, ""243.2"": 23, ""339.3"": 3, ""200.4"": 5, ""301.8"": 6, ""229.2"": 16, ""283.9"": 22, ""238.0"": 13, ""438.6"": 2, ""730.45"": 1}"
SPANDANA,"{""405.0"": 15, ""701.85"": 13, ""504.35"": 15, ""830.0"": 13, ""479.8"": 10, ""820.0"": 16, ""323.0"": 3, ""483.4"": 8, ""286.65"": 1, ""653.95"": 9, ""643.95"": 11, ""495.35"": 4, ""470.0"": 8, ""863.9"": 6, ""1243.2"": 5}"
SUMMITSEC,"{""492.0"": 2, ""197.2"": 1, ""439.0"": 7, ""619.0"": 24, ""475.0"": 8, ""861.9"": 2, ""874.0"": 1, ""514.1"": 6, ""749.0"": 8, ""530.1"": 14, ""1508.0"": 6, ""1129.95"": 2, ""1155.0"": 4, ""3675.0"": 1}"
SUNDARMFIN,"{""1784.95"": 18, ""982.05"": 1, ""1680.0"": 13, ""2868.0"": 2, ""2729.0"": 3, ""1555.0"": 7, ""2530.9"": 23, ""2206.0"": 12, ""2493.1"": 21, ""4998.0"": 8, ""3732.9"": 2, ""5535.85"": 1, ""3925.05"": 7}"
SUNDARMHLD,"{""72.5"": 31, ""31.15"": 1, ""58.4"": 10, ""45.9"": 4, ""84.7"": 11, ""94.7"": 15, ""73.5"": 20, ""94.25"": 4, ""67.1"": 17, ""63.0"": 9, ""107.3"": 1, ""74.0"": 27, ""134.0"": 1, ""112.8"": 1, ""300.0"": 11, ""433.0"": 1}"
TATAINVEST,"{""1024.9"": 17, ""591.0"": 1, ""1163.85"": 10, ""980.0"": 2, ""1733.9"": 1, ""1262.55"": 6, ""1588.95"": 7, ""1215.95"": 1, ""2883.4"": 2, ""1921.05"": 2, ""1730.0"": 1, ""9756.85"": 1, ""8074.25"": 1, ""5850.1"": 3}"
TFCILTD,"{""84.5"": 16, ""28.75"": 1, ""44.65"": 1, ""32.9"": 1, ""75.6"": 24, ""83.35"": 8, ""57.9"": 15, ""76.4"": 23, ""51.3"": 3, ""45.0"": 2, ""95.15"": 5, ""67.2"": 12, ""117.4"": 1, ""267.55"": 1, ""150.0"": 7, ""219.55"": 1, ""130.7"": 2, ""186.4"": 7}"
TVSHLTD,"{""1268.35"": 3, ""545.5"": 1, ""1031.9"": 3, ""2109.3"": 14, ""1528.45"": 1, ""2295.0"": 8, ""1788.5"": 2, ""2752.75"": 5, ""2524.3"": 29, ""1890.0"": 23, ""3132.0"": 1, ""1998.65"": 25, ""9545.0"": 10, ""15137.45"": 1}"
UGROCAP,"{""230.35"": 7, ""119.95"": 7, ""212.0"": 7, ""131.25"": 4, ""144.3"": 4, ""319.15"": 1, ""242.3"": 18, ""213.0"": 8, ""317.0"": 2}"
UTIAMC,"{""491.0"": 3, ""1169.2"": 5, ""673.5"": 12, ""548.0"": 6, ""847.7"": 21, ""609.05"": 17, ""861.0"": 19, ""561.0"": 4, ""813.0"": 23, ""918.0"": 13, ""755.0"": 25, ""1403.65"": 1}"
VLSFINANCE,"{""63.45"": 1, ""25.2"": 1, ""66.4"": 2, ""100.9"": 4, ""264.9"": 10, ""177.3"": 13, ""233.95"": 6, ""130.2"": 8, ""120.5"": 1, ""190.9"": 16, ""140.55"": 9, ""232.4"": 4, ""322.2"": 2, ""234.0"": 6, ""454.85"": 1}"
