stocks,levels
RAJRATAN,"{""551.7"": 8, ""383.0"": 1, ""610.0"": 15, ""801.5"": 4, ""1409.9"": 1, ""697.0"": 5, ""919.9"": 5, ""716.55"": 11, ""859.0"": 6, ""694.2"": 8, ""501.0"": 11, ""662.8"": 8}"
RATNAMANI,"{""926.65"": 1, ""479.4"": 1, ""967.45"": 1, ""1168.15"": 3, ""1536.85"": 2, ""1237.05"": 2, ""1408.15"": 12, ""2140.6"": 6, ""1886.4"": 6, ""2437.0"": 3, ""3938.8"": 1, ""2581.5"": 20, ""3739.05"": 5, ""3978.5"": 1}"
RATNAVEER,"{""154.0"": 1, ""109.55"": 1, ""107.1"": 1, ""273.97"": 1}"
SAIL,"{""51.9"": 2, ""20.15"": 1, ""44.75"": 4, ""151.3"": 9, ""84.35"": 30, ""112.35"": 19, ""63.6"": 5, ""73.75"": 14, ""93.9"": 14, ""77.6"": 16, ""103.65"": 15, ""81.8"": 27, ""175.35"": 2, ""124.8"": 14}"
SARDAEN,"{""26.7"": 2, ""9.8"": 1, ""29.75"": 1, ""94.0"": 6, ""136.0"": 3, ""70.0"": 8, ""79.6"": 10, ""121.95"": 7, ""96.7"": 3, ""256.0"": 8, ""265.0"": 4, ""180.25"": 2, ""201.0"": 4, ""525.0"": 1}"
SATINDLTD,"{""84.2"": 3, ""55.0"": 1, ""145.6"": 1, ""84.15"": 3, ""139.35"": 2, ""83.4"": 4, ""84.7"": 3, ""151.5"": 1}"
SBCL,"{""389.35"": 3, ""221.95"": 2, ""506.65"": 11, ""359.0"": 5, ""750.0"": 1, ""488.0"": 9, ""616.95"": 9, ""460.0"": 9, ""460.95"": 4, ""691.95"": 6, ""729.8"": 2}"
SHYAMMETL,"{""289.15"": 18, ""385.5"": 4, ""273.1"": 6, ""280.05"": 8, ""334.9"": 10, ""254.55"": 1, ""494.35"": 1, ""737.8"": 9, ""511.2"": 1, ""524.2"": 2, ""956.9"": 1}"
SURYAROSNI,"{""49.5"": 5, ""15.5"": 2, ""216.85"": 3, ""80.9"": 3, ""135.0"": 8, ""100.1"": 3, ""182.25"": 2, ""420.8"": 1, ""233.8"": 4, ""346.95"": 8, ""372.0"": 2}"
TATASTEEL,"{""47.0"": 2, ""149.85"": 21, ""102.55"": 35, ""135.05"": 10, ""79.1"": 1, ""110.1"": 17, ""120.7"": 17, ""97.95"": 8, ""131.4"": 18, ""111.0"": 15, ""181.0"": 2, ""142.35"": 10}"
TIIL,"{""280.0"": 10, ""377.25"": 5, ""144.45"": 1, ""389.0"": 7, ""444.0"": 1, ""994.0"": 6, ""734.9"": 3, ""1239.9"": 2, ""804.6"": 19, ""701.05"": 2, ""1910.0"": 5, ""2725.0"": 8, ""1532.5"": 3, ""3933.0"": 1}"
TIINDIA,"{""577.0"": 5, ""254.0"": 1, ""1450.0"": 2, ""1081.05"": 4, ""2025.0"": 6, ""1441.95"": 2, ""1457.6"": 4, ""3046.2"": 9, ""2375.0"": 1, ""3398.7"": 6, ""2758.0"": 14, ""4125.0"": 14, ""3398.5"": 6, ""4681.7"": 1, ""4810.8"": 1}"
USHAMART,"{""10.35"": 1, ""32.4"": 5, ""19.75"": 4, ""38.8"": 4, ""102.55"": 2, ""164.9"": 1, ""99.25"": 2, ""158.25"": 3, ""115.2"": 4, ""374.0"": 10, ""252.8"": 2, ""273.05"": 3, ""312.25"": 7, ""427.8"": 5, ""451.0"": 1}"
VASWANI,"{""8.1"": 3, ""2.3"": 1, ""6.85"": 3, ""3.9"": 4, ""15.8"": 3, ""19.85"": 9, ""38.5"": 5, ""23.75"": 9, ""16.1"": 3, ""28.0"": 3, ""15.6"": 6, ""28.4"": 4, ""19.15"": 9, ""34.4"": 8, ""22.55"": 7, ""62.55"": 1, ""30.4"": 1, ""73.88"": 1, ""45.56"": 1}"
VENUSPIPES,"{""774.85"": 3, ""711.0"": 8, ""1578.9"": 7, ""1203.0"": 4, ""2450.35"": 1}"
VRAJ,"{""296.7"": 1}"
VSSL,"{""43.65"": 2, ""17.65"": 1, ""154.5"": 4, ""144.0"": 4, ""107.75"": 1, ""146.6"": 2, ""100.0"": 13, ""225.0"": 17, ""174.8"": 1, ""234.0"": 9, ""244.0"": 2, ""185.4"": 7, ""342.8"": 1, ""248.0"": 5, ""322.0"": 2}"
VSTL,"{""221.7"": 6, ""298.8"": 2}"
WELCORP,"{""233.95"": 12, ""55.0"": 1, ""145.5"": 11, ""165.9"": 5, ""105.85"": 8, ""197.3"": 6, ""135.5"": 16, ""250.65"": 6, ""298.5"": 1, ""177.65"": 7, ""623.9"": 2, ""469.9"": 1, ""440.15"": 5, ""650.15"": 3}"
