stocks,levels
AJMERA,"{""155.6"": 2, ""52.5"": 1, ""73.9"": 2, ""101.3"": 1, ""151.4"": 4, ""98.4"": 2, ""422.0"": 6, ""256.1"": 11, ""495.0"": 1, ""210.0"": 1, ""358.7"": 19, ""232.9"": 1, ""245.0"": 5, ""887.45"": 1, ""555.65"": 2, ""609.55"": 3}"
ANANTRAJ,"{""23.65"": 1, ""7.55"": 1, ""81.15"": 3, ""86.0"": 1, ""43.0"": 1, ""88.0"": 4, ""125.25"": 2, ""281.0"": 1}"
VINDHYATEL,"{""1010.0"": 6, ""395.75"": 1, ""982.0"": 9, ""661.5"": 2, ""975.0"": 14, ""765.7"": 6, ""1499.0"": 2, ""957.0"": 17, ""950.0"": 19, ""1370.0"": 11, ""846.85"": 19, ""1828.15"": 10, ""2235.0"": 13, ""2710.0"": 6, ""2898.7"": 2, ""1990.05"": 15, ""1947.05"": 10, ""3230.0"": 1}"
PVP,"{""9.25"": 9, ""4.2"": 2, ""9.8"": 14, ""4.6"": 12, ""7.7"": 10, ""4.55"": 9, ""11.15"": 8, ""11.8"": 7, ""5.9"": 15, ""14.4"": 5, ""9.35"": 10, ""16.95"": 1, ""43.45"": 1, ""21.1"": 2, ""38.99"": 2, ""24.6"": 4}"
RUSTOMJEE,"{""416.05"": 1, ""658.95"": 8, ""518.0"": 5, ""582.1"": 12, ""748.0"": 8, ""790.35"": 1, ""801.05"": 1}"
KPIL,"{""477.0"": 8, ""169.5"": 1, ""291.0"": 2, ""496.0"": 5, ""379.0"": 25, ""342.4"": 6, ""331.8"": 3, ""480.2"": 6, ""597.0"": 1, ""485.8"": 4, ""601.25"": 3, ""978.35"": 3, ""1449.0"": 1}"
USK,"{""29.0"": 2, ""44.3"": 2, ""72.5"": 3, ""88.5"": 1, ""42.0"": 3}"
BLAL,"{""136.0"": 1, ""194.8"": 3, ""151.2"": 2, ""377.45"": 1, ""356.7"": 1, ""216.47"": 4, ""258.4"": 9}"
ELDEHSG,"{""729.9"": 23, ""517.2"": 1, ""868.0"": 5, ""1175.0"": 1, ""998.9"": 10}"
ASHIANA,"{""86.0"": 2, ""125.8"": 6, ""39.0"": 2, ""119.45"": 7, ""163.4"": 13, ""108.85"": 8, ""209.9"": 12, ""115.3"": 8, ""180.0"": 12, ""128.15"": 13, ""228.0"": 5, ""469.0"": 1, ""290.35"": 3}"
PSPPROJECT,"{""560.0"": 12, ""232.0"": 1, ""478.8"": 17, ""378.05"": 4, ""531.3"": 19, ""397.0"": 12, ""552.0"": 13, ""448.0"": 10, ""639.3"": 27, ""459.2"": 7, ""684.0"": 39, ""776.0"": 21, ""652.0"": 32, ""846.0"": 1, ""681.25"": 51, ""803.8"": 11, ""599.9"": 15, ""600.0"": 16, ""745.75"": 26, ""565.4"": 6, ""734.95"": 27}"
VPRPL,"{""242.0"": 5, ""141.0"": 1, ""345.75"": 1}"
BRNL,"{""79.85"": 2, ""27.2"": 8, ""40.5"": 17, ""27.65"": 3, ""38.35"": 13, ""25.75"": 2, ""41.55"": 18, ""26.5"": 5, ""59.45"": 6, ""23.7"": 1, ""47.35"": 12, ""23.0"": 1, ""98.5"": 1, ""44.85"": 14}"
EMSLIMITED,"{""599.75"": 2, ""356.15"": 1, ""392.25"": 1, ""935.0"": 1, ""725.0"": 1, ""1016.0"": 1}"
AKASH,"{""100.0"": 2, ""79.8"": 2, ""281.0"": 1, ""191.75"": 12, ""157.9"": 5, ""270.6"": 1, ""146.0"": 1, ""267.1"": 1, ""148.55"": 2, ""22.7"": 1, ""65.3"": 2, ""37.65"": 12, ""22.5"": 1, ""35.45"": 25, ""50.6"": 1, ""45.1"": 5, ""30.0"": 10, ""48.45"": 3, ""28.72"": 16, ""40.88"": 9}"
SIGNATURE,"{""1427.9"": 9, ""1040.0"": 2, ""1647.0"": 1}"
PANSARI,"{""23.1"": 2, ""21.9"": 1, ""225.1"": 1, ""98.65"": 14, ""159.6"": 2, ""77.2"": 4, ""140.2"": 5, ""63.5"": 1, ""101.1"": 16, ""80.55"": 12, ""152.0"": 4, ""70.2"": 3, ""122.95"": 11, ""77.8"": 4, ""154.88"": 1}"
MOLDTECH,"{""55.0"": 2, ""29.5"": 1, ""31.95"": 3, ""57.4"": 2, ""38.3"": 4, ""108.0"": 7, ""63.0"": 1, ""128.0"": 1, ""224.5"": 7, ""398.55"": 1, ""180.0"": 4, ""294.05"": 6}"
GANESHHOUC,"{""28.1"": 3, ""49.85"": 2, ""17.35"": 1, ""34.0"": 12, ""242.95"": 1, ""174.0"": 4, ""313.95"": 8, ""229.5"": 2, ""407.0"": 5, ""399.9"": 6, ""262.1"": 9, ""492.0"": 1, ""361.8"": 12, ""917.4"": 3, ""1110.0"": 1, ""775.55"": 11}"
CAPACITE,"{""70.2"": 1, ""160.5"": 10, ""228.45"": 7, ""252.0"": 2, ""134.25"": 8, ""98.2"": 2, ""192.35"": 18, ""166.0"": 13, ""108.9"": 9, ""187.3"": 16, ""294.75"": 6, ""210.1"": 24, ""251.2"": 3, ""465.0"": 1}"
BAJEL,"{""330.0"": 1, ""307.8"": 3}"
RKEC,"{""65.0"": 16, ""26.2"": 2, ""46.0"": 21, ""32.0"": 5, ""117.0"": 10, ""68.2"": 11, ""54.8"": 12, ""46.6"": 9, ""36.0"": 31, ""55.9"": 4, ""41.0"": 19, ""76.95"": 19, ""80.0"": 17, ""90.8"": 10, ""120.5"": 3, ""82.2"": 7, ""148.5"": 4}"
SURAJEST,"{""255.8"": 1, ""847.0"": 1}"
ZODIAC,"{""5.6"": 1, ""14.4"": 1, ""12.25"": 1, ""19.15"": 1, ""13.95"": 6, ""21.35"": 2, ""174.8"": 1, ""170.9"": 2, ""85.0"": 4, ""145.5"": 7, ""816.5"": 1}"
HGINFRA,"{""294.9"": 4, ""126.35"": 1, ""244.0"": 6, ""174.2"": 5, ""330.5"": 1, ""830.0"": 3, ""482.0"": 3, ""685.0"": 14, ""508.05"": 1, ""661.0"": 6, ""531.65"": 11, ""978.0"": 4, ""1019.0"": 1, ""805.1"": 2, ""1879.9"": 1}"
