stocks,levels
RICOAUTO,"{""15.95"": 1, ""37.0"": 17, ""62.4"": 3, ""40.25"": 11, ""49.55"": 14, ""31.3"": 5, ""94.85"": 11, ""62.95"": 1, ""111.5"": 3, ""78.7"": 6, ""157.0"": 1, ""107.25"": 3}"
SANDHAR,"{""302.0"": 6, ""124.9"": 2, ""279.95"": 28, ""215.0"": 28, ""174.5"": 2, ""333.0"": 1, ""237.25"": 41, ""201.0"": 12, ""265.0"": 4, ""205.55"": 11, ""251.5"": 23, ""190.0"": 8, ""345.3"": 3, ""590.0"": 7, ""431.5"": 3, ""697.5"": 1}"
SANSERA,"{""889.0"": 4, ""548.55"": 1, ""827.95"": 14, ""636.0"": 2, ""835.0"": 9, ""697.05"": 15, ""998.2"": 10, ""820.5"": 11, ""1089.95"": 2, ""900.45"": 8, ""955.0"": 18, ""1758.3"": 1, ""1706.55"": 3}"
SHARDAMOTR,"{""96.0"": 1, ""230.0"": 4, ""504.0"": 2, ""324.9"": 4, ""755.0"": 21, ""954.9"": 6, ""672.0"": 3, ""576.65"": 2, ""949.9"": 5, ""550.4"": 1, ""918.0"": 4, ""1165.05"": 3, ""2952.1"": 2}"
SHRIPISTON,"{""197.6"": 1, ""324.4"": 1, ""247.5"": 1, ""456.5"": 6, ""556.9"": 4, ""320.0"": 12, ""454.55"": 12, ""708.5"": 1, ""490.85"": 7, ""1565.9"": 2, ""948.9"": 2, ""1410.1"": 3, ""2206.0"": 10, ""1665.05"": 6, ""2399.0"": 1, ""2280.0"": 4}"
SONACOMS,"{""839.9"": 1, ""519.05"": 11, ""398.05"": 2, ""401.1"": 5, ""625.95"": 16, ""488.1"": 3, ""718.85"": 11, ""565.0"": 25, ""768.65"": 4}"
SSWL,"{""31.6"": 1, ""195.85"": 10, ""135.35"": 2, ""190.0"": 13, ""136.25"": 3, ""184.8"": 12, ""174.0"": 18, ""128.25"": 2, ""299.0"": 1, ""190.55"": 8, ""248.0"": 8, ""188.85"": 7, ""225.0"": 17}"
SUNDRMFAST,"{""533.35"": 6, ""248.5"": 1, ""493.2"": 5, ""867.7"": 18, ""993.7"": 25, ""767.55"": 12, ""974.8"": 22, ""673.05"": 3, ""952.1"": 5, ""1340.7"": 18, ""1003.05"": 13, ""1505.95"": 1, ""1497.55"": 1}"
SUPRAJIT,"{""165.3"": 2, ""219.0"": 5, ""99.25"": 1, ""212.45"": 4, ""310.0"": 17, ""241.6"": 1, ""358.0"": 19, ""474.9"": 4, ""272.05"": 5, ""299.0"": 5, ""364.55"": 16, ""318.05"": 15, ""317.25"": 12, ""446.4"": 10, ""353.75"": 16, ""639.6"": 1}"
TALBROAUTO,"{""32.45"": 1, ""12.95"": 1, ""28.6"": 5, ""51.4"": 2, ""71.5"": 2, ""50.8"": 1, ""131.6"": 1, ""75.6"": 2, ""112.55"": 4, ""73.95"": 2, ""118.4"": 3, ""77.0"": 2, ""346.95"": 7, ""220.2"": 5, ""254.35"": 3, ""395.8"": 2, ""352.7"": 7}"
TATAMOTORS,"{""201.7"": 3, ""63.5"": 1, ""357.0"": 2, ""360.75"": 1, ""268.45"": 1, ""536.7"": 5, ""366.2"": 1, ""494.4"": 16, ""390.35"": 12, ""375.2"": 1, ""665.4"": 3, ""1065.6"": 7, ""855.4"": 1, ""1179.0"": 1}"
TOLINS,"{""259.2"": 1}"
TVSMOTOR,"{""499.5"": 10, ""240.1"": 1, ""523.65"": 7, ""666.0"": 7, ""495.0"": 7, ""813.95"": 3, ""513.0"": 9, ""1176.9"": 1, ""967.55"": 7, ""2313.45"": 5, ""1873.0"": 3, ""2958.0"": 1}"
UNOMINDA,"{""212.95"": 1, ""103.1"": 1, ""306.0"": 3, ""417.0"": 7, ""628.7"": 12, ""384.45"": 4, ""604.7"": 18, ""435.0"": 14, ""660.9"": 6, ""548.6"": 23, ""726.0"": 12, ""604.55"": 18, ""1255.0"": 1}"
VARROC,"{""524.0"": 8, ""120.0"": 1, ""363.3"": 11, ""477.65"": 11, ""336.05"": 22, ""443.7"": 16, ""260.0"": 7, ""458.0"": 7, ""285.5"": 21, ""493.85"": 11, ""290.0"": 32, ""409.8"": 21, ""239.45"": 2, ""632.0"": 1, ""433.0"": 10, ""716.9"": 1, ""488.1"": 12}"
