stocks,levels
SBICARD,"{""495.0"": 1, ""918.75"": 25, ""1139.0"": 10, ""883.0"": 31, ""923.9"": 17, ""1165.0"": 1, ""655.7"": 3, ""1028.65"": 18, ""695.55"": 26, ""933.0"": 14, ""678.9"": 11, ""765.0"": 43, ""647.95"": 5, ""817.4"": 26, ""659.8"": 3}"
SRF,"{""852.0"": 7, ""493.55"": 1, ""1214.1"": 2, ""1026.2"": 6, ""2538.0"": 34, ""2773.35"": 2, ""2002.2"": 2, ""2865.0"": 2, ""2082.1"": 13, ""2636.0"": 20, ""2040.0"": 8, ""2475.5"": 41, ""2082.25"": 12, ""2529.0"": 33, ""2693.95"": 6, ""2089.1"": 9, ""2126.85"": 12}"
SAIL,"{""51.9"": 2, ""20.15"": 1, ""44.75"": 4, ""151.3"": 9, ""84.35"": 30, ""112.35"": 19, ""63.6"": 5, ""73.75"": 14, ""93.9"": 14, ""77.6"": 16, ""103.65"": 15, ""81.8"": 27, ""175.35"": 2, ""124.8"": 14}"
SUNDARMFIN,"{""1784.95"": 18, ""982.05"": 1, ""1680.0"": 13, ""2868.0"": 2, ""2729.0"": 3, ""1555.0"": 7, ""2530.9"": 23, ""2206.0"": 12, ""2493.1"": 21, ""4998.0"": 8, ""3732.9"": 2, ""5535.85"": 1, ""3925.05"": 7}"
SUPREMEIND,"{""1091.0"": 6, ""1413.0"": 12, ""773.3"": 1, ""2339.95"": 14, ""1905.75"": 10, ""2693.9"": 4, ""1872.6"": 10, ""2219.3"": 15, ""1666.25"": 5, ""2855.3"": 1, ""4888.0"": 2, ""3601.0"": 3, ""6460.0"": 1}"
SUZLON,"{""1.65"": 6, ""3.2"": 17, ""1.55"": 1, ""5.55"": 21, ""2.5"": 24, ""7.75"": 13, ""4.05"": 12, ""8.7"": 18, ""12.05"": 1, ""5.4"": 11, ""10.75"": 7, ""12.15"": 1, ""6.95"": 11, ""50.6"": 3, ""35.5"": 2, ""86.04"": 1}"
TATACOMM,"{""200.0"": 1, ""1367.65"": 20, ""1037.05"": 10, ""1540.0"": 6, ""1201.2"": 24, ""1591.95"": 12, ""1400.8"": 20, ""856.25"": 7, ""1430.6"": 9, ""1156.8"": 13, ""1957.35"": 12, ""1543.4"": 7, ""2084.65"": 4, ""1585.55"": 13, ""2175.0"": 2}"
UPL,"{""230.35"": 1, ""524.25"": 21, ""382.75"": 3, ""829.45"": 1, ""650.9"": 23, ""810.45"": 7, ""596.65"": 16, ""813.45"": 4, ""582.75"": 32, ""771.45"": 20, ""774.1"": 21, ""656.35"": 30, ""729.0"": 38, ""506.6"": 18, ""429.55"": 8, ""599.55"": 21, ""483.75"": 21}"
IDEA,"{""8.8"": 49, ""2.7"": 2, ""12.6"": 8, ""13.5"": 18, ""13.8"": 11, ""10.95"": 16, ""4.55"": 4, ""16.8"": 4, ""7.75"": 24, ""10.1"": 43, ""5.7"": 9, ""11.75"": 16, ""19.18"": 1, ""6.61"": 1}"
VOLTAS,"{""639.0"": 4, ""741.0"": 3, ""427.45"": 1, ""1132.0"": 3, ""1125.0"": 5, ""955.0"": 16, ""1356.9"": 2, ""1347.65"": 5, ""922.55"": 4, ""737.2"": 2, ""934.0"": 11, ""745.0"": 5, ""914.5"": 8, ""1944.9"": 1}"
YESBANK,"{""87.3"": 1, ""5.65"": 1, ""32.0"": 2, ""11.1"": 7, ""20.75"": 12, ""10.5"": 1, ""15.05"": 17, ""12.1"": 4, ""16.25"": 36, ""18.2"": 12, ""15.25"": 16, ""24.75"": 11, ""14.4"": 14, ""15.7"": 24, ""32.85"": 1, ""20.55"": 7, ""21.0"": 8, ""27.44"": 11}"
