stocks,levels
MRF,"{""73565.7"": 17, ""49915.1"": 1, ""67725.0"": 17, ""55300.0"": 3, ""98599.95"": 6, ""75950.0"": 38, ""87300.0"": 32, ""87550.0"": 27, ""63000.0"": 22, ""96000.0"": 4, ""81380.05"": 36, ""151445.0"": 2, ""116347.85"": 1, ""143849.9"": 9}"
NTPC,"{""125.0"": 8, ""73.2"": 1, ""108.0"": 13, ""78.1"": 3, ""152.1"": 4, ""119.1"": 28, ""166.35"": 18, ""134.95"": 23, ""182.95"": 4, ""182.2"": 2, ""313.95"": 8, ""448.45"": 1}"
ONGC,"{""47.4"": 1, ""88.25"": 8, ""60.75"": 1, ""115.95"": 11, ""121.75"": 17, ""102.85"": 4, ""163.75"": 16, ""124.75"": 14, ""184.75"": 1, ""113.55"": 10, ""217.65"": 1, ""336.75"": 3, ""231.15"": 1}"
POWERGRID,"{""115.15"": 5, ""65.15"": 1, ""103.7"": 22, ""83.4"": 4, ""130.5"": 5, ""99.1"": 10, ""137.95"": 8, ""138.85"": 9, ""182.7"": 16, ""175.3"": 15, ""136.2"": 6, ""149.65"": 18, ""366.25"": 2}"
RELIANCE,"{""770.9"": 5, ""417.3"": 1, ""1129.2"": 36, ""872.2"": 2, ""1063.7"": 16, ""1311.3"": 16, ""1039.0"": 30, ""1361.25"": 9, ""1101.4"": 25, ""1313.0"": 15, ""1361.2"": 9, ""1110.15"": 20, ""1512.45"": 14, ""1359.3"": 13, ""1608.8"": 1, ""1201.5"": 40}"
MOTHERSON,"{""29.05"": 1, ""77.25"": 17, ""162.75"": 4, ""118.7"": 9, ""153.75"": 4, ""74.65"": 16, ""91.65"": 10, ""61.8"": 10, ""84.25"": 17, ""103.4"": 4, ""86.8"": 12, ""216.99"": 1}"
SHREECEM,"{""25355.0"": 41, ""15410.0"": 1, ""23330.0"": 29, ""18183.55"": 3, ""32048.0"": 1, ""25725.05"": 52, ""31469.95"": 2, ""26340.0"": 47, ""17865.2"": 1, ""25550.0"": 53, ""20150.0"": 17, ""21410.0"": 23, ""27049.0"": 29, ""22605.6"": 14, ""30737.75"": 5, ""23700.0"": 51, ""28683.2"": 20, ""23500.0"": 28}"
SIEMENS,"{""947.9"": 1, ""2021.0"": 12, ""2576.85"": 2, ""2529.0"": 3, ""2150.1"": 11, ""3138.5"": 4, ""4068.85"": 3, ""3246.0"": 13, ""7968.7"": 3, ""6502.75"": 4, ""8129.9"": 1}"
TATAPOWER,"{""62.1"": 3, ""27.0"": 1, ""63.4"": 1, ""114.5"": 2, ""267.85"": 6, ""298.05"": 1, ""190.0"": 3, ""251.15"": 12, ""194.6"": 5, ""182.35"": 1, ""276.5"": 2, ""464.2"": 4, ""371.65"": 10, ""494.85"": 1}"
ULTRACEMCO,"{""4754.1"": 2, ""2910.0"": 1, ""4287.35"": 5, ""7055.95"": 16, ""7007.0"": 17, ""8269.0"": 25, ""5629.2"": 5, ""5157.05"": 10, ""6604.1"": 29, ""10526.0"": 4, ""9250.0"": 3, ""12138.0"": 2, ""12145.35"": 2}"
